part_id,show,part_number,part_brand,subcategory,part_image,watts_power,voltage,shape,min_dimension,max_dimension,probe_length,probe_diameter,lead_length,ingress_protection,certifications,nema_rating
5BF42AFB-7057-4372-B71B-077C4932F5C2,,R0658030,AMANA,CRANKCASE HEATER,,,,,,,,,,,,
5C08BA86-383C-43F8-8A33-DAE8464C1512,,8604-33,WEATHERKING,,,,,,,,,,,,,
5C261C68-6E64-4A6B-AEB3-776459001258,,T7W850236,MITSUBISHI,,,,,,,,,,,,,
5C33E71D-E34C-4024-A0EB-239DE4E5F42B,,HT32BH847,CARRIER,,,,,,,,,,,,,
5CBE35F7-9628-4A27-BF04-A0E81871773C,,1171827,HEIL,,,,,,,,,,,,,
5CC301E8-FABB-4A18-B977-551EA8D228C6,,48G88,ALLIED,,,,,,,,,,,,,
5CDE993D-0F66-4433-8A6A-2F046CCC20C3,,55-40294-03,RHEEM,,,,,,,,,,,,,
5D2673B1-8952-4969-8DCA-74E7D6DD7C32,,P041-4131,PAYNE,,,,,,,,,,,,,
5D360960-41EC-4AC3-8940-9AB64E6FF7DA,,HT660001,DAY & NIGHT,,,,,,,,,,,,,
5D6CC553-18F6-4600-85D1-596A567F58B8,,P041-4443,PAYNE,,,,,,,,,,,,,
5D8E15A5-633B-48A0-BE5B-F0B28A5B13D6,,C6304801,AMANA,PROBE CRANKCASE HEATER,,,,,,,,,,,,
5DA3E90E-6F7E-4158-82EF-238094FD9ECE,,44-101884-09,THERMAL ZONE,,,,,,,,,,,,,
5DBCE28A-35BF-4CEF-9EA4-94EC936FFD91,,7651521216,GREE,,,,,,,,,,,,,
5E2AFC33-0FE0-484F-B02F-35A5454B7C53,,S1-02531950480,YORK UPG,,,,,,,,,,,,,
5E2C3C2A-E094-42DA-8468-2591556FDB07,,442040,RUUD,,,,,,,,,,,,,
5E6383A7-E750-4B61-BA4C-7D35C76D04E9,,HTR01368,TRANE,,,,,,,,,,,,,
5E942A64-0315-4B40-8223-9B1EC18C1F9D,,HTR01354,TRANE,,,,,,,,,,,,,
5E96EB53-1798-4054-873F-577F17B3564E,,C6311204,AMANA,BAND CRANKCASE HEATER,,,,,,,,,,,,
5EB22ED2-CB1C-4F23-8647-0E4015A562FA,,17402001000049,CARRIER,,,,,,,,,,,,,
5EBCE630-4FE8-4329-B4F0-2EA011EB2CB5,,B735240P,LENNOX,,,,,,,,,,,,,
5EC712EC-DAEC-4777-A533-A989D703144A,,HTR01614,TRANE,,,,,,,,,,,,,
5EHGKC2M9RH043FKJWWZNNSRD7EQJSA6NVP2,,632543,NORDYNE,,,,,,,,,,,,,
5F202BAF-AFD0-4123-88CC-AFF7077304BC,,S1-02531886000,YORK UPG,,,,,,,,,,,,,
5FB08C2B-0B30-44EB-BC7A-70C946BB1E89,,HT36DM432,CARRIER,,,,,,,,,,,,,
5FE281FC-A260-4735-9AAB-D59DA088A639,,7651873224,GREE,,,,,,,,,,,,,
6011A88B-38DB-46F1-B955-A27CFA3C49D6,,0130L00021,GOODMAN,BAND CRANKCASE HEATER,,,,,,,,,,,,
60124EB0-14BF-4AB8-BE54-BCAF1B33268D,,HT32BH932,CARRIER,,,,,,,,,,,,,
60439C8D-3C28-43B6-B572-5ABBAD6487D6,,100499-07,ALLIED,,,,,,,,,,,,,
60524394-95E2-4B2B-92AD-E70027C75DF7,,44-101884-02,RUUD,,,,,,,,,,,,,
608AD90D-AE2C-4970-A9D9-8A36D56311C4,,HT32ES717,PAYNE,,,,,,,,,,,,,
60B0FB78-6FBF-40C0-98F9-CC5B4C761230,,1178209,HEIL,,,,,,,,,,,,,
60B4F07C-8869-4B2E-82DB-CFEC0BA4A220,,442040,RHEEM,,,,,,,,,,,,,
60D0AD91-94C2-4F5C-8D6D-F0A7421D73B7,,P-8-3860,LENNOX,,,,,,,,,,,,,
617DE410-B007-4DF8-A12E-A82695236B40,,5300AR2915D,HEIL,,,,,,,,,,,,,
618CE997-F933-41A5-8F55-C549492D01F7,,KAACH1201AAA,DAY & NIGHT,,,,,,,,,,,,,
6195EECC-EEA4-405D-AD28-B23EC7DE5DF7,,44-101884-06,RHEEM,,,,,,,,,,,,,
61A57236-CD7B-4F86-B80B-E5E48FF22BEC,,R61Y10236,MITSUBISHI,,,,,,,,,,,,,
61F73691-7B37-43C8-AA9B-05138CF087AE,,1178078,HEIL,,,,,,,,,,,,,
6245651E-F70F-4CA4-8C85-89690C5179E7,,76513004,GREE,,,,,,,,,,,,,
624C2693-4866-4E49-A2C0-549C730AFCCE,,1178075,HEIL,,,,,,,,,,,,,
62518CF5-CCA4-4589-B538-975A53FB242D,,100499-19,LENNOX,,,,,,,,,,,,,
6254B8BA-9630-480F-9969-9DA34198306D,,72H67,ALLIED,,,,,,,,,,,,,
6279C301-55BC-4A14-83AA-11BE3C5FFD73,,1175112,HEIL,,,,,,,,,,,,,
6282CA17-722E-4EF6-8B32-D3F31B6EEAE1,,44-17402-14,RHEEM,,,,,,,,,,,,,
62CDBA20-A1F2-4575-9604-7A33A831B12A,,KAACH0101C0P,CARRIER,,,,,,,,,,,,,
63B4ECB7-5F91-42B8-8928-67517F27ABD8,,S1-02549271000,YORK UPG,,,,,,,,,,,,,
63BA1088-AF07-4111-A9A4-B47D5B5A22BF,,AOPS6461,THERMO PRIDE,,,,,,,,,,,,,
64211099-6CFB-4113-9250-6725531D2163,,HT32AZ480,CARRIER,,,,,,,,,,,,,
64246C8F-69D7-46CE-B344-58B127FE25CE,,HT32TC744,CARRIER,,,,,,,,,,,,,
644A1838-D17B-432E-8B50-F89BF07E4220,,8604-37,WEATHERKING,,,,,,,,,,,,,
6486FBC9-F5F5-441F-83A6-793CA437BDA6,,CPCRKHTR002A00,CARRIER,,,,,,,,,,,,,
64B79269-219A-4759-9B07-1CBA7D5738AA,,R1000247,AMANA,CRANKCASE HEATER,,,,,,,,,,,,
64Q5AMZ5I0M0D28VCXYH1RSQXXJQC11ED017,,632541,NORDYNE,,,,,,,,,,,,,
65105C52-6F16-421A-ADC8-CDB01DFD564C,,P041-4444,PAYNE,,,,,,,,,,,,,
652867AF-71BA-47C2-A6D7-238C6071DE15,,RXAF-A01,RHEEM,,,,,,,,,,,,,
65584139-DC53-4C3E-B8E5-B799C1E6E695,,HTR00076,TRANE,,,,,,,,,,,,,
65815900-73EB-452A-8A07-8578D13530B2,,HT32BY291,CARRIER,,,,,,,,,,,,,
659B6A94-FE66-48FB-9813-E6B9E805ED95,,8604-5516,WEATHERKING,,,,,,,,,,,,,
65AD72B9-7E23-4D5D-9A49-7DBE221A558B,,389037-701,CARRIER,,,,,,,,,,,,,
65C6E24F-EAF8-4698-8F42-DFDE6E6E341D,,S1-02519962001,YORK UPG,,,,,,,,,,,,,
65DB5947-F840-4A73-94A4-D05999E59383,,HT32B2823,CARRIER,,,,,,,,,,,,,
65E72FAF-26C0-4881-8A1F-A7AFBB14CECA,,P-8-8559,LENNOX,,,,,,,,,,,,,
660A3FEC-2AB4-4957-8173-4A54E1F9784E,,44-40610-01,RHEEM,,,,,,,,,,,,,
66A70036-D08D-40EB-8FAC-B0977392C583,,44-17402-12,MCQUAY,,,,,,,,,,,,,
66C5BD01-2950-4CF1-80BD-5015DACDB1BD,,43T57308,CARRIER,,,,,,,,,,,,,
66E52A99-4F7F-473B-A31E-0DD250C847D9,,0163R00003S,GOODMAN,BAND CRANKCASE HEATER,,,,,,,,,,,,
672509B9-0C68-40B6-8E97-8396ACD34BDB,,7077983,CLIMATEMASTER,,,,,,,,,,,,,
6746A444-E7F0-47AB-8D46-6DB75100EC62,,HT32CH248,PAYNE,,,,,,,,,,,,,
6753CC64-8BFD-45AC-AA14-FF5027C52B7E,,735098327,MCQUAY,,,,,,,,,,,,,
67784CA7-95AF-4A87-BC39-54D6D52C37DE,,22-9517,LUX,,,,,,,,,,,,,
678F80EC-8D18-4067-87FD-DC59B9D91A53,,P041-4441,BRYANT,,,,,,,,,,,,,
679717DC-C4E9-4616-9356-C9219A03F8E9,,44-17402-44,RHEEM,,,,,,,,,,,,,
680BBF9E-7B93-45FE-9B7F-A8B263D664FB,,HTR01079,TRANE,,,,,,,,,,,,,
6834DBB7-25FD-4334-AEE1-B15657645C4D,,S1-02638079002,YORK UPG,,,,,,,,,,,,,
68421C01-EB44-43D3-A3DB-B426FDD0974E,,4245956195,SANYO,,,,,,,,,,,,,
68573986-EB39-4941-B5C1-2E37F3F08003,,100499-08,LENNOX,,,,,,,,,,,,,
68594ACC-956D-4E1A-914C-B8B8BDCA510C,,HT32BH849,CARRIER,,,,,,,,,,,,,
686685D2-DA2D-4D70-9A58-E8DDECEFEB07,,38AQ680013,CARRIER,,,,,,,,,,,,,
686AC544-83E6-4DD4-8A3A-2DAC25F84862,,HT32CH903,CARRIER,,,,,,,,,,,,,
68740091-F2F5-4088-A655-64E5499893B0,,HT36DM132,CARRIER,,,,,,,,,,,,,
6893C7AA-C04C-4F92-A59C-BC7D6F6D8E37,,02-6333-06,CARRIER,,,,,,,,,,,,,
689C11EF-D0A4-4D07-9F13-ECD764A58649,,1067809,HEIL,,,,,,,,,,,,,
68B84337-C219-4A88-8940-DD62EFC36ED6,,HT32BH283,BRYANT,,,,,,,,,,,,,
690154CC-B9BA-467F-9A23-92FAA08BC498,,50SR680003,CARRIER,,,,,,,,,,,,,
690DB62E-E8B3-47BB-AC9D-63BD62BA1F52,,735098328,MCQUAY,,,,,,,,,,,,,
6914EB12-46A5-4397-B3E7-E9B0861D9316,,9900132057,FUJITSU,,,,,,,,,,,,,
695BE4C5-3E60-4130-A98E-34096195F065,,HTR02584,TRANE,,,,,,,,,,,,,
696FE347-2A35-459C-B822-307DAC812BAB,,HT32BH913,CARRIER,,,,,,,,,,,,,
698F10C1-19AA-4EAE-9B96-050C4A2889F5,,44-17402-10,MCQUAY,,,,,,,,,,,,,
69C55706-C745-4FBB-9559-3691BA0CECF5,,632509,GIBSON,,,,,,,,,,,,,
69CFB279-32B3-4640-9D74-8E745A8C1759,,93M05,LENNOX,,,,,,,,,,,,,
69D37BD2-1309-42E1-832F-816D667256C4,,1173517,HEIL,,,,,,,,,,,,,
6A1BB311-B70A-4AA4-8D9A-D61E3837BD19,,S1-6330H3501,COLEMAN,,,,,,,,,,,,,
6AD92DBA-DE04-4E9C-9064-E602C8A058C4,,983-6529,YORK UPG,,,,,,,,,,,,,
6ADDB104-F1A9-4637-B373-2EC66D350C8B,,076513004,GREE,,,,,,,,,,,,,
6B07C8FF-422C-46B0-9A57-E88C2054FA62,,1173944,HEIL,,,,,,,,,,,,,
6B086018-E3FB-4798-AC6D-4981458C94AB,,44-101884-05,THERMAL ZONE,,,,,,,,,,,,,
6B1DCEC1-B6CA-4570-AB03-AA1D6CEC7D7E,,HTR00220,TRANE,,,,,,,,,,,,,
6B1FE116-F9F0-4396-9230-3216396793D6,,HT36YS379,CARRIER,,,,,,,,,,,,,
6B23D07D-B07D-404B-B74B-8A0E98253A8F,,HTR01099,TRANE,,,,,,,,,,,,,
6B399B90-9BBE-4A39-BA56-09B4F08C892E,,P041-4131,CARRIER,,,,,,,,,,,,,
6B6732F6-877D-40D1-946A-E99158AAD9C8,,44-17402-15,RHEEM,,,,,,,,,,,,,
6B814428-24B4-4969-A3B9-B8E93A29CFF3,,38GS900372,CARRIER,,,,,,,,,,,,,
6B9FC1C2-9FE1-4FEC-BDE7-6BB84B44A352,,S1-02531951575,YORK UPG,,,,,,,,,,,,,
6BD0054E-E03A-4B6A-8FC7-81248DA66A7D,,44-41625-01,RHEEM,,,,,,,,,,,,,
6C06D9CD-82E2-4F4E-AAFE-AD706E7E0B72,,HT32BH712,CARRIER,,,,,,,,,,,,,
6C7F4749-8DB7-413A-9139-08C4E1C7E56E,,S1-02531950240,YORK UPG,,,,,,,,,,,,,
6CAC7D25-7356-4C56-8C28-8FB68AE0497D,,39408C001,ARMSTRONG,,,,,,,,,,,,,
6D00DB25-43F8-4B33-8447-020FA22EC9FE,,HT32BH282,CARRIER,,,,,,,,,,,,,
6D1CD668-0D0E-49D3-84CB-66EE9D8F6617,,HTR00172,TRANE,,,,,,,,,,,,,
6D258BBF-527C-4D13-9EDE-8795ADD66A61,,HT32BH734,CARRIER,,,,,,,,,,,,,
6D361B11-AA38-4F46-9719-A91066F7A1F2,,HT32BH252,CARRIER,,,,,,,,,,,,,
6D6A6647-FA00-45D8-AB9F-29016EC37E81,,31J21,ALLIED,,,,,,,,,,,,,
6D763389-FDAD-4C79-A0BD-DD6E83844637,,R0658010,AMANA,CRANKCASE HEATER,,,,,,,,,,,,
6D78A9D2-63A1-43C9-892E-DC0B023A9F97,,81G43,LENNOX,,,,,,,,,,,,,
6E094791-28D3-4F0D-8138-8297372860D2,,P041-4423,PAYNE,,,,,,,,,,,,,
6E16245D-522F-4DB3-BCFB-A6D036994A51,,8605-002,BARD,,,,,,,,,,,,,
6E4BC242-5C48-4A5B-90E6-A19437445E3E,,S1-02638079009,YORK UPG,,,,,,,,,,,,,
6E91ECBB-486B-497F-AC8A-6ECB844EB451,,K31-9,TECUMSEH,,,,,,,,,,,,,
6EFF7DAD-A964-4EE0-8037-B12068B3088B,,HC32CH766,CARRIER,,,,,,,,,,,,,
6F007855-8F64-41B3-BB71-24C724FB91A6,,HTR01566,TRANE,,,,,,,,,,,,,
6F1C87E3-1791-4369-B516-7FEAFA02AE40,,HTR01352,TRANE,,,,,,,,,,,,,
6FF68412-82A4-4AAE-9477-82D73ED55403,,P041-4422,CARRIER,,,,,,,,,,,,,
6MC9PZYIA60R0L42T1RRD263B58IFETKHLS9,,521955,NORDYNE,,,,,,,,,,,,,
70164716-FA5A-4448-AB23-0E4775311416,,1178256,HEIL,,,,,,,,,,,,,
70171909-30F5-4FC0-8DA9-36FD96E9AC20,,1178260,HEIL,,,,,,,,,,,,,
70243734-1071-4594-9579-2C2ECC876461,,444029404,HEIL,,,,,,,,,,,,,
707EDC9C-5F13-4F9F-9B04-2BA26B821B34,,24701301,BOHN,,,,,,,,,,,,,
70826A60-2C16-4FBF-BEB0-2E5986742993,,HTR00163,TRANE,,,,,,,,,,,,,
70A199F8-C044-4250-9731-5026630D0A95,,HTR02531,AMERICAN STANDARD,,,,,,,,,,,,,
70A3EC53-8898-4FDA-8A9A-F0AC58BD08DE,,102-018,CARRIER,,,,,,,,,,,,,
719D372C-8EA4-471F-9003-ED097D2FE18C,,HT32BH855,CARRIER,,,,,,,,,,,,,
71E20F3F-94C6-40FF-B9B9-E2ADD8B147EE,,P041-4411,DAY & NIGHT,,,,,,,,,,,,,
71F4794F-F524-4977-AFC1-94267EC94259,,P631-5804,CARRIER,,,,,,,,,,,,,
720F275B-689D-4EE7-B67E-AB5ABCD41111,,0163R00007,GOODMAN,BAND CRANKCASE HEATER,,,,,,,,,,,,
721F6D7E-BAA2-46FA-BF7D-AED89F6BFF1F,,HT32BH246,BRYANT,,,,,,,,,,,,,
72358D0D-23CA-4FC5-83D1-BE61E7CB5454,,HT32BH754,CARRIER,,,,,,,,,,,,,
723B944E-56BF-4FD4-8067-8578E324729D,,HT32BH852,BRYANT,,,,,,,,,,,,,
727F4297-7764-4539-B9A6-C83B3E31A4A2,,B5188107,AMANA,BAND CRANKCASE HEATER,,,,,,,,,,,,
728024EB-D06F-4B81-AEC2-3E7BDC426563,,S1-02638079005,YORK UPG,,,,,,,,,,,,,
72880D3A-95AC-4457-8AAB-AD6E2E67688E,,HT32BH756,CARRIER,,,,,,,,,,,,,
72AAAB43-78DA-4177-9501-01095B73F8DA,,HTR00387,TRANE,,,,,,,,,,,,,
72BE913C-342B-4881-B1FC-5F7B6B5D816E,,S1-02638079003,YORK UPG,,,,,,,,,,,,,
72E8A854-8E34-4A95-88F3-33E86611A05A,,HTR00041,TRANE,,,,,,,,,,,,,
72EB8509-3EF0-46D2-AB7C-FD52B14F12D3,,202403100508,CARRIER,,,,,,,,,,,,,
72F6F26D-B88B-45B0-BD55-12110910A917,,HT32BH942,CARRIER,,,,,,,,,,,,,
7302B349-45B4-4D7D-BFCC-4AD17FCA89E3,,HT32CH902,CARRIER,,,,,,,,,,,,,
7337BD09-DC68-4B42-BB68-1BF0EEA95E8E,,C6304806,AMANA,PROBE CRANKCASE HEATER,,,,,,,,,,,,
7341CFB3-585D-4AE3-88A8-FD6196965933,,0163R00033,GOODMAN,BAND CRANKCASE HEATER,,,,,,,,,,,,
735967E5-E361-4ACE-8759-EC6D1CF46B03,,C6311203,AMANA,BAND CRANKCASE HEATER,,,,,,,,,,,,
73F5DD17-1FBA-4293-B119-BF37D806652A,,HTR00086,TRANE,,,,,,,,,,,,,
745F3D08-E21C-4C62-BC8E-80D2B9102701,,S1-3318-3911,COLEMAN,,,,,,,,,,,,,
746D0CA8-719D-4DB0-A0B6-2BCADE091E13,,44-103663-13,RHEEM,,,,,,,,,,,,,
747BFA1C-097A-44B3-9105-17E1E8DC3AAE,,44-17402-12,RHEEM,,,,,,,,,,,,,
7483E5A4-98DF-41EC-B0EE-628A5E53E480,,S1-02515643000,YORK UPG,,,,,,,,,,,,,
7497C20D-8D7C-4743-8EA7-BBCFC864ABFA,,S1-6103A3911,COLEMAN,,,,,,,,,,,,,
74B6F8FB-DDFD-4DCC-A3A3-AE0395F3D6C5,,HT36DL480,BRYANT,,,,,,,,,,,,,
74C2DC28-FF73-40CC-8E46-EA4DAA36EB7B,,HTR03052,TRANE,,,,,,,,,,,,,
74CD7251-8DE9-426B-85CB-66F4BA8CB3B1,,HTR01350,TRANE,,,,,,,,,,,,,
750C6408-D7D2-466F-B56B-0AB7EC1AED20,,67220188,FRIEDRICH,,,,,,,,,,,,,
752971C3-E06A-42C4-AA35-DB02F8694FD5,,44-17402-11,RHEEM,,,,,,,,,,,,,
7564BEC9-4CB7-463B-850E-C4B32EDAEAF9,,44-101884-03,RHEEM,,,,,,,,,,,,,
756D6774-3302-456A-B643-DB87FBA0DDE0,,S1-02515525000,YORK UPG,,,,,,,,,,,,,
7586E334-8CE3-4CA4-AB48-32E0CA106FCC,,KAACH1701AAA,PAYNE,,,,,,,,,,,,,
75BF486F-B24F-4DA4-B009-5A8AC48CEBC5,,44-40511-04,RHEEM,,,,,,,,,,,,,
75D1B88F-BCFB-4B92-AC88-4FEB00594B49,,HT36NS477,CARRIER,,,,,,,,,,,,,
75F60F7A-3B0C-41B2-9D5A-E8C54A6E4CC9,,HT32BH251,CARRIER,,,,,,,,,,,,,
760E4FE6-4DCD-446B-8001-FD155E3B01E0,,8733947980,BOSCH,,,,,,,,,,,,,
763A3B9C-25A6-4163-BAB2-40169E0EFEA1,,S1-02537424460,YORK UPG,,,,,,,,,,,,,
764E0FB2-B6F0-41C1-AE87-822382708F19,,S1-02527924000,YORK UPG,,,,,,,,,,,,,
76A09942-B0A2-41AA-898B-2B6F2796EEE4,,1440074,GOODMAN,,,,,,,,,,,,,
7710A355-9541-4D94-82CB-43A2330199E4,,HT32CH750,CARRIER,,,,,,,,,,,,,
771B7887-F51D-4F5E-B624-0AF2C02CAEBA,,1175735,HEIL,,,,,,,,,,,,,
773FC2E6-AAAA-4829-A4F7-6BBE103B54E0,,S1-02530278702,YORK UPG,,,,,,,,,,,,,
774DB808-A118-4E8B-8370-DD83F71A1316,,48G85,LENNOX,,,,,,,,,,,,,
7757169D-67D5-4007-9607-92C26930D287,,LB-112538B,LENNOX,,,,,,,,,,,,,
7767617B-81E7-4DB4-8BB1-527619F68846,,06EA660165,CARRIER,,,,,,,,,,,,,
7841944F-7E37-44DE-8E6F-FB993ADE498C,,HT36AZ240,CARRIER,,,,,,,,,,,,,
785193CB-351E-44B4-92B7-A6A215D937F0,,R63Y07237,MITSUBISHI,,,,,,,,,,,,,
786D6493-8908-469C-B3C9-3D1DC24AF410,,1173825,HEIL,,,,,,,,,,,,,
78B92575-EAAB-44A5-86C2-A7630DB5FD59,,HTR00326,TRANE,,,,,,,,,,,,,
78BB10D9-2295-46C8-896F-BC4B2A68BAD4,,1111111,HEIL,,,,,,,,,,,,,
791E280A-BBA8-4F69-B98F-633C50ACBF07,,38TQ660002,DAY & NIGHT,,,,,,,,,,,,,
79A37940-970E-4AF9-96EF-56F818BFCD93,,HT32BH246,CARRIER,,,,,,,,,,,,,
79AB8740-55EF-49A3-B627-96AE1798A227,,HT36ZE240,CARRIER,,,,,,,,,,,,,
79CD0620-AD0A-4323-9EB4-56E22042668A,,S1-02524846000,YORK UPG,,,,,,,,,,,,,
79D4C3DC-19A6-4B90-B90C-7B6AEF093DAF,,LB-57944CE,LENNOX,,,,,,,,,,,,,
79DE24C4-DB85-4789-A9DB-8E63FC6742D2,,8733947984,BOSCH,,,,,,,,,,,,,
7A65B146-BDD3-4629-9DEC-19192877A9A0,,38GS900352,CARRIER,,,,,,,,,,,,,
7A720771-B60B-442F-8016-2C8401D37044,,67958D03,CARRIER,,,,,,,,,,,,,
7AD2B0BC-5AF4-49CC-8AD3-6157C7732060,,48G87,ALLIED,,,,,,,,,,,,,
7AE30CE3-33C9-4708-B24E-0F2013B1DFC2,,44-17402-15,RUUD,,,,,,,,,,,,,
7B0F6894-DB12-43AE-9661-7E5419743628,,1176105,HEIL,,,,,,,,,,,,,
7B22807E-2394-491B-99BE-653C941DB1B6,,0130L00019,GOODMAN,BAND CRANKCASE HEATER,,,,,,,,,,,,
7B802025-3158-48C9-A58C-FEE20AB12447,,S1-02515686000,YORK UPG,,,,,,,,,,,,,
7BBF5721-37EE-4A45-BA21-7967F5A1CB34,,T7W966236,MITSUBISHI,,,,,,,,,,,,,
7BE37358-3F6A-438A-B67E-C262F71238A0,,50QP680001,CARRIER,,,,,,,,,,,,,
7C000D13-20F9-46D0-8869-F2D6C40D5C5B,,HT32SE515,PAYNE,,,,,,,,,,,,,
7C35394C-1637-4C3A-8458-491D447B86D0,,02-7487-00,CARRIER,,,,,,,,,,,,,
7C354779-FA23-4DE1-B847-60F114111D50,,444029408,HEIL,,,,,,,,,,,,,
7C4A624E-A012-4533-83BD-8902D25CE790,,1950432,HEIL,,,,,,,,,,,,,
7C755101-BE13-40B6-8B4C-5E4D88EAC30B,,HTR00164,TRANE,,,,,,,,,,,,,
7C9B9568-D1E9-4F82-913E-B6F7CE3EC861,,38TQ660002,CARRIER,,,,,,,,,,,,,
7C9E5379-5886-4A05-9262-6BA1720690A1,,632436,NORDYNE,,,,,,,,,,,,,
7CC8FADD-3AC4-4FC6-973C-82A3F5F0FA19,,7077982,BOHN,,,,,,,,,,,,,
7D0F4CF2-9CE4-4965-837D-00722CEF0554,,P-8-7160,LENNOX,,,,,,,,,,,,,
7D1DAF42-7397-499F-A107-CF6C709DEA5F,,735098326,MCQUAY,,,,,,,,,,,,,
7D6EBEF2-5512-41FE-A7CC-FEC84B6DB28B,,8733907041,BOSCH,,,,,,,,,,,,,
7D8F8212-91C2-44F0-AE3B-6F7460458FC4,,RCP-3010,REFPLUS,,,,,,,,,,,,,
7D9E8094-B159-49CA-9E77-3C684D6D1F74,,KAACH1201AAA,BRYANT,,,,,,,,,,,,,
7D9EC10C-3391-4D2B-98FF-C5ED222596E1,,CPCRHHTR004A00,CARRIER,,,,,,,,,,,,,
7E18863A-B152-4650-8DFC-1D548B3D8C40,,025-A-511,KOLDWAVE,,,,,,,,,,,,,
7E226809-9177-40E2-81EA-05171EE751D7,,1178079,HEIL,,,,,,,,,,,,,
7F12AA0E-F552-4140-99FB-A7DCCED41CAC,,HT32TC202,CARRIER,,,,,,,,,,,,,
7F28B99E-F125-4549-A5A5-F7B43D714B43,,HT32CH753,CARRIER,,,,,,,,,,,,,
7F317B2B-F8A4-4CB4-A71D-CF46E8D73353,,25M07,LENNOX,,,,,,,,,,,,,
7F3A9562-85C8-4845-A23F-C6D8C182F201,,HT32TC243,CARRIER,,,,,,,,,,,,,
7F6A06A9-CB80-450D-92EE-A1CC74D1287C,,38GP900082,CARRIER,,,,,,,,,,,,,
7FF8A7C6-5144-48F3-8B6C-9DC859087E7A,,99K47,LENNOX,,,,,,,,,,,,,
7L258VU77OWNT4GVRD42QAU5RM2EAXCYE5LX,,632481,NORDYNE,,,,,,,,,,,,,
7W47I9X520UTXA8ZZQZ7XX1MIVQ35B0NETM4,,6312560,NORDYNE,,,,,,,,,,,,,
808088FE-5B88-4261-9733-AF98D9A713F6,,HTR00149,TRANE,,,,,,,,,,,,,
80873CD5-6AC0-4B3C-9716-7816DC71F4A3,,S1-02520565000,YORK UPG,,,,,,,,,,,,,
809BA5F4-828A-4986-905C-78E89E702070,,RCP-3043,REFPLUS,,,,,,,,,,,,,
80A3BEA4-3831-45CC-BFF0-51043FA17E9C,,85105291131H1,SANYO,,,,,,,,,,,,,
80AEA2B1-C16B-4240-B12E-389D9F34D5BE,,05879C001,ARMSTRONG,,,,,,,,,,,,,
80B1C35A-F9C2-46E0-970E-65B2938AF7E7,,Z63048-1,AMANA,PROBE CRANKCASE HEATER,,,,,,,,,,,,
80C5AD28-E35F-4FD5-B478-3D331C211A9E,,1178087,HEIL,,,,,,,,,,,,,
80C8F25F-57A0-4E87-9431-41FE2DA50533,,S1-02521963000,YORK UPG,,,,,,,,,,,,,
80DU455H6IA6YLY50W1QVW9EGHTLNEAY49R4,,632677,NORDYNE,,,,,,,,,,,,,
80E006B6-1D26-41AA-ABB7-BA3A45C42CA0,,HTR01512,TRANE,,,,,,,,,,,,,
810281F5-7BE8-474D-B666-FA8A785FC9A2,,P041-4441,CARRIER,,,,,,,,,,,,,
81640536-1E85-4AE9-B8AB-ACE50F1667C0,,HT32BH733,CARRIER,,,,,,,,,,,,,
818EF76E-CD15-4196-B36D-59D0114A1009,,3P130357-15,DAIKIN,,,,,,,,,,,,,
81A3C9A0-A041-496F-AAF2-9DCEDEC11C73,,HT32CH211,PAYNE,,,,,,,,,,,,,
81C29A07-F9E5-4A44-97CA-2A1ED305DAFE,,HT32CH763,PAYNE,,,,,,,,,,,,,
820AD55E-7B75-4D80-8A4E-C26B382486EC,,S1-02519961001,YORK UPG,,,,,,,,,,,,,
82194182-232A-41E3-8302-74DD6DE0689F,,1171289,HEIL,,,,,,,,,,,,,
8225D654-7C33-4EE8-BC53-7996B7FB65BE,,48G87,LENNOX,,,,,,,,,,,,,
826579B7-CD82-45F1-BCA7-97B845828E67,,S1-02638279003,YORK UPG,,,,,,,,,,,,,
82757A78-0F90-4C05-AA38-2637E584B59E,,HTR00328,TRANE,,,,,,,,,,,,,
828B0895-34AB-46DE-AFFE-24A81874645D,,HT32TC702,CARRIER,,,,,,,,,,,,,
829DEA24-7EF3-4EBF-9219-195470ABE8B1,,1173944,GRANDAIRE,,,,,,,,,,,,,
82AAC08E-A390-4149-90A0-3C98639C4B76,,HTR01299,TRANE,,,,,,,,,,,,,
82EC554D-296A-4BFA-A94F-1752EE405F45,,P-8-1562,LENNOX,,,,,,,,,,,,,
83120D08-4C2A-4A32-86FD-959914630B9A,,1097486,HEIL,,,,,,,,,,,,,
831614C0-14E6-400F-ADCF-C567DE5F5F2B,,HT32BH370,CARRIER,,,,,,,,,,,,,
83182C07-6787-466D-956F-B0E0273DD18D,,HT32BH922,CARRIER,,,,,,,,,,,,,
834540A6-763D-4989-90F3-D3E783DD82B8,,S1-02515525006,YORK UPG,,,,,,,,,,,,,
83ADD7B6-EBAB-441D-B14D-CA10B356FE30,,0163R00004,GOODMAN,BAND CRANKCASE HEATER,,,,,,,,,,,,
83F9DA38-B88E-4DAC-B52F-AB69E6D7DAD3,,B5188101,AMANA,BAND CRANKCASE HEATER,,,,,,,,,,,,
841360B8-0359-4705-B1B9-ACCB5E9EB185,,R1000246,AMANA,CRANKCASE HEATER,,,,,,,,,,,,
845E4380-0115-4B00-A729-3D978F148788,,45H97,LENNOX,,,,,,,,,,,,,
847F334A-608E-4559-BBC3-1DFDCC7D0C1A,,1175776,HEIL,,,,,,,,,,,,,
