part_id,show,part_number,part_brand,subcategory,part_image,microfarads,voltage,shape,tolerance,operating_temperature,depth,height,width,ingress_protection,certifications,nema_rating,part_number_correction,notes
ABB1D6CD-066F-4913-9523-E5110564B45F,1,WJ20X630,GE,,,,,,,,,,,,,,,
ABB2375F-7296-4816-800A-EA3A97FC3C4F,1,CAP050550370RT,GOODMAN,DUAL CAPACITOR ,,,,,,,,,,,,,,
ABB302F3-0D84-4657-BE00-3F53925EEBED,1,CPT00477,AMERISTAR,RUN CAPACITOR,,,,,,,,,,,,,,
ABB9414F-8935-47DB-8372-DA8051550D79,1,S1-02420322000,YORK UPG,,,,,,,,,,,,,,,
ABC4AB84-BEEA-41B4-B0DF-AB2005E7BD10,1,5303015596,WESTINGHOUSE,,,,,,,,,,,,,,,
ABCE5EB1-C9E7-4296-ACA7-4C8B570125F1,1,67300717,FRIEDRICH,DUAL CAPACITOR,,50/10,370,Round,-0.05,,,,,,,,,
ABD65145-E2A8-443E-AA15-4B6E6E851F95,1,WW20X51,TRANE,,,,,,,,,,,,,,,
ABD8F265-41C0-4A6E-A4E7-09764EBA492B,1,85PS330D72,TECUMSEH,START CAPACITOR,,,,,,,,,,,,,,
ABE5316B-AD5F-4EF5-91BD-D65042061E82,1,53SR0353101X14,CARRIER,,,,,,,,,,,,,,,
ABE57C05-E69C-4E15-862D-78684AAB74BD,1,D6711853,AMANA,DUAL CAPACITOR,,,,,,,,,,,,,,
ABF4D74C-E711-4A99-A403-37B97B528733,1,B9457-7500,GOODMAN,DUAL CAPACITOR,,,,,,,,,,,,,,
ABF91001-0D29-4524-BFB2-2182BCB186CD,1,P-8-622,LENNOX,START CAPACITOR,,81-90,330,Round,,,,,,,,,,
ABFDDF02-856B-4C94-99F8-F8EF7BBD07CA,1,HC98JA041,PAYNE,DUAL CAPACITOR,,,,,,,,,,,,,,
ABJEADZ25S1F44X3GI2G58CYCHCTMVAANQ60,1,CD35+10X440,SUPCO,DUAL CAPACITOR,,35+10,440VAC,Oval,+ / - 5%,\-40°F to 185°F (-40°C to 85°C),2.8125\",4.50\",1.75\",,UL,CSA,VDE,,,
AC02970A-7B0E-45F6-B82C-AF1FFBF86951,1,S1-2566H3401,COLEMAN,,,,,,,,,,,,,,,
AC032322-2779-472B-8051-CA494138ABCD,1,8552-540,HEAT CONTROLLER,RUN CAPACITOR,,,,,,,,,,,,,,
AC0A40B8-352F-4BFF-A2FF-2D39FF7F9487,1,27H25,ALLIED,DUAL CAPACITOR,,,,,,,,,,,,,,
AC0EDFAF-F7E3-4648-A697-6E3E80698DD9,1,22-3693,YORK UPG,,,,,,,,,,,,,,,
AC1606F2-F121-47DD-B610-CC1DCE614FF7,1,34001D004,ARMSTRONG,DUAL CAPACITOR,,,,,,,,,,,,,,
AC2DC3BB-FA59-4332-98E7-1794EA2AB84D,1,5308017135,WESTINGHOUSE,DUAL CAPACITOR,,35/10,370,Round,,,,,,,,,,
AC320CAD-596E-402F-B834-3513E50B7160,1,G508411-11,GIBSON,,,,,,,,,,,,,,,
AC366BFF-B659-4522-93CB-AFD70E409047,1,6120AR2194K,HEIL,DUAL CAPACITOR,,45/6,370,Round,,,,,,,,,,
AC3A94E9-C18E-4183-BF36-FD2AEA1F2E7E,1,P291-4573RS,BRYANT,DUAL CAPACITOR,,,,,,,,,,,,,,
AC3B5C6D-61EA-4E7B-869C-B9D2B5FB0DD0,1,S1-1497-0891,COLEMAN,START CAPACITOR,,,,,,,,,,,,,,
AC3EFAED-A221-41FA-8FA8-FDB23088CD73,1,P291-4054RS,BRYANT,DUAL CAPACITOR,,,,,,,,,,,,,,
AC44D240-DCD2-4E40-B53D-51EB9B46ADEC,1,P-8-1101,ALLIED,DUAL CAPACITOR,,,,,,,,,,,,,,
AC4B86BC-C932-424C-A031-04C635465E60,1,P281-4054,CARRIER,DUAL CAPACITOR,,,,,,,,,,,,,,
AC4EC701-322D-4C78-A955-7D30522640CD,1,S1-02425893000,YORK UPG,RUN CAPACITOR,,,,,,,,,,,,,,
AC5698CF-C337-44C6-80C0-75360C2478BF,1,43-23204-13,WEATHERKING,DUAL CAPACITOR,,45/5,440,Round,-0.06,70C,,,,,,,,
AC5A95B4-16A7-4EDE-990F-0ABB7FF4E397,1,WJ20X171,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
AC5B6327-A5D8-4320-A11B-D08F80D1BF1A,1,43-101665-26,RHEEM,DUAL CAPACITOR,,40/5,370,Round,-0.06,70C,,,,,,,,
AC5E3101-60D4-4EE3-A4BE-7A052ADE58DA,1,33000036,THERMAL ZONE,DUAL CAPACITOR,,,,,,,,,,,,,,
AC5F3D55-F8E8-4051-A30B-649A61C2D264,1,D6789063,GOODMAN,DUAL CAPACITOR ,,,,,,,,,,,,,,
AC76E0E8-BA94-4AD6-853F-F8FFE4D705E9,1,HC95DE045,CARRIER,START CAPACITOR,,176-216,330,,,,,,,,,,,
AC788662-E8C0-45E0-9A78-496FB063DFA5,1,39H63,ALLIED,,,,,,,,,,,,,,,
AC7B6839-199D-476C-B2A0-174139851F5E,1,33010089,CARRIER,,,,,,,,,,,,,,,
AC982D59-CC87-4AA2-922D-20ADDFC00AD9,1,CAP075000370VA,GOODMAN,RUN CAPACITOR,,,,,,,,,,,,,,
ACAD0095-F2EA-47E5-8252-F6F1A254F7CA,1,24280853,CLIMATEMASTER,,,,,,,,,,,,,,,
ACB0DA85-82B5-413D-8715-19D5DF3E87AE,1,CAP030300450RS,GOODMAN,DUAL CAPACITOR,,,,,,,,,,,,,,
ACBE3C39-CB25-40C8-90EF-29322143FABA,1,22-3672,YORK UPG,RUN CAPACITOR,,40,440,,,,,,,,,,,
ACC1E60D-14BC-466C-B565-C22F127C6BA2,1,CAP050350440RSS,GOODMAN,DUAL CAPACITOR,,,,,,,,,,,,,,
ACC8BF64-3A25-45EE-A450-74DEB406F2E6,1,856P147,HEAT CONTROLLER,,,,,,,,,,,,,,,
ACCA9A15-FB20-4174-8D72-7533A78D6798,1,1155-592,HEAT CONTROLLER,,,,,,,,,,,,,,,
ACDF666B-9459-48FA-B751-3E895545DE75,1,KD-102119509,CARRIER,START CAPACITOR,,,,,,,,,,,,,,
ACF28F13-5A26-43E1-94EC-7D549E64B713,1,1685154,ARCOAIRE,DUAL CAPACITOR,,,,,,,,,,,,,,
ACF6E693-53A8-46B2-B8A5-22675F6762DF,1,8552-082,BARD,DUAL CAPACITOR,,80/7.5,370,Round,,,,,37288,,,,,
ACFAAFBF-7088-44B1-A9B5-77973C0A1EB2,1,24280803,CARRIER,,,,,,,,,,,,,,,
ACFCAD5A-D73C-47AC-ACE2-175C5394BCF8,1,REC-160,RHEEM,RUN CAPACITOR,,25,440,,,,,,,,,,,
ACFCCCB1-48FD-4A50-B978-00A06E259D55,1,8552-586,WEATHERKING,RUN CAPACITOR,,,,,,,,,,,,,,
AD007DD4-046D-4843-807E-C0E2DFC873F6,1,100226,HEIL,START CAPACITOR,,,,,,,,,,,,,,
AD00A7F3-477D-4DD7-B09C-3772D62688D9,1,43-22362-19,RHEEM,DUAL CAPACITOR,,50/5,440,Oval,-0.06,-40 to 70C,,,,,,,,
AD0ABC1C-9264-4BB8-A641-46621A0FD3AE,1,S1-1499-4421,COLEMAN,RUN CAPACITOR,,,,,,,,,,,,,,
AD0KKCPZH9SMB5H82S5I2YCKTO49PQ2EMM1E,1,G513068-24,KELVINATOR,,,,,,,,,,,,,,,
AD13907D-24B4-44FF-AF5A-7985EA25FB78,1,WJ20X687,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
AD2758E0-88B3-42F6-9E97-785D51FBC697,1,87H84,LENNOX,,,,,,,,,,,,,,,
AD38AF84-57F7-42E2-85C9-6D7AF43FC04A,1,8552-5529,RHEEM,RUN CAPACITOR,,,,,,,,,,,,,,
AD393031-039C-468F-B363-8951782C74B0,1,24-8256,YORK UPG,START CAPACITOR,,,,,,,,,,,,,,
AD3E9668-EE97-4873-81FB-E68AD19C4407,1,CPT00156,TRANE,,,,,,,,,,,,,,,
AD420272-5AAB-4454-851A-C140B65F64E6,1,8552-009,BARD,DUAL CAPACITOR,,25/15,440,Oval,,,,,2,,,,,
AD4E3F91-A19D-4A8D-BA17-FD0AEE8841E7,1,22-9616,AMANA,RUN CAPACITOR,,,,,,,,,,,,,,
AD651571-1277-4BC4-B8A1-B6D8F8D43C0A,1,HC98KA047,CARRIER,,,,,,,,,,,,,,,
AD6C36DD-C358-4149-93F7-ADAECC75CDE8,1,WJ20X648,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
AD72D4B5-709B-4DBA-B0D7-6FFDE0877ACE,1,700-018,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,
AD8F93B8-75BD-4C62-A0C4-E4329EE77C47,1,450364,EUBANKS,DUAL CAPACITOR,,40/7.5,440,,,,,,,,,,,
AD96EFD4-8F10-462D-877D-9F9AB1064F8A,1,67K70,LENNOX,RUN CAPACITOR,,,,,,,,,,,,,,
ADA2956C-4E50-4E8F-AAFC-A8B0BEDA1BCE,1,CPT00274,TRANE,RUN CAPACITOR,,15,440,Round,,,,,,,,,,
ADA3610A-AA02-48C1-B65E-3A5467A5F4BD,1,6579103,FRIGIDAIRE,,,,,,,,,,,,,,,
ADA70FB4-0FC9-4340-800C-A9C1F06E318D,1,1605-00590-111,FEDDERS,RUN CAPACITOR,,,,,,,,,,,,,,
ADA81533-1140-4527-A636-DAB3D18B9632,1,1605-00720-108,SUMMIT,DUAL CAPACITOR,,,,,,,,,,,,,,
ADC03BA3-E8AC-4EE0-8326-D786D4C1DC20,1,D6879756,GOODMAN,RUN CAPACITOR,,,,,,,,,,,,,,
ADD44371-2301-498C-9411-C2956296BC5D,1,CAP050600440CT,GOODMAN,DUAL CAPACITOR,,,,,,,,,,,,,,
ADD99D05-3F1F-42F5-B440-CBCE01BE31D5,1,952384,WHIRLPOOL,RUN CAPACITOR,,,,,,,,,,,,,,
ADE239FF-F87C-4612-8A8F-2E25374D96E0,1,1200655,MCQUAY,,,,,,,,,,,,,,,
ADEE8578-3AC8-494A-AFEA-C8894807C08C,1,33000018,GREE,RUN CAPACITOR,,30,450,,,,,,,,,,,
AE05ACE4-A966-47B9-9055-33B54265C11C,1,3300008101,THERMAL ZONE,RUN CAPACITOR,,30,450,Rectangular,,,,,,,,,,
AE06429A-4EC8-401A-A2C4-2EAAA6B18C3D,1,43-26271-41,RUUD,DUAL CAPACITOR,,45/5,370,Round,-0.06,70C,,,,,,,,
AE09274E-38BB-42FC-8732-FA42EB88C3AF,1,D6879853,AMANA,DUAL CAPACITOR ,,,,,,,,,,,,,,
AE0C6EBA-E205-46CB-9399-C4BB3D0D61CC,1,43-26271-50,RUUD,DUAL CAPACITOR,,35/10,370,Round,-0.06,70C,,,,,,,,
AE0DCEB2-F3AC-4703-BE8B-242AEE27952B,1,1605-720-19,MARTA AMERICAN,,,,,,,,,,,,,,,
AE16996B-67B6-4C29-AB04-9016075795D8,1,72L17,LENNOX,DUAL CAPACITOR,,,,,,,,,,,,,,
AE24C0D7-DAE6-4CCA-8872-C51C2222BC14,1,GX484507-1650,MOVINCOOL,,,60,370,,,,,,,,,,,
AE257D50-0221-4F9E-ACD3-FBBDAE8DF2D1,1,24280803,FRIEDRICH,,,,,,,,,,,,,,,
AE26866F-20C0-40F5-BBE7-99A896E29F26,1,17400103000053,THERMAL ZONE,RUN CAPACITOR,,45,450,Round,,,,,,,,,,
AE34E233-08D6-4298-8F46-7500A2EE86FC,1,HC90BB020,CARRIER,DUAL CAPACITOR,,,,,,,,,,,,,,
AE3C4A46-6692-4C05-838B-F32A3D42CFBF,1,62876010,AIRQUEST,DUAL CAPACITOR,,,,,,,,,,,,,,
AE40D8BA-06AA-4A6D-ABB6-9EAC8EAE9C8C,1,R0133701,AMANA,RUN CAPACITOR,,,,,,,,,,,,,,
AE4200A3-7DF0-4348-89E9-2493A2176363,1,9901-0850,CARRIER,,,,,,,,,,,,,,,
AE4C4973-7817-4E1A-ABB1-BAB1C9CF0437,1,1082635,HEIL,,,,,,,,,,,,,,,
AE4DD652-C4F8-4091-89B8-D589F27755D3,1,S1-7630-349,COLEMAN,,,,,,,,,,,,,,,
AE527C97-212E-463E-AC8F-1447C3E52737,1,6120AR2359U,LG,DUAL CAPACITOR,,60/6,370/400,,,,,,,,,,,
AE593995-6DA4-4F78-AF9A-F7889BFC5823,1,R61Y33252,MITSUBISHI,RUN CAPACITOR,,6,440,,,,,,,,,,,
AE5C7139-FCE4-4DC4-A5D0-21E05F75B22E,1,50DK505497,CARRIER,,,,,,,,,,,,,,,
AE5E6DA9-507E-49E8-8300-DB3B875E38B7,1,1605-00590-029,FEDDERS,RUN CAPACITOR,,,,,,,,,,,,,,
AE6291B5-9AAF-4A41-B76A-768496C72204,1,43055410,TOSHIBA,,,,,,,,,,,,,,,
AE6608BE-E17B-4E58-867A-395772385300,1,43-22362-04,WEATHERKING,DUAL CAPACITOR,,35/3,370,Oval,-0.06,70C,,,,,,,,
AE709A1D-06B6-4894-87C6-808C355B293E,1,1605-00560-025,FEDDERS,DUAL CAPACITOR,,,,,,,,,,,,,,
AE7BA19F-53C8-4DE6-9B20-C970E2660A68,1,24280800,FRIEDRICH,,,,,,,,,,,,,,,
AE7C2F66-6307-49E6-9757-215836C41E70,1,S1-02421048000,YORK UPG,RUN CAPACITOR,,,,,,,,,,,,,,
AE7CA21A-FA10-460D-A01E-DB55B396DC8B,1,81A46,LENNOX,RUN CAPACITOR,,,,,,,,,,,,,,
AE7E05D3-255D-4A5E-B07C-7D71D31E46EC,1,43-22362-18,RHEEM,DUAL CAPACITOR,,45/5,370,Oval,-0.06,-40 to 70C,,,,,,,,
AE9B5C96-AFBF-4D21-8854-8E3DDB281E39,1,202401000002,SEA BREEZE,RUN CAPACITOR,,55,250,,,,,,,,,,,
AE9CD6A3-B9C5-4C69-9E86-68E43F16A270,1,33000039,COMFORTSTAR,,,60,450,,,,,,,,,,,
AE9D8BBA-607E-4CAB-9A06-67BD4C3281AA,1,A4052701,AMANA,START CAPACITOR,,,,,,,,,,,,,,
AE9F83EE-3662-44E7-8F8A-246DF104ACAA,1,P291-6073R,CARRIER,DUAL CAPACITOR,,60/7.5,370,Round,,,,5.2,2.5,,,,,
AE9FEE11-D83A-4A39-B861-77A6556316D7,1,8552-075,BARD,RUN CAPACITOR,,55,370,,,,,,,,,,,
AEA1A8B4-FEC8-471D-9EE0-6A91B38FEB09,1,700-020,BOSCH,,,,,,,,,,,,,,,
AEA20AB6-1615-4219-A405-D8B7179D3ED6,1,WJ20X644,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
AEA749C7-03FF-4C86-9F34-11B9216641FC,1,100533-2440V,LENNOX,DUAL CAPACITOR,,80/10,440,,,,,,,,,,100533-02,
AEAA6C29-D03C-463A-9346-A3EFFCAB1B5E,1,WJ20X409,GE,,,,,,,,,,,,,,,
AEB14349-C4F0-457F-B775-47DA23C3035F,1,WJ73X180,GE,,,,,,,,,,,,,,,
AEB72701-BE98-4665-B7BE-F34945D042FD,1,S1-02423296000,YORK UPG,DUAL CAPACITOR,,,,,,,,,,,,,,
AEB925A4-9C55-44CE-AECC-09913E318755,1,100204,,,,,,,,,,,,,,,,
AEBB8D4D-5A27-43BF-A3B4-C69908A89787,1,1053068,SEARS,,,,,,,,,,,,,,,
AEC79E91-3AEA-4885-91B1-0D841299F1F1,1,3201140,GIBSON,,,,,,,,,,,,,,,
AECD42F6-824B-4328-B0EF-952C36289C37,1,8552-529,HEAT CONTROLLER,RUN CAPACITOR,,,,,,,,,,,,,,
AED342F0-67CA-4891-B55C-4B0425A44CE0,1,S1-02424046700,YORK UPG,RUN CAPACITOR,,10,370,Oval,,,,,,,,,,
AED82C12-BB0B-4AF5-A34C-9D41825058FA,1,D9879834,AMANA,DUAL CAPACITOR,,,,,,,,,,,,,,
AEMW864WRCHSUS46IGW8E50D3IJIGHRVGLNK,1,15-370MFD,FRIGIDAIRE,RUN CAPACITOR,,,,,,,,,,,,,,
AF00EAB6-0BA2-4C61-BBEA-95107E767F90,1,P291-4513,CARRIER,DUAL CAPACITOR,,45/10,370,Oval,,,,4.3,1.9,,,,,
AF042C6D-D3A7-4D7C-AB20-D71C5975B991,1,WJ20X10020,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
AF182234-FF47-46E6-AFC1-7BDEA4D15EBD,1,1605-00720-145,JCPENNEY,,,,,,,,,,,,,,,
AF1B1C33-2A23-4E67-9115-261E489971AC,1,24260819,FRIEDRICH,,,,,,,,,,,,,,,
AF24471E-0781-4414-B7C0-88E27B6F0118,1,K0S307AX04AX,DESA,,,,,,,,,,,,,,,
AF346F7E-7FA0-483B-9D70-DB06FC6ED7D5,1,61080515,FRIEDRICH,DUAL CAPACITOR,,50/12.5,440,Round,0.04,-40 to 70C,,,,,,,,
AF42F503-10E4-4E85-878E-961A29C98A30,1,330799-701,CARRIER,,,,,,,,,,,,,,,
AF450A86-A4B0-4766-86E4-272A6EDDB0F5,1,43-101666-59,RHEEM,RUN CAPACITOR,,5,370,Round,-0.06,70C,,,,,,,,
AF49A2FF-60EF-4C3A-84F9-B8E278D8FB1A,1,33000046,SEA BREEZE,RUN CAPACITOR,,50,440,Round,,,,,,,,,,
AF57791B-3034-4A51-AE1B-1569DC6A6EEC,1,P291-4554,CARRIER,DUAL CAPACITOR,,,,,,,,,,,,,,
AF58E06E-C290-4B4E-9485-6AAF5140CFCE,1,S1-02412880000,YORK UPG,,,,,,,,,,,,,,,
AF5D4BFC-4484-4EBA-9E0E-0DEF3E57942B,1,101074-04,LENNOX,DUAL CAPACITOR,,,,,,,,,,,,,,
AF700165-39B3-4FD3-9F5D-35A2D8E05A36,1,HC90AB020,CARRIER,RUN CAPACITOR,,,,,,,,,,,,,,
AF70652F-2633-4563-B2CB-F25781910DE3,1,8552-531,HEAT CONTROLLER,RUN CAPACITOR,,,,,,,,,,,,,,
AF737DD0-77BC-4125-A896-721EA972F847,1,24280814,FRIEDRICH,,,,,,,,,,,,,,,
AF757DFB-43DC-40BE-9684-D3758E373C02,1,CPT00332,TRANE,,,,,,,,,,,,,,,
AF99C272-1466-4307-BDBB-108D8E08FD3F,1,L01I001,DETTSON,RUN CAPACITOR,,5,370,,,,,,,,,,,
AF9C852B-A6B1-4283-82D3-D6907FE56AE7,1,187C527H41,WESTINGHOUSE,,,,,,,,,,,,,,,
AFA25EBE-1E98-49EC-A006-4671E9C41727,1,33000017,SEA BREEZE,RUN CAPACITOR,,25,450,Round,,,,,,,,,,
AFA9EF35-E738-4F39-8AC3-E7CFC11F1DA6,1,S1-02814888004,YORK UPG,,,,,,,,,,,,,,,
AFAD83A9-7C3F-4334-ACBE-BEFB88F15EAC,1,CPT00661,CUMBERLAND,DUAL CAPACITOR,,60/12.5,440,,,,,,,,,,,
AFB6C11D-7B06-4550-86AB-E04F283E9034,1,WJ20X313,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
AFB6D228-AF5E-408F-A61A-3BC06B29F6B0,1,P291-0503,PAYNE,DUAL CAPACITOR,,,,,,,,,,,,,,
AFBEA78F-27CF-4908-A2EA-3D3934FD7493,1,WJ20X622,GE,RUN CAPACITOR,,,,,,,,,,,,,,
AFCACD92-7849-439D-92A0-1926651297E0,1,T111700026,CARRIER,,,40,370,Round,,,,,,,,,,
AFCDF97D-56EC-4E7F-8A91-12A56F87FF65,1,S1-024-7314P,YORK UPG,RUN CAPACITOR,,,,,,,,,,,,,,
AFD451BC-5B2C-4709-B4D7-3025320CD55C,1,22-3617,LUX,RUN CAPACITOR,,,,,,,,,,,,,,
AFD4993D-5DC2-4370-8AE4-DB0C09918901,1,10099903,AMANA,RUN CAPACITOR,,,,,,,,,,,,,,
AFD4B2B9-412C-424A-8E4F-BFF6E1BC1588,1,28882,ROSS-TEMP,RUN CAPACITOR,,,,,,,,,,,,,,
AFD59198-024F-4279-8353-455954204A65,1,51301830100,TADIRAN,,,1.5,370,,,,,,,,,,,
AFD688FC-08C0-404F-BEE2-ACDAC27AC55C,1,1605-720-152,MARTA AMERICAN,,,,,,,,,,,,,,,
AFD7E5DB-37CF-4913-A440-19BC7FBE405A,1,HC93DA026,CARRIER,RUN CAPACITOR,,,,,,,,,,,,,,
AFD9B2C1-27AB-4284-BE22-54DB283627BF,1,WW20X139,TRANE,,,,,,,,,,,,,,,
AFEB8F5F-2CAB-4F90-BB9A-16FB92E13619,1,43-26261-15,RUUD,DUAL CAPACITOR,,50/5,370,Round,-0.06,70C,,,,,,,,
AFEC986A-6FFA-44A5-9066-675269B10B76,1,R61Y26252,MITSUBISHI,RUN CAPACITOR,,2,440,,,,,,,,,,,
AFFB1217-BAFB-44DF-83E0-8AD8E2135F9A,1,P291-0773,CARRIER,DUAL CAPACITOR,,7.5/7.5,370,Oval,,,,,,,,,,
AFFE418F-99E9-45D5-A690-5BE9F77F3234,1,CPT01224,TRANE,RUN CAPACITOR,,3,450,,,,2,,1.25,,,,,
AFKXX4Q51XFNCU7XODI630EATFH9OEXH7DKW,1,CS300-360X110,SUPCO,START CAPACITOR,,300 to 360,110VAC,Round,,\-40°F to 149°F (-40°C to 65°C),,3-3/8\",1-13/16\" Diameter,,UL,CSA,VDE,,,
AFV125GAXXDCVHA67HVKUWAAEJEQP7FV5MLF,1,CR50X440R,SUPCO,RUN CAPACITOR,,50,440VAC,Round,+ / - 5%,\-40°F to 185°F (-40°C to 85°C),,4.375\",2.00\" Diameter,,UL,CSA,VDE,,,
AHPY7T6W6SVX6FW9POQKHS0Z8UDOLWNDYXWA,1,CS88-108X110,SUPCO,START CAPACITOR,,88 to 108,110VAC,Round,,\-40°F to 149°F (-40°C to 65°C),,2-3/4\",1-7/16\" Diameter,,UL,CSA,VDE,,,
AIMKL8K0TE12SELACHGJSSPXINVDOGS3S8YK,1,5308007201,FRIGIDAIRE,,,,,,,,,,,,,,,
AIYW6M7Y1JPEVNSOHP3M6DFN97KIU2MPETUJ,1,CS340-408X110,SUPCO,START CAPACITOR,,340 to 408,110VAC,Round,,\-40°F to 149°F (-40°C to 65°C),,3-3/8\",1-13/16\" Diameter,,UL,CSA,VDE,,,
AKWQ9VP213ZO9YBK95ULV8PCDCKB2WRHHQEO,1,621433,NORDYNE,DUAL CAPACITOR,,,,,,,,,,,,,,
AM2M6R7PDGOLG2PFADEIFHBWF5UL1AQY6KBA,1,5304437111,FRIGIDAIRE,,,,,,,,,,,,,,,
AML164CXK7COVZ9NKIN0BXG43QULG4D5VDQA,1,CD35+3X370R,SUPCO,DUAL CAPACITOR,,35+3,370VAC,Round,+ / - 5%,\-40°F to 185°F (-40°C to 85°C),,3.75\",2.00\",,UL,VDE,,,
AMNOIYY5HS9JE0WYLIZY7H7XAXD63B7E4B8R,1,CS56-72X220,SUPCO,START CAPACITOR,,56 to 72,220VAC,Round,,\-40°F to 149°F (-40°C to 65°C),,3-3/8\",1-7/16\" Diameter,,UL,CSA,VDE,,,
AN5DYPR0WAETE1UD6DBJUJ0I5C5G5E3IAMYP,1,CD65+5X440R,SUPCO,DUAL CAPACITOR,,65+5,440VAC,Round,+ / - 5%,\-40°F to 185°F (-40°C to 85°C),,4.50\",2.375\",,UL,VDE,,,
AS5HSQ3AKIUWLGKHAP8DHEQ7GXEHCOCCWOHD,1,5304426450,FRIGIDAIRE,DUAL CAPACITOR,,40/10,250,,,,,,,,,,,
AUDMNLE7W3TOEDD2ISC6F10PJJBQBJJI5188,1,530320362,KELVINATOR,,,,,,,,,,,,,,,
AXXKAQ693CQTJ5QDE5GA8FHJ9WE3JC1H9AP2,1,CS233-280X110,SUPCO,START CAPACITOR,,233 to 280,110VAC,Round,,\-40°F to 149°F (-40°C to 65°C),,3-3/8\",1-7/16\" Diameter,,UL,CSA,VDE,,,
AZ8QNJF07KWZ9GP1ABA4IBZ3U1O8NLG5GV0F,1,CR70X370R,SUPCO,RUN CAPACITOR,,70,370VAC,Round,+ / - 5%,\-40°F to 185°F (-40°C to 85°C),,3.9375\",2.375\" Diameter,,UL,CSA,VDE,,,
AZSNNBWZUCOIN3ZF512N05RQ9SVFT07JWT0L,1,5304436526,FRIGIDAIRE,,,,,,,,,,,,,,,
B00CD676-F183-4AD0-B5BC-83501BE8B08A,1,WP20X35,GE,,,,,,,,,,,,,,,
B013E5B8-A516-444E-8B3F-2A6BD708C1A5,1,024-8337,YORK UPG,,,,,,,,,,,,,,,
B017C074-7797-485C-8929-AC01C179B9EE,1,135-0003,GLOW CORE,,,,,,,,,,,,,,,
B01E7896-EF43-4CCD-99C2-C3C75B226D0A,1,513068-7,COLDSPOT,RUN CAPACITOR,,,,,,,,,,,,,,
B020A259-AB3B-42AF-A00A-0D0335E2D5FF,1,WJ20X643,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
B021A426-34CD-4F10-BB8B-3BA2BAD4F05C,1,G511898-11,KELVINATOR,,,,,,,,,,,,,,,
B0358D40-EFE4-4E07-B082-6204825C5A23,1,G508412-08,GIBSON,,,,,,,,,,,,,,,
B03AC08B-CD9A-4DF6-8F35-864E2753AB9E,1,CPT00M23,TRANE,,,,,,,,,,,,,,,
B04A441A-0010-467A-BEEC-FE98A994254A,1,1491560,DAIKIN,,,,,,,,,,,,,,,
B056A6FE-7785-450A-86D2-9E47DD442465,1,91A39,LENNOX,,,,,,,,,,,,,,,
B05772B1-3B91-4785-BCCA-FA4224B9DB56,1,D6789022,AMANA,DUAL CAPACITOR,,,,,,,,,,,,,,
B05EB999-EFB4-478A-BA23-0F76B062B40B,1,2007005,MCQUAY,,,,,,,,,,,,,,,
B060100F-0C8C-4D80-BAB7-A49C8D43706D,1,WJ20X636,GE,,,,,,,,,,,,,,,
B067FA50-2C75-4DAE-9F5A-CDE261E651CD,1,38514D016,ARMSTRONG,DUAL CAPACITOR,,60/5,370,,,,,,,,,,,
B06A9819-55CF-40CF-AC3E-1A5B97AD6A77,1,WP20X29,GE,,,,,,,,,,,,,,,
B06EFD5F-E894-44C7-A294-F8D9BF0C2D84,1,WW20X137,TRANE,,,,,,,,,,,,,,,
B07A1E68-BE2B-4F88-B769-2BF09EF16ED8,1,P291-3073RS,DAY & NIGHT,DUAL CAPACITOR,,,,,,,,,,,,,,
B0A00B54-E35D-4645-9ECB-AC9EA44605BA,1,A4048501,AMANA,RUN CAPACITOR,,,,,,,,,,,,,,
B0A7B4A4-DFD0-486F-919B-7FFCC3322FC8,1,D5515606,AMANA,RUN CAPACITOR,,,,,,,,,,,,,,
B0ABF6B7-11C5-4A1F-AA98-9C06D6890997,1,CPT00334,TRANE,,,,,,,,,,,,,,,
B0ADFCA3-F884-46B5-921D-DA00CD008A28,1,700-050,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,
B0BFF859-0F58-46C6-AED6-64D2573A001F,1,51301830300,CARRIER,,,,,,,,,,,,,,,
B0C61EDE-F105-45BA-9314-F9F73A54578F,1,CAP050550440RTS,GOODMAN,DUAL CAPACITOR,,,,,,,,,,,,,,
B0CA4B6C-0AF8-4857-8756-DA30881C8DD3,1,242808-22,CARRIER,,,,,,,,,,,,,,,
B0CE30DF-07C4-478C-A8FF-9A8D30EC9E9D,1,HC95DD023,CARRIER,START CAPACITOR,,,,,,,,,,,,,,
B0D308A0-C59B-49E6-B125-EC6FF6ADD954,1,D55156-59,AMANA,DUAL CAPACITOR,,35/5,370,,,,,,,,,,D5515659,
B0D3D535-D758-4341-9386-A4D497A2CF39,1,WK27X10009,GE,,,,,,,,,,,,,,,
B0DB6807-A364-4EDE-9EAA-A50D7CCEB265,1,16P002D20,YORK UPG,,,,,,,,,,,,,,,
B0E767FA-3A65-4F09-BB80-B80AB8DD6BE7,1,50055,LENNOX,,,,,,,,,,,,,,,
