part_id,show,part_number,part_brand,subcategory,part_image,volume,inlet_diameter,inlet_connection_type,outlet_diameter,outlet_connection_type,direction_of_flow,desiccant_type,number_of_cores,options,rated_capacity,ingress_protection,certifications,nema_rating,note
4BAABF3D-4CA7-4B3F-82A8-55E587E5BF2C,,DHY00211,AMERICAN STANDARD,,,,,,,,,,,,,,,,
4BEA2314-7768-4745-B4CA-9A759247E922,,36B0002N04,CARRIER,,,,,,,,,,,,,,,,
4BF0B44F-152B-41D3-B817-9C535C0530F3,,B5112301,AMANA,STRAINER,,,,,,,,,,,,,,,
4BZQJTBANHU4BV4Z5VH1BD34G28HM44UA2K7,,667523,NORDYNE,,,,,,,,,,,,,,,,
4C168A39-3AFF-45AC-B6C0-119E8300F684,,38GC8B30100,CARRIER,,,,,,,,,,,,,,,,
4C2D1212-E590-4E05-A8A4-F96253908880,,KN45LE124,CARRIER,,,,,,,,,,,,,,,,
4C42675E-B81D-45E3-8119-2BB4A87F9F04,,30GB502484,CARRIER,,,,,,,,,,,,,,,,
4C49E019-2963-441C-AC66-4812324DC755,,36P500B01,JOHNSON CONTROLS,,,,,,,,,,,,,,,,
4C676264-A35A-4EDB-9072-DC3524286D22,,30RA506762,CARRIER,,,,,,,,,,,,,,,,
4C96842D-7059-47F8-B46E-87D820FA8AC4,,69H10,LENNOX,,,,,,,,,,,,,,,,
4CBA802E-5FCA-4F9C-B8D2-35D20212F351,,50HJ440064,CARRIER,,,,,,,,,,,,,,,,
4D0C9689-2BEF-416C-B861-77B2F8F8B908,,1172311,HEIL,,,,,,,,,,,,,,,,
4D336091-CA56-4B98-9448-4D94D80550B1,,S1-9446-3361,COLEMAN,,,,,,,,,,,,,,,,
4D444B25-DF36-48E5-A3AE-4197E2833B93,,1174010,HEIL,,,,,,,,,,,,,,,,
4D4B20F9-53A4-466A-BE74-4B9AF9250D1E,,61508,,,,,,,,,,,,,,,,,
4D526698-DFE2-4337-BEB9-1580A0157D50,,02974A002,ARMSTRONG,,,,,,,,,,,,,,,,
4D55D4A2-2CB9-4619-83D3-14E87E3CDE4D,,5210-79,WEATHERKING,,,,,,,,,,,,,,,,
4D7B6466-DD80-4BCD-918F-38570C87179A,,2320309,COMFORT,,,,,,,,,,,,,,,,
4D7C91CF-2912-43EB-8456-A3D8BD0D989D,,50HJ402679,CARRIER,,,,,,,,,,,,,,,,
4D9203AA-D391-4E6F-83DA-AD987FC8A660,,FLR01069,TRANE,,,,,,,,,,,,,,,,
4E2A5DC3-7CA8-456A-8A08-CF7CA9DDCDF9,,50VT400078,CARRIER,,,,,,,,,,,,,,,,
4E33861F-C6E4-43A3-BFDA-61AF2C8B16C2,,1915-00670-015,HAMPTON,,,,,,,,,,,,,,,,
4E7DBEC3-4745-4DAC-B597-6DFAA1B0FC3C,,1171740,HEIL,,,,,,,,,,,,,,,,
4E928200-DD6B-4032-A015-516E840D8AB6,,83-22755-20,RUUD,,,,,,,,,,,,,,,,
4ECBAB4D-5108-4612-BC2A-921CD9C93C55,,2319435,COMFORT,,,,,,,,,,,,,,,,
4EDB5EE9-D178-4F55-BE53-D993B9D7AB4D,,83-19563-01,RHEEM,,,,,,,,,,,,,,,,
4EE64D72-3235-4F2F-8138-1568CFB46005,,P502-8183S,CARRIER,,,,,,,,,,,,,,,,
4EF2FAD6-036F-47EF-AB81-F9848C504D3F,,5200-5500,RHEEM,,,,,,,,,,,,,,,,
4F05C5B8-5ECD-4B74-88D9-A78141AAE359,,KH45LD061,CARRIER,,,,,,,,,,,,,,,,
4F4BF021-6252-48BC-818F-73BE765A06B3,,8356334,CARRIER,,,,,,,,,,,,,,,,
4F4FCF5F-C619-494B-B8F0-C4C193D3B466,,P5028417S,CARRIER,,,,,,,,,,,,,,,,
4F61CC5B-488C-4718-8D81-460DF71711BA,,70389,MARVAIR,,,,,,,,,,,,,,,,
4F737D50-C2FA-4E47-9FCD-9C4B1C724ADB,,S1-1458-0501,COLEMAN,,,,,,,,,,,,,,,,
4FC716BA-4BDB-43F6-9DF5-99310C6FB67E,,B1137201,AMANA,STRAINER,,,,,,,,,,,,,,,
4FFA139C-E76F-46F4-81D5-7DD93CFB5D75,,69H10,ALLIED,,,,,,,,,,,,,,,,
4FFC2608-618B-4F60-B32C-DCC5B9A8FC64,,50HJ402145,CARRIER,,,,,,,,,,,,,,,,
501816B6-959D-4A14-95B2-DA24922450EC,,50HJ442141,CARRIER,,,,,,,,,,,,,,,,
501DC24A-4195-46EB-9404-7703D408721A,,50ZH400659,CARRIER,,,,,,,,,,,,,,,,
506BAD72-5E9D-494E-954B-5FE2D301D178,,WW22X21,TRANE,,,,,,,,,,,,,,,,
5072BC8E-3738-409E-B645-6BF8F1F95349,,060628802,MCQUAY,,,,,,,,,,,,,,,,
50821274-3374-4174-B607-FACF585B81AF,,72L22,LENNOX,,,,,,,,,,,,,,,,
50NT2Q7KJ2GCA4ZC6PO2VOAXBUV3QMTEVODU,,668819,NORDYNE,,,,,,,,,,,,,,,,
513177B8-D5C1-43DE-8411-4B47D076FBDB,,S1-02614777015,YORK UPG,,,,,,,,,,,,,,,,
51744D6C-93DA-418C-918F-9C2445375DCA,,2320307,COMFORT,,,,,,,,,,,,,,,,
51AB5488-5AB7-47E7-99D6-08CB63756662,,00PPN500001700A,CARRIER,,,,,,,,,,,,,,,,
51F5021B-F994-4725-9E1B-3B635E84D4FE,,B1278301,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
523F1622-C61E-486A-B178-271A8591C22C,,KH45LD060,PAYNE,,,,,,,,,,,,,,,,
5264C117-1AED-4FFC-8A30-380203503EBD,,100215-08,LENNOX,,,,,,,,,,,,,,,,
52A7FA59-DBB6-493E-840E-F41DD55D889B,,P502-8305S,BRYANT,,,,,,,,,,,,,,,,
52E42D03-5B63-465F-99E6-9DB69B15F66E,,5210-66,WEATHERKING,,,,,,,,,,,,,,,,
52UXN97C6CTC7CG7J6PQHTMY7W93BMUGVAEM,,8017211,FRIGIDAIRE,,,,,,,,,,,,,,,,
5324E1E6-51FD-4092-B141-2DFCA09A02A9,,DHY00225,AMERICAN STANDARD,,,,,,,,,,,,,,,,
53A258A7-5B6B-46F2-B9B8-E38A4F7E9257,,KD-102107101,CARRIER,,,,,,,,,,,,,,,,
53E7F1B5-CDD6-4C63-AD72-C182594C6430,,P-8-1483,LENNOX,,,,,,,,,,,,,,,,
54136DEA-3D79-4C04-B411-A068083A7435,,2320327,ARCOAIRE,,,,,,,,,,,,,,,,
542C2733-AE04-4CA0-A820-024E5C7407B1,,S1-02615870000,YORK UPG,,,,,,,,,,,,,,,,
54718474-ED3C-40FC-B468-1D2B8C226BCD,,38GA5A3010B,CARRIER,,,,,,,,,,,,,,,,
5472D8BD-3769-4AEE-B5E7-811A81177EDC,,KH43LZ034,PAYNE,,,,,,,,,,,,,,,,
54B92703-E58A-4EE1-B9BF-A27ADF38428C,,38YA5A3010C,CARRIER,,,,,,,,,,,,,,,,
54CAFCA5-2AC6-43B7-8386-7C1080B123F4,,WW22X88,TRANE,,,,,,,,,,,,,,,,
54F3E58C-05F8-4B01-8CE9-8956D36808A3,,83-22755-11,RHEEM,,,,,,,,,,,,,,,,
550731D5-78E2-478B-9812-2891CDFD2B12,,78A94,LENNOX,,,,,,,,,,,,,,,,
553D895A-E5F3-4750-8B0F-D1E089093D71,,322937-316,CARRIER,,,,,,,,,,,,,,,,
5553F5AB-9A71-4E5F-ACB6-423155A42FAA,,1147955,HEIL,,,,,,,,,,,,,,,,
5576E8EB-5C69-4F61-AF7F-C235C22C6C25,,DHY00179,AMERICAN STANDARD,,,,,,,,,,,,,,,,
55B1DDE6-5F5A-4FD1-88A5-1EACA0B7D6ED,,KH43LG087,CARRIER,,,,,,,,,,,,,,,,
55DD0F66-9E44-48F0-A2C8-02424FE5E663,,22-1088,LUX,,,,,,,,,,,,,,,,
55F41B11-8EA2-45E8-AB5F-58DF3824B92C,,KH680001,CARRIER,,,,,,,,,,,,,,,,
5604846F-B118-4776-A914-5AD790DDC82C,,322937-308,CARRIER,,,,,,,,,,,,,,,,
562E45AF-15F3-4C11-8199-3009D5A409CC,,201600900131,MIDEA,,,,,,,,,,,,,,,,
565215D2-3F63-4088-ACAE-67F0F0FEFC8D,,50ZP401013,CARRIER,,,,,,,,,,,,,,,,
5673F246-FF87-4976-80B7-4BC13B089FF8,,WW22X34,TRANE,,,,,,,,,,,,,,,,
5691E42F-77B9-4CF9-8892-A57193C15E8C,,322937-313,PAYNE,,,,,,,,,,,,,,,,
56D463C1-6AA4-4840-A169-FC97EF5BDCAB,,KH680004,CARRIER,,,,,,,,,,,,,,,,
56E7A31D-8830-4A0A-92B0-31DD2AC5B86C,,DHY00095,TRANE,,,,,,,,,,,,,,,,
5705CFF4-7F7F-40EC-9FA3-8F4FC3BBB2A0,,83-21643-01,RHEEM,,,,,,,,,,,,,,,,
571E73CF-CC6C-4E9C-93F7-A564942F845E,,1173991,HEIL,,,,,,,,,,,,,,,,
5739A0E5-503D-4FE7-8E0D-850C0B415EA0,,1147956,HEIL,,,,,,,,,,,,,,,,
5742E393-783C-4256-8B4F-A1963CA4A345,,2320306,COMFORT,,,,,,,,,,,,,,,,
5754903B-20D8-420E-BAD2-A0051344D06B,,50VL400346,CARRIER,,,,,,,,,,,,,,,,
57563D14-4611-4019-93D4-C3DC0312C3B7,,22-1577,LUX,,,,,,,,,,,,,,,,
577B5932-BB87-4734-BF06-06595223D27A,,4105C25002,CARRIER,,,,,,,,,,,,,,,,
577E890D-B25C-407A-AE86-21E274D600E9,,AM013501,CARRIER,,,,,,,,,,,,,,,,
57C172A3-F71D-49B8-834C-7072424CD793,,431-084S,CARRIER,,,,,,,,,,,,,,,,
57E10A8E-4109-4B1D-9AF8-058692A0631C,,P502-8082S,CARRIER,,,,,,,,,,,,,,,,
582DBF49-D762-4515-AEF0-9B09604FC82C,,83-22755-03,RHEEM,,,,,,,,,,,,,,,,
5836FD77-5D81-49C4-83FD-A698C4197D40,,22-1570,YORK UPG,,,,,,,,,,,,,,,,
585A649B-FC6A-42F6-BD4F-E7A88A69B82E,,433053,CARRIER,,,,,,,,,,,,,,,,
585E3481-81E4-4BD2-BE6B-07E6F1BDEF1C,,2319446,HEIL,,,,,,,,,,,,,,,,
585F2923-534C-4F97-9E70-019B69E7C887,,00PPG000445000,CARRIER,,,,,,,,,,,,,,,,
587F9BC4-C427-400D-A856-2DF3F5782616,,DHY00096,TRANE,,,,,,,,,,,,,,,,
58A641E5-00F9-4DA8-BCB4-A173AB19F2D3,,22-0970,LUX,,,,,,,,,,,,,,,,
58AFC603-7ABB-4C59-8D88-A7E482B05768,,232005,DAIKIN,,,,,,,,,,,,,,,,
58B32507-7A61-434A-94DE-6D4CD5282E35,,XW12EA003,CARRIER,,,,,,,,,,,,,,,,
590764BD-F6C5-4771-8225-898C73B7BD91,,DHY00150,TRANE,,,,,,,,,,,,,,,,
597594CE-4433-4C40-BB3D-75FE966B70C7,,100215-10,LENNOX,,,,,,,,,,,,,,,,
59CE00FF-6E42-4B10-B709-4A458F3E5CA8,,50DK407880,BRYANT,,,,,,,,,,,,,,,,
5A53F04D-8B68-459F-B556-C43ED3145D88,,KH42ME214,CARRIER,,,,,,,,,,,,,,,,
5A6A19C5-7DC1-4F76-BDAE-9241B42F3D90,,KH45LD065S,CARRIER,,,,,,,,,,,,,,,,
5A70D734-A5E7-4D58-A18C-7C862D37E14A,,S1-02918144000,YORK UPG,,,,,,,,,,,,,,,,
5AB126F1-B995-4CB1-95AF-B635ADC427AB,,15500504000109,CARRIER,,,,,,,,,,,,,,,,
5ACFD460-862D-4EAF-9AF8-DD96A207870E,,P502-8415S,CARRIER,,,,,,,,,,,,,,,,
5AF2F9A3-4DA1-4107-B769-EFF1371A6F3E,,1915-670-16,MARTA AMERICAN,,,,,,,,,,,,,,,,
5B4E8B4A-05DD-48FA-9F30-DDB16C71538F,,1172794,HEIL,,,,,,,,,,,,,,,,
5B70D39E-BD8E-4DD2-BEF8-BBA85BBCC652,,DHY00177,AMERICAN STANDARD,,,,,,,,,,,,,,,,
5B83C3F4-EEA2-4D1D-AB58-EA2273591D59,,50YQ900001,CARRIER,,,,,,,,,,,,,,,,
5B9A23E0-8D79-42E2-8F2A-0EC95FCD87C0,,50HJ402093,CARRIER,,,,,,,,,,,,,,,,
5BC83CA3-2884-4CF5-94EF-556E9305E654,,36B0003N02,CARRIER,,,,,,,,,,,,,,,,
5BE5DEE1-8A13-43FE-849F-CB777691D362,,FILT,CARRIER,,,,,,,,,,,,,,,,
5C1A251A-C66B-4CF3-832D-8B07855BFE13,,431-3055,CARRIER,,,,,,,,,,,,,,,,
5C248A56-30E4-4AEA-994C-CDE109001726,,5210-83,WEATHERKING,,,,,,,,,,,,,,,,
5C590C61-4415-454C-84C0-C98F1625505F,,67102110,FRIEDRICH,,,,,,,,,,,,,,,,
5C857831-D89D-4EF6-925B-9D2FC687A79D,,88K46,ALLIED,,,,,,,,,,,,,,,,
5CE6470C-E240-4219-B9A5-7F15BFB72B21,,66621C,ELKAY,,,,,,,,,,,,,,,,
5D0411F0-88F2-4C7E-9842-AF7241EAADB0,,83-41714-06,RHEEM,,,,,,,,,,,,,,,,
5D16562B-E38A-40B0-BE11-A3B51658806F,,50EZ400277,CARRIER,,,,,,,,,,,,,,,,
5D1841FD-3332-45B4-AE4E-52A69A0626DA,,KH45LG141,BRYANT,,,,,,,,,,,,,,,,
5D32BB66-F216-446A-B04D-14940A0D20F6,,KH43LG060,CARRIER,,,,,,,,,,,,,,,,
5D43D1F4-68E5-43CF-8904-09B5A85CD8CE,,S1-02918984000,YORK UPG,,,,,,,,,,,,,,,,
5D78FA8F-A58C-48A0-9CF5-C1D6691419C3,,2320298,COMFORT,,,,,,,,,,,,,,,,
5E141DC5-4948-4A1C-B8ED-038421A1C3D5,,2001026,MCQUAY,,,,,,,,,,,,,,,,
5E181651-2280-479C-B4B1-27A18AECE4EC,,KH45LE120,CARRIER,,,,,,,,,,,,,,,,
5E2DD0CA-B4B0-4725-BC90-84A2C45C2D18,,8520450514600,SANYO,,,,,,,,,,,,,,,,
5E676D4B-63E7-4FE3-8CFF-82430E111052,,431-305-S,CARRIER,,,,,,,,,,,,,,,,
5E6D0314-D6A0-4DCC-A05D-0B932F9216D0,,KH45LD120,CARRIER,,,,,,,,,,,,,,,,
5E90E4BA-5D08-4EB0-B174-EF84937203A2,,67200449,FRIEDRICH,,,,,,,,,,,,,,,,
5EE04BD5-14D4-4125-B32B-978F74CC824D,,S1-52636210000,YORK UPG,,,,,,,,,,,,,,,,
5EE4876C-C51B-4771-B70E-7607CE618BFC,,22-1087,LUX,,,,,,,,,,,,,,,,
5F1469D2-1EA4-4B1A-B6A8-C6933D2AF067,,R0490903,AIR ENERGY,,,,,,,,,,,,,,,,
5F2FADEE-40A6-4A4C-B9DE-BEE1939A364C,,9368114015,FUJITSU,,,,,,,,,,,,,,,,
5F3FD326-34FD-4FD3-95A4-463D201AC118,,SHY00017,TRANE,,,,,,,,,,,,,,,,
5F714663-2679-405E-809D-2448BD9EF955,,322937-310,CARRIER,,,,,,,,,,,,,,,,
5F8A055D-A833-47C2-BBF1-F35E0FF48BD3,,KH45LD045,CARRIER,,,,,,,,,,,,,,,,
5FB19119-295B-4155-B32E-9FAEC49A890F,,WW22X76,TRANE,,,,,,,,,,,,,,,,
5FED54B6-3F05-4635-93A5-AEA1A54B1084,,P502-8417S,CARRIER,,,,,,,,,,,,,,,,
6033FAB5-0DC3-45E9-A388-51BAF4D48CDB,,KC43LE202S,CARRIER,,,,,,,,,,,,,,,,
60A568C2-C613-49E2-940E-5AD2C857B595,,7952B,ARMSTRONG,,,,,,,,,,,,,,,,
60BD3F40-E624-41B3-A66A-9FD8AB73E2D3,,20284807,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
60C845F4-E8BA-404A-AB40-79697247BDD0,,5300265301,WESTINGHOUSE,,,,,,,,,,,,,,,,
612D6232-946B-4EF8-8E7A-B3C31E5A78F9,,63C98,LENNOX,,,,,,,,,,,,,,,,
613265C2-D2A2-46CB-B43D-D474D7F93D2A,,433503,CARRIER,,,,,,,,,,,,,,,,
6135C181-7B69-463D-AD4C-92E097629600,,67K44,LENNOX,,,,,,,,,,,,,,,,
61562414-2BF0-4F8A-A141-2876D8ADF3CB,,30GT411255,CARRIER,,,,,,,,,,,,,,,,
61912886-2E8F-4EC7-82B6-563E1D6F4A34,,83-103080-01,RHEEM,,,,,,,,,,,,,,,,
61BD779A-B5BF-4B32-B4E7-3E48F1EFA5AE,,20284910,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
61BE5E67-9DFE-4EBE-9A9C-1184577773E5,,V2A-163S,RHEEM,,,,,,,,,,,,,,,,
61E9423B-5D53-4B25-9301-858AAAF67078,,DHY00005,TRANE,,,,,,,,,,,,,,,,
61F152C1-DADA-45C0-B29C-17C6B748C96A,,83-25151-16,RHEEM,,,,,,,,,,,,,,,,
61F80BC2-3360-4E47-9820-820D48400755,,KH43LZ036,CARRIER,,,,,,,,,,,,,,,,
6203D4E9-E1B1-40CA-AFBB-402269177896,,KH43LG093,CARRIER,,,,,,,,,,,,,,,,
620D985D-9789-45DC-87CA-5867C95B34EA,,73504DP01,CARRIER,,,,,,,,,,,,,,,,
620FD9E3-2DC7-4CFC-B36D-78D3C8166EBC,,2319410,COMFORT,,,,,,,,,,,,,,,,
62365B80-B91C-46A4-BD11-5482A46053DB,,KH45LD118,BRYANT,,,,,,,,,,,,,,,,
625BFE9B-1505-4121-AF3A-E9D7DCE367CA,,30GB406294,CARRIER,,,,,,,,,,,,,,,,
625C9668-BC4B-4045-949E-FBE0CCA4E575,,50DJ400344,CARRIER,,,,,,,,,,,,,,,,
6281F359-5C46-4358-ABFB-205C8B964B16,,1147696,HEIL,,,,,,,,,,,,,,,,
62AF1031-E63D-4629-83BD-5A70FADCB0C6,,DHY00083,TRANE,,,,,,,,,,,,,,,,
62C797AD-9186-4EA5-B7EB-C5368E864C01,,DHY00196,TRANE,,,,,,,,,,,,,,,,
62D2BD61-F46A-4927-BE7E-B50D3E215AE0,,1147745,HEIL,,,,,,,,,,,,,,,,
62D887E1-0EB2-4390-9A96-5BF578B9F480,,322937-315,PAYNE,,,,,,,,,,,,,,,,
62E6CFE8-F2A8-4154-920E-B4F03D306097,,KH45LD113,CARRIER,,,,,,,,,,,,,,,,
62FCEBF0-9B43-422F-97EE-89EF4ED16DAA,,67220042,FRIEDRICH,,,,,,,,,,,,,,,,
631E912A-F8BB-44BF-8180-3E161C6B870E,,83-22755-13,MCQUAY,,,,,,,,,,,,,,,,
632C618E-9ECF-4205-A2B3-3F1DA69C0B6C,,5300265301,CREST,,,,,,,,,,,,,,,,
6370F7BA-2E3B-41A6-9AE3-0232368CB3A7,,322937-305,PAYNE,,,,,,,,,,,,,,,,
63960C93-ABDE-4352-A324-662C8C76FD1F,,83-21775-01,RHEEM,,,,,,,,,,,,,,,,
63EA298B-A4C3-491C-928C-862AF9125BB8,,9368111014,FUJITSU,,,,,,,,,,,,,,,,
63FB2212-AB89-44FB-AB3E-42E3948CA221,,S1-02647795000,YORK UPG,,,,,,,,,,,,,,,,
6402636B-802E-44B2-9C32-6A07A218BFFB,,03974A001,ARMSTRONG,,,,,,,,,,,,,,,,
64224443-1D14-4E47-B207-8E0F806F1158,,00PPG000008301,CARRIER,,,,,,,,,,,,,,,,
64487C3F-60F2-4D4D-B97C-538B40E44981,,50DW410773,CARRIER,,,,,,,,,,,,,,,,
644B024B-7EB4-4A8F-B5E2-558E88133408,,KH43LE062,CARRIER,,,,,,,,,,,,,,,,
647DEA1D-FF74-47A8-B188-3A1708948D97,,KH28ED202,CARRIER,,,,,,,,,,,,,,,,
6487FAE8-D62C-4B22-AC63-E2F0EFD5AF36,,83-21775-03,RHEEM,,,,,,,,,,,,,,,,
64B4B5C3-159C-4125-A03D-6F5B83520D2A,,83-41714-07,RHEEM,,,,,,,,,,,,,,,,
64D1F2C6-B9D5-4670-85BE-862E3E28D58B,,S1-6184-3361,COLEMAN,,,,,,,,,,,,,,,,
64F79D1F-00D2-45BA-B3AD-F03FF858E828,,5210-36,WEATHERKING,,,,,,,,,,,,,,,,
651718F4-2A2F-47D6-89E3-B87D9998A9C5,,S1-02918856000,YORK UPG,,,,,,,,,,,,,,,,
654680C2-58A9-46E7-B1CA-DA0A4A24AC1A,,38GA5A3010A,CARRIER,,,,,,,,,,,,,,,,
6566D28E-ED65-47B5-9AA7-1100D4DC874B,,37600C001,ARMSTRONG,,,,,,,,,,,,,,,,
6577B962-D111-4B66-AD26-7813D9A2BABB,,00EFG000555400,CARRIER,,,,,,,,,,,,,,,,
6595E048-1A2E-4BCB-9658-A74F2C7DD14C,,22-1575,YORK UPG,,,,,,,,,,,,,,,,
65E60B77-6102-4DDE-A181-94EF84C13705,,WK53X10010,GE,,,,,,,,,,,,,,,,
65EAC427-8333-49B3-8D28-952DCDF3BFE8,,24368400,COMFORT,,,,,,,,,,,,,,,,
65F5EDE1-8B3F-451E-9B23-68BE1043A6AA,,100039,HEIL,,,,,,,,,,,,,,,,
660D952D-3E36-4F45-9C95-75CB3082E2FF,,P-8-4760,ALLIED,,,,,,,,,,,,,,,,
66158BDD-0A26-41D7-BD55-17445E26BCCD,,F115,,,,,,,,,,,,,,,,,
66774392-35EF-4AC4-B911-3568872C7581,,20248908,AMANA,FILTER DRIER,,,,,,,,,,,,,,,
668B42C3-AA30-4214-BEFC-4D82EF022943,,100214-2,LENNOX,,,,,,,,,,,,,,,,
66CF5D9D-4C21-4A60-8E85-6591FB965789,,8017211,GIBSON,,,,,,,,,,,,,,,,
66DCE9FD-742B-4540-B87D-EC6680EB004E,,DHY00043,TRANE,,,,,,,,,,,,,,,,
66E61254-0211-440F-A3D7-5C11F3ABBDC1,,50DK503139,CARRIER,,,,,,,,,,,,,,,,
66FF581F-C96D-4CA6-976E-E2F2C026EA73,,BT1368500,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
674D8C0D-1502-450D-8A32-D7E44ED1658E,,50HJ441582,CARRIER,,,,,,,,,,,,,,,,
6779CD59-01D7-4D94-9680-895F1AA9BE19,,15500504000101,CARRIER,,,,,,,,,,,,,,,,
67ABF21A-D82D-4CB2-B899-75099DBD2156,,70370,MARVAIR,,,,,,,,,,,,,,,,
67AED668-F1BE-4F98-92FC-BE68E33EE09F,,DHY00082,TRANE,,,,,,,,,,,,,,,,
67B5B0C6-18A8-4ED0-B222-E1F3C15C2361,,097343J,DAIKIN,,,,,,,,,,,,,,,,
67DAD402-758D-4700-A4CC-15839E4537F5,,8500130,ARCOAIRE,,,,,,,,,,,,,,,,
68885D4D-7CA0-49F0-B0CF-650037C25DF6,,WW22X55,TRANE,,,,,,,,,,,,,,,,
689E3345-1753-4E31-9D76-630F0EC4BBDA,,WA265301,GIBSON,,,,,,,,,,,,,,,,
68E8576C-02BD-44BB-B315-137B273F13FC,,55031002,HEIL,,,,,,,,,,,,,,,,
69186F8D-4889-4FE1-A1B0-67FE56FD53D6,,P505-81929,CARRIER,,,,,,,,,,,,,,,,
693ABCDA-3703-417C-A142-2D80AD12194E,,322937-312,PAYNE,,,,,,,,,,,,,,,,
69714107-2368-4ACF-AF80-9EAA1A8BF9C4,,1174193,HEIL,,,,,,,,,,,,,,,,
69AE9063-E940-4D4E-BA35-3CCA20E1F6BE,,DHY00152,TRANE,,,,,,,,,,,,,,,,
69DCA351-6561-499D-8AA3-53AAC9CCF368,,9350380046,FUJITSU,,,,,,,,,,,,,,,,
69FDC5EF-9480-49A8-957A-52DF64D4F7A6,,1915-00670-015,FEDDERS,,,,,,,,,,,,,,,,
6A0B1A99-7A21-45F4-B9F6-197AF7938E38,,DILTER,LENNOX,,,,,,,,,,,,,,,,
6A328E52-D9BB-41BC-BC64-9E5CB2348FB8,,026-14777B006,YORK UPG,,,,,,,,,,,,,,,,
6A425040-5C82-436B-8B8A-D7C3E4C1602A,,DHY00007,TRANE,,,,,,,,,,,,,,,,
6A5485D4-57EF-4893-94B5-4C2D13E1152D,,67102104,FRIEDRICH,,,,,,,,,,,,,,,,
6A8V7H2USC82Q21Q3QA5OUDM62FNLD3DUU5T,,309323301,FRIGIDAIRE,,,,,,,,,,,,,,,,
6AC81025-3405-4C1F-B5C8-20D3085A3BC6,,83-40386-06,RHEEM,,,,,,,,,,,,,,,,
6B0AC883-588B-4125-9F9B-8855264D20AB,,1071419,HEIL,,,,,,,,,,,,,,,,
6B185F9E-EF8C-44DF-ADB4-20E3303589FA,,DHY00064,TRANE,,,,,,,,,,,,,,,,
6B28163D-8FC2-44C6-B237-D7C88A5B686C,,1178033,HEIL,,,,,,,,,,,,,,,,
6B54823F-FC64-4C3A-9024-55FC1BE37282,,50VT400295,CARRIER,,,,,,,,,,,,,,,,
6B958121-4E52-4AE6-838F-10DB4F895DA6,,83-22755-23,RHEEM,,,,,,,,,,,,,,,,
6BA3EF0D-90D0-4B6B-AB0D-65CFE8245A97,,50DJ409174,CARRIER,,,,,,,,,,,,,,,,
6BE8D550-7885-4365-812D-09DEA6ED1C93,,83-40386-05,MCQUAY,,,,,,,,,,,,,,,,
6C0D7A2B-68A3-423A-B3D3-F0C7AE28604C,,B5134704,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
6C407137-5C65-4E98-90DD-73A65C286615,,2320306,HEIL,,,,,,,,,,,,,,,,
6C47B58E-276E-4A9D-A698-C83A51A00645,,S1-02922156000,YORK UPG,,,,,,,,,,,,,,,,
6C881405-54F4-4B6A-92DE-A668DDA8A68D,,50EZ400441,CARRIER,,,,,,,,,,,,,,,,
6C8E18FF-4CA4-434D-8D6C-F00130FB8F2B,,1173911,HEIL,,,,,,,,,,,,,,,,
6C9C912B-F0F9-43FD-81F4-0813979D43F2,,P502-8053FM,CARRIER,,,,,,,,,,,,,,,,
6CD00BF0-EA26-4C58-9BA7-1EDEA1FF6CE7,,5200-37,WEATHERKING,,,,,,,,,,,,,,,,
6D013088-FE45-4631-80AD-123F17FE4BF6,,KH45LD060,CARRIER,,,,,,,,,,,,,,,,
6D2DAA75-22FE-420D-8D33-AAA238B84E10,,860-005,BOSCH,,,,,,,,,,,,,,,,
6D33F1B8-78AF-4B41-9345-8EF02FBD892D,,30GB404614,CARRIER,,,,,,,,,,,,,,,,
6D7A3202-CD85-4F94-B300-4E274DB128D4,,70081,AMANA,,,,,,,,,,,,,,,,
6E0B0ED5-6696-4A37-8DDD-AA328BE8C6FA,,36B0003N01,CARRIER,,,,,,,,,,,,,,,,
6E2ED2CB-EBD1-405D-8504-3A860574B164,,P-8-707,LENNOX,,,,,,,,,,,,,,,,
6E557CBE-190E-4F66-9F71-FE4540009171,,CHY00220,TRANE,,,,,,,,,,,,,,,,
6E787011-CDE0-432A-8738-990E54C5C274,,1147947,HEIL,,,,,,,,,,,,,,,,
6E8566F3-A3AA-45D6-ABC7-559249F3E041,,39293B005,ARMSTRONG,,,,,,,,,,,,,,,,
6EBCD279-658A-4C8A-A537-C57E9C54F57D,,DHY00220,TRANE,,,,,,,,,,,,,,,,
6ECE4ABB-92CC-45C6-95BE-06148CEF6C06,,KH43LE103,CARRIER,,,,,,,,,,,,,,,,
6EE24BE7-CED1-42A3-8E69-51EE5980687F,,52A16,LENNOX,,,,,,,,,,,,,,,,
6EE25044-ABF9-4DC0-A473-A77853AF4308,,DHY00214,TRANE,,,,,,,,,,,,,,,,
6F8102F6-2912-482A-8077-08972C6BC4FB,,18204,,,,,,,,,,,,,,,,,
6F9CAB74-68CE-4889-8A62-A02DBCE62863,,30HX401249,CARRIER,,,,,,,,,,,,,,,,
