part_id,show,part_number,part_brand,subcategory,part_image,rated_refrigerant,oil_type,nominal_capacity_tons,nominal_capacity_BTUH,voltage,ph,hz,run_capacitor,start_capacitor,connection_type,suction_inlet_diameter,discharge_diameter,number_of_cylinders,number_of_unloaders,crankcase_heater,protection,speed,EER,displacement,nominal_hp,nominal_power_watts,fla,lra,rpm,compressor_length,compressor_width,compressor_height,ingress_protection,certifications,nema_rating
4CFA3FE9-C11A-4F0E-AA8C-231C72F15A96,,S1-01502044701,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4CFC4EFC-EF0F-4A5D-9740-A93EF6CE27D7,,S1-01502753004,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D005359-C64D-4EE1-AA08-DFF5E97F15F3,,P021-1622,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D00E183-3851-4E8A-B0A2-24CCD8BDC582,,06DS8256BC3100,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D014031-3E41-4C57-B9FA-E160752E3133,,S1-01504823004,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D022737-9B2B-4C95-B25F-FB9A16638A1B,,10233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D0A5E63-DCD0-4D6D-9F2B-38207C82CF9C,,100052-02,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D0B6B36-D58B-4BF7-8A81-F71DF60DD9DC,,S1-01501456000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D0DBF92-DBE6-44E3-9FCB-E35A1BF20408,,8000-5503,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D12946E-9622-4DF2-894A-EBDA38EDA956,,10223,MARVAIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D180D91-EE8B-4268-974E-56B89EBE101D,,P033-0905,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D197DAF-3CB3-4E4A-B34B-78737C272D4A,,P031-3253,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D1D7EDE-D054-408B-9171-B2CF3A1ED84F,,55-102045-113,THERMAL ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D249C94-6923-4640-B86C-DBC826AF26B5,,S1-01501105000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D2F9A59-ABB2-4DC4-9605-07CED4DB6276,,P042-0511,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D34CC29-2A85-469D-AAAD-502134D8609F,,24372603,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D3989C6-AEC9-45EB-90A2-7BCFE0A99249,,1090501,AIRQUEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D3A48E4-BAA7-4F4C-B871-8E3CC8C29CC5,,COM00865,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D438599-8B37-4314-BB8F-73FB82508D1F,,P032-0301R,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D492163-397A-4382-845E-D15713ED9A58,,521298,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D5027EE-6CBB-4039-B439-1520FBDF7B20,,BT9166311,AMANA,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D516CC6-A7BF-4E33-9407-8BC41ABECA78,,1223514,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D51E4A6-9108-44A0-8A86-B01B59C84765,,S1-RP-5599,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D5325BA-1AE8-466C-918D-F20D365DD799,,30MP400175,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D5619B1-73B5-43D7-805C-C784157C3B01,,3DB3-100E,REFPLUS,SEMI-HERMETIC RECIP (DISCUS) COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D592860-6DD7-4043-8452-EC072BEDB0EC,,55-22973-67,RUUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D5EC310-BC3A-49D0-B67F-87C4E6F13AEE,,WW77X141,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D5F59F0-7C30-4858-B112-0DDBC2E03BD5,,00101091,SEA BREEZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D6138CC-FA03-4FC8-A7C8-45239A1930BE,,28G60,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D686C05-F206-43BC-995E-152C5EBA435B,,COM06766,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D6DB9FE-E783-46A8-A7F2-16C5E7C92CAB,,1054995,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D7228D8-5CD4-4165-95D8-B5EEB6C47B40,,P031-6171,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D736EFD-1FBC-46AC-9A3D-040CB8653C56,,33C46,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D762AE2-B128-4F64-A9FC-E2C45FC82B71,,P-8-7467,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D768E7F-5529-4D33-AFAC-13CEE20D3D93,,CR42K6-PFV,COPELAND,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D77192E-C490-4465-93B1-8F7D4863FC92,,201400601740,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D7B8BC3-55B1-46C7-A498-270EB9E610A9,,914130,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D7CCCA1-F6FF-4BD3-9456-AB96C2EE2422,,8520451615300,SANYO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D840958-4EFB-44EE-AD86-DE2A516FA871,,55-100835-11S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D852A11-3427-4F90-8846-7B00087A6B3D,,067291401,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D87FF4B-F5FE-4E83-9280-FE5DFD13C25D,,2003186,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D890B42-784E-4DD1-B18B-561707A87895,,S1-01503594004,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D8954DB-693D-4F52-A077-A9FE56006AAE,,P021-5376,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D8F6DD8-10D2-4752-B770-DF0ED99370C8,,S1-01503652001,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D95D624-0354-4172-84CA-A8AF22DAC3C2,,55-102045-101S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D999AB6-B869-45C7-9963-1D6FCC0AFE00,,55-21924-99S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D9BCC60-3911-4E8D-9702-2D37CF0065F8,,S1-01502609705,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DA68924-34A1-419B-90E1-A50C8D7903CD,,55-102477-07S,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DAA7DCF-8F10-476C-9698-4C6B88B14A20,,2520UMLK1BA,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DAC42B1-B076-4007-80C0-95BCC5B73EB2,,55-19930-07,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DAF404F-9143-437B-8C32-CC49D491B26F,,COM00833,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DB39265-CA07-4E26-A06A-6E49DADDE54E,,S1-01504222004,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DC02C0B-1B0A-4100-BCDF-FC391E0C85DC,,06EX150360,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DC109E7-7C08-4E81-B255-CEDD9F06788B,,COM06767,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DC19148-56E3-49BD-AF72-05E6C28D4273,,COM03215,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DC2AAD4-9B93-4726-85DD-50B93860EA6E,,WJ7260AA,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DC4A4CE-8EB5-4110-9DCB-66293431D540,,1082503,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DCA6103-A3BB-4C13-A70C-D6D1A115EB54,,55-42461-06S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DCE9818-FF2C-4E07-8374-5796C74E1EAE,,SAA5545EXN,TECUMSEH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DD4D9FF-854A-4707-BB29-37E43FBEF962,,P032-1221R,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DDB91AF-522C-4D55-9E2D-9E37CA8BF04B,,WK98X11,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DDCF97E-8AB5-4F3D-B262-E4B1AED65CD2,,P031-2428,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DEADCC1-F547-4228-A2C6-F7CC5A7E4477,,88K21,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DEF33C0-D63A-4266-A312-FA6FF0B1DD8A,,10108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DEF3EC0-48F2-4EA6-BA26-F30579EF64F3,,1160005,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DF6A805-D120-499B-82AA-80894D8D8190,,06DR3376DC3650,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DF8DAA0-1006-4173-8003-4AEA69CC2346,,1172108,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DF93F1C-B863-4C31-9137-8D4EE23B36CC,,H517797,GIBSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DFC7462-470C-4E6D-84F8-6F10A0A12B77,,S1-01502718004,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DFF4477-1B69-4DB5-ABF1-7FB612B93B20,,D5350910,AMANA,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E006162-CDF0-4CC9-8740-B24CBA1459B8,,P041-7051,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E0541AD-B92B-4249-94CD-2C5EF71A7D08,,8000-110,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E0CB0C8-A004-4735-9E35-12A6017BA37D,,1097396,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E12C512-5EF7-4639-93BE-C087DAF874A1,,SCY372AC,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E1307B4-2313-4556-BCAD-1BEFFCB44C3B,,P033-1421,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E1927C2-0B32-4CF7-BBE4-75F6A4A0664B,,55-102045-11S,RUUD,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E1BEBEB-B857-4C49-AA68-72EDF3D66169,,06NA2209U5NA,CARRIER,SCREW COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E208538-06E5-4C49-8D46-F2B09866F472,,4843-48,HEAT CONTROLLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E20D3D7-057E-48CE-A1FD-65F86E2B1216,,COM03703,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E20F116-C058-4BDB-99E4-7A8491802C75,,ZR84KCE-TFD,COPELAND,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E25E83D-90C0-45FC-AB1B-1091A8BE513F,,COM02920,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E2641DA-94FE-4376-8D34-E762D94A92DC,,100121-03,AIREASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E26700D-938F-4905-BBD1-0C8E0735E0C5,,30-9847,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E288792-DFE2-4885-A05D-67964F41FB09,,67301604,FRIEDRICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E2BCD7A-05AF-497F-AFD9-B5D5F39BB69A,,10163,EZ-FLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E2CD743-7B7A-4B11-990B-013C7B8A029B,,60-9818,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E2EB984-4D16-4C70-9436-6FB07964B5B5,,GF11EF001,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E31B355-D1CB-4BBF-98E7-900E00C5DF81,,D6926111,AMANA,ROTARY COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E3F6B92-4459-4EB6-9E62-9DDDDD7AA062,,06TVW753TW1D,CARRIER,SCREW COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E46642E-A851-4E7D-B804-2A142AE3ADF5,,34B0026N03,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E4B1AE9-BC17-40AA-9CBC-484F7E5C7FD3,,SA482,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E4BDF72-6241-4DF2-97C8-8D912FB86F3F,,55-21365-12,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E50A698-B9E4-4FFC-9BCB-E5CAC09DA0FB,,501615631P35,CREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E55CFC1-E4D8-4C91-A27B-84FE62B6D52C,,105-370,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E56C331-2A6D-4EAF-858E-3987F3C5E79E,,55-17289-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E58F924-6EA2-4BB3-B1F5-7E67EF83D603,,5304437077,FRIGIDAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E672E3A-2191-4601-AE05-8B3372D45508,,P034-0692,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E69ADE4-69DB-4D19-AA57-83BC81889EC2,,COM03759,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E6ECF99-E6B5-4541-8F2D-F14144C89D1D,,PG5399HD,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E710BE2-240E-4060-BD5A-07630F9A537E,,105-318,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E73A552-8BD5-43E9-AF5B-1EA0B7C64978,,AWG5515EXN,TECUMSEH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E75B9DB-4B3B-4CD7-B176-770B5CA6E063,,B9266322,AMANA,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E79814D-1BC0-481E-8BFE-4897993E690D,,55-23148-01S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E7A5F08-C3AE-455D-9BEE-BE34109702FB,,3018959,WESTINGHOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E7D0F5C-B2F2-4A0E-ACCC-26EE45C01CE3,,COM03796,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E7FEBC0-2C3A-43D5-8FA5-99EC6A97F5E8,,06DX3376BC1000,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E807E93-C206-4D34-A028-60E5F22F16CC,,8000-519,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E865635-AA53-4A8F-A95D-96FACB86A949,,GF11EX001,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E95E56E-5C19-4C25-9A68-B596DF47F5DE,,LALA-032E-TAD,COPELAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E984088-BBEA-4BFE-8753-8D8FCF3C7DB9,,55-25332-04,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E9B7EA7-1C82-48ED-B745-8BE122CCC999,,B9266-835A,GOODMAN,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E9E4582-F512-4DAC-A6F2-66C725C99971,,100052-12,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EA0DC19-2236-4C6C-8308-ED360972D7E2,,55-100835-28S,RHEEM,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EA39B99-CCAB-4737-8EA9-D11449B2F05F,,55-21250-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EA3AB27-1C7D-48D5-9876-6E3869E91B86,,P021-9471,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EA69345-32A4-4121-8D4E-B30EDF67AEAE,,ZB92KA-TWC,REFPLUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EA9A6B9-E1BA-4D7D-8B99-4712B412FDC4,,06DR7240,REFPLUS,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EB4CD47-9497-416B-8701-052150262A2D,,55-21924-14,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EB521F6-9B32-44CF-A217-A133AC313561,,8000-024,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EB6EC30-F178-4000-8411-BD0231381EC6,,8733902169,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EBC2C2B-AD4E-40EE-BA7F-636F84A17C19,,D6848804,AMANA,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EBE9917-EFE0-4DBB-85A6-69DEFC6DF971,,WW77X347,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EC39386-2A38-456B-A8A6-D719F122644A,,1065447,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EC644B4-AA3F-4434-9A9E-40C7D14A8F1C,,1220835,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EC8045D-02C2-49B0-83B5-363FD4D75855,,1171144,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ECAA28D-406E-4074-9350-249A1173CD6E,,1090505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ECD200B-1DB5-4C8B-BA39-CBAD6FCF80E8,,105-046,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ECEC9B0-523A-4416-8388-4C46DC9EFB1C,,CF12K6E-TF5,COPELAND,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ECF20EF-1F06-4ED8-8943-E103EC4CE07E,,COM03698,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ED20E87-62E5-4E56-B26F-3B7BB7888DD7,,2DF3-0300-TFD,COPELAND,SEMI-HERMETIC RECIP (DISCUS) COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ED9634B-291E-4039-8957-00B8B6B6BD09,,COM02808,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EDDED51-C7AA-4335-9A70-CD9628F39F9F,,COM02589,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EDFAFFB-B213-4BA1-813D-396D4FCF680B,,COM07352,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EDFF952-6887-4F60-95EE-961AA28CF226,,T92501280,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EE1A117-496B-417E-98DD-1FCBCE41D47E,,GX484650-2750,MOVINCOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EE2EE4D-1D48-4209-B1EE-6E02DA70239D,,554245001,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EEEDB51-F68E-454B-907E-A72C3C4CB946,,55-23156-56,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EF3967B-7333-458E-A3EC-7ABE81C63A6C,,501639551P30,HAMPTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EF5C491-777C-410D-8F42-F56DB3651E4B,,00101350,GREE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EF8042E-57D2-40E1-B741-71031AF02A40,,T111105480,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EF9F621-802E-4A3E-9F9F-D3621975258E,,70015630,CLIMATEMASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EFB0012-A3E6-4F81-8DDC-8654514C9C1E,,78H37,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EFFDEBD-7F27-478B-BBC0-350B0333A3FF,,COM02124,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F02B8A3-5679-47A5-9191-7D607A7E384A,,COM03726,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F031C93-52FA-4888-9E5C-321DEC8D4005,,BT9266109,AMANA,ROTARY COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F03735B-9120-4224-9A46-648B17656164,,RST64C1E-CAV,COPELAND,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F03DD12-5E53-4458-BD3D-1493CC2E72B5,,P033-0601,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F06DA37-33FE-4270-85F7-2ACED3D6E94A,,T97501400,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F073336-517A-4EBC-900B-44DDF87E7CC0,,69401D751,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F092979-A374-4F7A-A884-8B0E1BC732A6,,100052-06,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F114305-548C-422D-B4F6-E0D149A5E5DA,,10B41,ALLIED,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F1C5DD0-C45E-453F-A580-A911D5C8488C,,COM04551,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F27C53B-1197-4E05-83FB-CE3981B2F1FF,,9117627,AERMEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F27F556-0A7A-46AB-B7BC-5D3DC7429C41,,P021-1572P,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F283994-85FB-48CD-BB75-8F5EEEE468B4,,M0401602,AMANA,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F2D9530-9CD6-4367-960E-BA8E80C86F90,,4RK2-2500-TSK,COPELAND,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F2E9AAA-B107-4D9C-8193-4C7630263736,,P031-2424,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F2F5453-2B17-4539-9E79-9524320D6761,,SRY582AE,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F3026C4-F5A9-4F88-95B3-4F8A575ADB07,,51RS660300,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F30B4B9-F9B8-4258-82E4-E3F33BAA3EB9,,COM03777,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F3B6F06-5F65-4066-ABC0-2945CEB9F60B,,105-333,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F3F20F2-5BF2-4954-ADB1-8D73F09402DD,,55-22319-27S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F4614C5-6BC9-4397-85CD-247987258E6A,,15M69,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F46D26C-A167-4EB4-A6F0-6E13850E560A,,15M73,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F47BDC4-14AA-442F-B73A-E61272633BB1,,S1-01502920001,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F51EF9A-58C8-4893-89FE-58B87CFFDF5C,,ZR38K5E-TFD,COPELAND,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F560008-AED1-402D-9D65-AF578952595F,,34B0051N03,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F5E479C-93EE-494A-B1B0-1663C4935842,,P021-10872,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F634216-5515-43D7-B560-91FFC7A726F1,,370609X09,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F6D23E9-EC78-4127-A00A-1464DA636C88,,WW77X144,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F6DCDB4-1BF4-4854-AD0A-03A5B1F1B0FA,,S1-01501462002,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F6FD269-D9FA-4224-B71B-AE99D9DA993E,,911365,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F78CE05-8141-41A1-BE84-16A55A7590DD,,8000-197,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F7906CB-875B-4DF6-A451-02643B15EEC6,,55-102471-32,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F7ACB35-EA06-4066-A209-BF218ADFA376,,06DA3280DC3200,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F831D39-F9F3-4C49-B6FD-2B81CBB67656,,T111100460,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F83F577-9516-4D83-B847-BBF62C2693B5,,06ET175660PW,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F8B9B17-D78E-44EC-AD03-648BC9938763,,919396,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
