part_id,show,part_image,part_number,part_brand,subcategory,poles,shunts,coil_voltage,operating_voltage,ph,hz,fla,action,lra,connection_type,termination_type,resistive_amps,noninductive_amps,auxialliary_contacts,push_to_test_window,contactor_type,height,width,length,coil_type,nema_size,max_hp,fuse_clip_size,enclosure_type,temperature_rating,current_setting_range,reset_type,accessories,overload_relays,overload_time,ingress_protection,certifications,nema_rating,rla,application,switch_current
9696B51E-9F16-4867-8DAF-AA9F2014677B,1,HN79HZ043,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969B8C73-2FCF-45A0-A9A4-25E4081F4319,1,CTR01761,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96BAEE93-BDCF-46D7-ACCC-1B95FDC492FE,1,S1-02617406000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96C3562F-35FC-40AF-BB01-64F28F1AA288,1,S1-02414728019,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96CDA652-64F7-465A-BB6D-03886C82087C,1,24015203,FRIEDRICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96DF6212-0B79-4308-8ADD-0A7611F23743,1,710297,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96E9C70B-C387-4A34-B02D-56AF2EADE5B6,1,CTR00588,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9719A467-3762-46CB-A1C6-37CCD80C921C,1,216386,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971D0E8A-290E-495C-8A0C-2CE5A44EEBCC,1,1175940,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972D8D1F-021D-4698-ABDE-10D4111B096C,1,E02784340,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973F2140-B6EB-49A9-ACD8-3A132D6652A4,1,S1-02531367700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9744185F-16DA-4B13-87EA-793D62F0D8FA,1,685378-04,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748EA80-12C3-4ADD-8E6C-1A8339F5AB1B,1,44010266,THERMAL ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974F1666-A692-4B37-B41D-A75EA133F575,1,13B0003N01,ICP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976A6BB8-91AF-40B5-9547-1C5B94CEF00B,1,CR7006C108BB,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977BB1BD-BE3A-4D39-B191-84A50C8D9770,1,CTR01024,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977D920B-A234-49AF-8252-5C82210BC4A1,1,C0NT2P030024VS,GOODMAN,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9798B723-22D9-423B-9A4C-7006BFC05849,1,R0658040,AMANA,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979DFA15-75E5-438D-A126-EDE9275BF112,1,3RT10451AK60,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97ABC3D8-5E91-4F19-9DE6-A7369331009F,1,HN680116,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97C1C6BF-0C1C-40F2-B024-BBBAC378BCBA,1,93661,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97C8E96E-0523-4BD7-9FDB-432EAF3E3CE2,1,513078685,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97D33E27-5F8D-48DE-AF87-508EB10EBEAC,1,HN680117,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97D8DC0A-0939-43D5-9BF5-DCDC25877180,1,CTR00265,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97FE538D-E97C-482C-A8AB-8E3A19FBA38B,1,S1-02417972008,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98175DA1-834E-413E-BEDD-7D02A659ACC3,1,HN54LC209,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9817EB97-C45B-4A65-AFDE-C7FA0DE3F71B,1,HN53EK004,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98330F9B-0BC2-4D34-956A-8EFC29365822,1,HN53LD231,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98506530-AEB4-4210-A056-122A453825E1,1,S1-02525586700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98572230-1435-4814-B4EE-05956BA0B9F7,1,100438-01,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98EBC879-0534-4C76-90F5-D47D0B761139,1,51302040430,TADIRAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98EC1C3D-6ADB-4045-8ED3-FBC4ADD5CB81,1,S1-02419325900,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992649A4-3B86-41B6-B0CE-2A2B0F8E8A89,1,C6170001,AMANA,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995041F2-BE0C-4E5F-B991-D66247D93F90,1,CTR01028,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9952BB88-CFA0-4B55-AF9A-395317BD632F,1,CTR00161,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995C4519-DAA3-4F9A-B900-FD9074D2714D,1,CTR00505,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999BC479-93DD-490E-AB1A-7305BE17F624,1,C63629-1,AMANA,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999EDA22-CE62-49C6-99B0-A5C4D52870A6,1,S1-02425309700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99AD1CFC-9D38-44E2-B28A-CC50D30B9036,1,024-14728D019,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99BC308C-B37A-4473-870D-37CE2E711478,1,42-41086-12,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99DAAA8B-7460-415C-B8D6-7EC68B625049,1,100438-02,AIREASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9A06DAC4-BBA0-4EEE-815B-6F4178594FC1,1,1280798,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9A2BFAC7-123E-4781-98FD-60E8B47C4379,1,S1-02638066007,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9A331208-D014-45F4-A6B6-18EC0E92D47A,1,CTR00140,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9A6B012C-510D-42E3-A1D4-1065EF9C075D,1,CTR00025,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9AC28E9F-4CE1-407A-80B4-7C2AC0E4C7A2,1,CTR01772,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9AEED01C-8075-4775-AF2D-FD85F93AEC19,1,CTR00288,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9B31C7A3-7B04-40A5-A099-721C63DEB3FE,1,S1-02435803000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9B66293C-230D-451F-803F-B8621C1A937E,1,68J37,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9B6B085D-40CF-4FB1-B91F-D9CCA588B3BD,1,CTR00231,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9B73B01C-AA87-4961-B162-97FDE2989239,1,1645027,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9B83B184-69F3-4C1E-9B4B-889989FE3F2B,1,38AK401406,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9B9C8F37-7325-4CD7-A7BB-D6110249CDBE,1,S1-02425964000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9BA81915-2152-4DE3-8156-069C0DE62CC7,1,HN53CB115,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9BAD58BB-A366-4C57-B09B-A209CC66901D,1,42-40594-04,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9BC0AACD-0B43-44AA-A9DE-F74430FCEDDB,1,1280004,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9BCA37B8-C5E1-47FD-A54B-39458DBD6863,1,HN680058,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9BD0AA79-184E-48EE-A3F7-22676ADE1714,1,1280004,ICP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9BDCC281-525B-41ED-AB38-CCE520FD58E5,1,1149656,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9C1A00F3-B377-4095-99FF-B12199747BC2,1,5H604385D32,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9C35F60C-56EC-45D4-B2DF-52114170B6E5,1,38AK400844,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9C441025-5914-4294-857B-E1ACE6311DAC,1,1050839,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9C5A247C-7587-44A6-90BF-FAB842C5236C,1,HN52KG051,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9C84CE48-FEE5-4AB9-B61B-24F89A0F40C2,1,CTR2506,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9CA85767-6B19-4B8D-8068-50E71EFB3392,1,S1-02424048700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9CB36796-3782-4D72-AAE4-9F85A9CAAD75,1,1066570,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9CC021CA-C542-45DD-B250-A42C55060CCF,1,HC53HG240,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9CC02469-830E-4CF1-8D77-E8AA03F8B5B5,1,34328205,ICP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9CD5E991-B099-480B-B258-2CA16ECFF601,1,3RT10171AB01,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9CF0C61C-08CA-447F-BC57-E1A6461AFDF5,1,3RT1017-2AB01,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9CF804D3-1E70-481D-B384-41FF00B6C038,1,1050669,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9D05E957-EDA1-4340-963E-B61225CC1612,1,HN52KA002,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9D1BD08F-E865-4C78-8FC9-5A01FB12A548,1,S1-02419609700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9D2C1B91-C0E5-484D-8CF5-DD318F4C3E43,1,38AK400569,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9D348581-78F0-4122-8BF3-6EA6DB94FE2B,1,HN52DC032,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9D3EE639-1673-4196-905C-0E80EFBA0096,1,CTR00539,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9D409D4B-FDE5-4833-9EC0-677C654336C8,1,2252375,CLIMATEMASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9D5AA6D6-E768-4EB9-9D13-23E8234AAF87,1,85066,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9D5D3529-7F40-41D1-9716-F74AB2F635B2,1,8401-291,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9D658826-CF90-4B63-A6C0-3F5907814778,1,10HP-230V,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9D66BE99-5737-4830-A105-D8908D38FB46,1,072-047913-003,CHROMALOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9D6964EF-A990-4FDE-9C11-BAA3FEC85D9F,1,38AK400524,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9D7E8785-296F-409B-BB7B-E9D0A6CAA574,1,S1-02525842700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9D7FA768-E3A7-47F8-BECC-5291C4B639F0,1,11203502000058,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9DB02883-7CF0-4A57-8C5D-FDB036316BC9,1,KD-102103602,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9DD2BBE0-9CB9-43FF-A4CC-95D55450FD06,1,43H89,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9DE67522-0CA5-4D89-9A1D-36E7605237AF,1,HN680125,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9DF4E3F0-EC03-4E53-8DDD-CCACD79BB0A7,1,CTR01762,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9E44A8A5-3150-4447-9917-56F252FE1FFC,1,38AK401065,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9E7E7ECA-FC35-414A-8EC7-6B362B3B13AC,1,024-8307PK,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9E8159AF-A271-40E0-AF5D-FA8E3BF0978B,1,1070065,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9E856AE8-7E1A-4F8C-AA25-9741AF761AFE,1,C0NT1P025024V,GOODMAN,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9E9DBF23-EBCC-4569-8092-29D3D2A186FE,1,RER-0250,REFPLUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9EA0583D-3A48-46FF-B3B5-16B2ABC3ECF2,1,15G12,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9EAB2124-B42A-480F-8F81-37FEE879585A,1,1645026,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9EADE5BC-5509-4614-92A5-A3E96D13A1C5,1,08-0484,YUKON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9EEE67DD-78CD-4259-946C-CCEEC8D70D2E,1,HN680106,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9EF8F3DE-303C-46E6-9704-5D4374132FEF,1,EC12332110,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9EFB7F10-E1D9-42D2-9440-498E663DF638,1,S1-02418028000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9EFFA4CD-8220-4B79-A2F1-76D4E89D02AB,1,3TF5422/0XF0,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9F161A3D-FA58-4B3F-A42E-9E3FB90646A2,1,S1-02419638000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9F39D281-8A29-4189-A5C8-8C4A0FE98B90,1,704841,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9F42370E-83BC-4CB3-A310-E7E8682464BF,1,NCK3-40/3,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9F6FD73A-2818-4117-B2EC-2D48C5B6A882,1,HN680080,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9F8CD886-C043-42C3-9501-995724EBC6FF,1,S1-02425311700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9F945F1B-147D-4981-AB9A-2FD8C08096F1,1,S1-02411690000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9FB69306-E469-4E14-8C2C-1FA5BDE02328,1,RH424059411,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9G5ABDIO61KVLLFI45GN5KTP3UJC415TJV0O,1,620962,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9QRVKJBZK0LWS9AZOBY6FPNIE3AMZ6A9K9VB,1,620374,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A010AB2A-5ED7-4B0C-9C3E-463EBC8F7506,1,S1-02422545000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01C57E8-21DB-4812-9E4A-4C9FEF8F61ED,1,CTR00282,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A025599A-1EED-4DC7-946D-2FE863390FD6,1,CTR01028,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A05B21DE-730F-437D-B59A-7CCB1683FBE1,1,38AK400469,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A06323C4-5C39-4D57-9CD7-A5E1B48DEFF0,1,WW30X26,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0750040-C9B7-4710-95CD-C17984B79988,1,S1-02414728022,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0833AB6-EC25-4010-8348-7BA9FC6C7BDE,1,8219028,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0B077E0-583F-46F5-9CC1-1854036580FB,1,114974,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0B917B0-1835-42DE-A44D-A1CAF228FE17,1,B1360309,GOODMAN,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0DCC180-B06B-4CC9-859F-0057CDAC98A0,1,30GX400745,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0EC77F8-896F-4B2B-82E0-F2ACA3374FCD,1,HN51KB024,PAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0FEC45B-EB0A-4EBE-BB03-B8A16D25986F,1,HN69XB627,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A106CF6F-880B-48F8-8CA6-E61960F59493,1,CTR2507,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1077EF4-5707-47AC-845C-53540407A67F,1,8401-295,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A12418AC-DCA2-472D-8B8E-D06FBBB4100A,1,42-40496-05,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A156EAD3-45DE-480F-B9C9-A230957D87AA,1,13B0012N01,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1647886-6216-43F3-9A6A-BE33D5171E27,1,35658B001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1872A64-132E-4582-9CDB-799AC4ABCF1D,1,38AH400058,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A18C4B5F-7A32-4B55-AA9F-828A7B1CF0E0,1,HN54AC200,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19D17CD-EA59-4273-9D76-921D54BC908F,1,38AK400489,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A19DD659-CB60-4B26-A3E1-BA992D23D75F,1,GV2M21,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1AD4F36-844C-47C0-9A9D-F28902FEAB36,1,CTR00817,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1C4765E-3C56-487A-A2F7-315F1ECA4115,1,38AK400676,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1CED499-8E88-4A53-9B74-04E0EBD7FB48,1,61546DP19,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1DA3202-451C-4C09-942C-5CC6C3C0DAB9,1,CTR00375,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1FFB297-7BF7-4F9C-B7A2-634B419B7DC7,1,CTR00310,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A212E03E-A2A8-4FD4-8EC3-0CA7991A0005,1,1059574,ICP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A21A17E6-DDF6-447C-B575-9C795F40C074,1,HN52KC010,PAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A23BBED7-3B08-4EE3-9ED5-2F8610CE7757,1,HN06TC211,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A24602CF-45E7-4C24-BDE9-475DEBF5515E,1,1280008,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A266A15D-E087-4A43-9183-27087B10B2BD,1,38AK401405,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A267BA87-5207-4CF1-9A1F-C944EE14438A,1,13B0002N02,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A26FD348-2CCE-45EE-93DA-29EC4DCFEE6A,1,CTR00018,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A28E95C6-1701-422B-9BE2-5CBA60270675,1,21T-320716,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2963DD0-AFC9-4DE1-A5F4-A21269067010,1,13B0003N05,ICP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2A97038-598A-496F-94CC-0E4E8FFF658A,1,HN53LF206,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3156A4F-4206-49DD-B663-04043CD87B53,1,3RV10111KA10,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A34D0559-2D9C-48D4-A19E-A58866FC55FF,1,HN53LB220,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A37868B4-7C2E-4AF4-82D5-97E6037CA7DF,1,4232956318,SANYO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A381787A-AA80-463D-88DB-872C2608852D,1,8401-5511,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A387CE01-4BE1-4D44-9B1A-0E11135BA172,1,1280013,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3B25A87-45C5-4A1C-9255-C71C13E77BA5,1,1070823,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3C4852F-B069-4C0A-AAA6-63A1271E3BC1,1,CTR01034,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3D52D31-7F83-49F8-8AFD-9263288943D0,1,S1-02425840000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A41B68BC-2868-434C-ACBA-8626DDCE9756,1,50040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A447AFC0-4802-445A-A80F-D05C5FFD140F,1,S1-02421660000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A49DFA29-C72D-498C-83F5-8637ADFCB543,1,42-42139-12,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4A13976-E2F3-48E0-8A63-C149E8203533,1,CTR00263,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4B15C6C-D491-4DBE-80E5-AF89396DD1D6,1,3RT19555AF31,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4B3DF95-161D-4823-8025-D863516F27E4,1,114981,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4D105D3-FFB7-4FF8-AD57-E03801EB3D41,1,8401-5523,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4D41B6F-CAE3-4160-8F54-5EAD6C390EBB,1,350110,THERMO PRIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4D4A9AC-0F5A-4852-90CB-E32B8B5CA0BD,1,72L11,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4EDAE2E-D232-434B-8B9F-95507659D38C,1,8401-6002,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4F0D331-F61A-4789-AC76-79F98C8136FF,1,HN53AE120,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4FF6149-A1CE-406F-BB98-13C0E8921D6C,1,350A206H16,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A5072BEE-498D-457E-86F8-BAB66BA3D8EE,1,CONT1P025024VS,GOODMAN,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A5202D37-9A0D-4A9B-82ED-8A9031DF427C,1,512-150-147,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A54DA662-539A-4A44-97F7-60B9611C6B88,1,42-42193-11,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A578160D-8212-4407-A2CF-17C78F0A5CC8,1,P-8-3407,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A57B98B6-E4F6-4484-882C-F82B68505154,1,4EXJ6447,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
