part_id,show,part_number,part_brand,subcategory,part_image,type_of_gas,stages,capacity,outlet_orientation,reducer_bushing,inlet_size,outlet_size_type,pilot_outlet_size,factory_settings,max_inlet_pressure,min_adjustable_setting,max_adjustable_setting,terminal_type,electrical_rating,side_outlet_size_type,gas_cock_dial_markings,ambient_temperature,amp_rating,capillary_length,standard_dial,remote_dial,temperature_range,height,length,width,ingress_protection,certifications,nema_rating
7G5Q6JQBARX72YZO5URCLG07S50AUKUX7LIF,,105147000,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ISCWKBQRQKS1S0NM9DEMR7HDTAE0V07676G,,624619,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7XKE43863R2QCUH0XRLJFLOTANJKHE8C6AKY,,104367001,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800C7CA5-75AE-4C36-875B-0A6BE92D9928,,1170426,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8076C0F9-67AA-4885-9511-506D86022509,,5H68771B3,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80791EED-9C6F-4EC2-977B-4154A66FD7A3,,60-19649-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807C69D8-4C66-40F9-9CAB-0871FA783E2C,,B1282614,GOODMAN,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80AAC89D-A0DE-469D-A0B6-E61CE970E5C4,,P-3-1069,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80C69E97-8A5C-4452-99DD-60379C68958E,,60-22525-10,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80D0BAE8-0096-4B92-8E10-AB8C6BD09A6A,,60-23490-13,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80E51773-0FFB-49E7-81EB-22928E413FF7,,B9257801,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80F81514-CD9F-45EC-8C03-A940574EED7D,,EF33CZ231,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810B43B2-2878-4065-8332-DE71DE20D122,,1176305,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81293336-BCE2-4FB1-838D-26AA4F2F80C6,,EF34CW242,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8189A7B4-BF56-4853-94F1-40AC504F511C,,21-1154,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81AABA51-427C-4F1C-8127-A51516457258,,R0198378,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81B6163A-5F83-48F1-8D84-B7D53F97B4FD,,60-18579-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81C6ED7F-26E1-42DC-9462-D7CD3F9E0DB5,,550002329,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81E646A9-A015-43E3-9A09-27CB5D4F4AD9,,60-22745-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81F88434-610D-4E00-BA7A-517229B770C4,,511044360,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8205D448-42DF-4986-95E1-9D8FD6CBCD6E,,EF32CW188,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8206C6BA-8434-4C22-BA62-DB0B75C73CF9,,201600720398,GOODMAN,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820C3F1F-95A1-4877-A12E-1612348D3FD9,,R2041,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820F1AFC-1C80-40AE-9FB2-40E4CD0E797A,,VAL00502,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821DB083-C100-4EDE-8EC0-690ACAE6F720,,E02096661,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8221458D-C1EF-414B-A878-B555532CA6D7,,1149015,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823314FF-74F8-49C1-B19C-F71375F9F3E3,,EF53CK197,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827E2C94-2DA3-4DED-9AEF-AA72F9AC3328,,WG19X155,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828B953F-DC53-4A62-AD3A-A1513477A971,,5H71563B3,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828D584E-E71C-4E29-9A42-D127B6B4544A,,P-8-9898,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82996A67-A1FB-4535-984D-DCB511A487AC,,62C15,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829DA070-5A4E-4EFF-B0F6-02C7C6B76868,,S1-02526264000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82FE1005-97DB-4F88-8A23-23CB1E3706BD,,1175853,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83060F6A-47F6-4E99-811B-DDAC96B6F57C,,VAL2710,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835D7932-CB20-4521-99B0-B9A2C45070C6,,60-23490-03,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838FAF3E-6FAE-4B32-A4A2-A758DE49FA82,,EF33CW205,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8395891C-36A9-4369-BB81-B171E195B28C,,230-710,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83A7865D-8198-4C1A-8503-FA8C7A8E9AFC,,EB52BB239,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840924B6-336D-49F4-B872-C298680FAB2B,,10287602,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8416DED7-3407-4C25-9C99-37C7397A8253,,EF33CW273,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8431008E-2440-4B4C-BB24-E6F9A868B085,,V800M7009,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84379337-F562-4C13-9D4C-378B9115DB4A,,5H71045B2,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845C1930-1FC3-465B-9C98-267ACD0C7746,,5H72649B1,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477711A-7A47-4E7C-883A-5546F20A308A,,511-044-192,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847B991D-6B74-46A0-84C3-629EBA069C7F,,WG9X160,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84808049-0FBB-46DF-A019-007521166FC4,,R2148,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848B3934-CDC3-46D4-A20A-DAFCEE108F80,,5651-5549,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848F863B-444A-4AE4-B446-B3B5B58B6CA5,,61L11,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849994B1-004D-4ED0-867D-C2087AA93AC2,,WG19X188,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84C1FDF0-6ED1-4598-B03C-50CC66B5F86C,,62C1501PR,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851CD3A2-AF49-42E3-8E6D-FE2E03D9B1C0,,18L45,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8535E95E-E835-4285-ABB9-C8E030D92D84,,VAL02063,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85431294-E78C-453A-A240-430912307CAE,,098522-28,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8555A20A-1FE1-444E-801E-3A80C290FD7C,,511-044-273,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85563FCE-3EAF-47A0-87C0-F9084844A905,,1690076,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856281EB-F848-4A6A-98C7-D99279133EB8,,EF32CB191,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85A07551-50AD-4524-9072-0E6834FDC185,,PVV08ZE0320R,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85A8E809-659F-463B-9C38-96F0E35C0C8C,,1585979,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85A929EC-4074-4601-9A6C-96E67867468A,,1585969,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85AC830F-A853-4175-A7C5-E2A1CC61F2D6,,35BB900292,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85B178AA-E7A2-427D-90B2-CAB974C896C7,,53GS660002,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85B29E7D-83F3-4D4A-B3ED-D8256340B556,,5H71563B2,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85F42CE1-47F0-40EB-B636-ADA7C23B109C,,TP-241,DETROIT RADIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86031883-ED9A-4435-BBF1-C6BE326D9267,,T2W460661,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860811E8-F3A3-434F-8082-34B5BC834548,,VAL00165,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866F254D-F59D-40A5-8E4E-3AF2A36E2071,,S1-02532635000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867D5715-E901-4132-90DD-714F47D32BD0,,S1-2940A3261,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86A7F082-B039-4AD6-A1AC-3CE139F3F739,,VAL2411,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86C8D56C-F379-4866-8F5A-EF6239BC2BC0,,511044382,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871669F2-9BCA-43F8-9506-202BFFE764C3,,EF34CW244,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87346612-22D4-42A7-8FEB-E950877B0E3F,,5651-123,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874EB53A-9F07-45F6-AC6D-BF91B6B189F7,,0002-42-179,SOLARONICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87862288-8B09-46B4-A837-B5E2E33DF765,,AS-60905-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87AAA275-DF5D-45E7-97B9-A7E6FFB4F0B1,,S1-02543267000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87ADD890-9FF6-4836-88E5-3E6BDF92F9BE,,511-048-502,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87E5B3E5-A47F-4A3C-BB09-F3E9F97C46F3,,76700264,ADP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881AC9BB-450D-43EE-AF83-E3901E98821C,,VAL2131,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883E0E8A-82D2-4167-B065-04D590C8597A,,1070690,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88536A1F-BD9F-458C-BBA0-2728288BBE05,,201638090344,GOODMAN,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885C38F3-9630-499B-AB67-167E3791CA8F,,EF33CW183,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889033B5-5453-4DB3-8055-B2A7DE38EF4D,,VAL00913,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889D480E-7584-4F67-B3C1-93157A4757C3,,EF33CW204,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88A0797B-83CB-4F55-844B-5CC400A83684,,511-044-373,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88A76D9D-D540-4E57-9878-6F009C444D13,,1907957,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88EE2C33-829E-46DC-B789-F00535C2E0D0,,60-21023-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89291E3D-CC9D-4DEB-8121-E9C45194DCEC,,21-0952,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892A2676-4914-4F83-B04B-F3F090433A6E,,P-3-1216,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89B627E8-D0F8-4E29-8A42-72E7273C5712,,33150B001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89D895A0-1EE8-4D03-B3F9-249AF2D99A37,,098522-10,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89E6994D-B444-4C99-87E2-0A81877292CC,,342718B-05,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89EEE863-5E02-4FF4-B4BA-2B6CA1CE6AD5,,VAL07326,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89FD706D-B067-4B32-9019-6689C8373FC7,,6024940,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8A48C8BD-33B7-4CD5-9AAB-9C114DDC1E1D,,P204100,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8A5B3DC4-EE90-412D-9061-74F853527A60,,WG19X180,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8A76EA71-1BBC-47D1-A314-418FB599F112,,S1-2567J3031,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8A7BB2E7-EA76-4DDE-A07C-5D0E50A72BBB,,58SX301273704,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ACE9C30-D54E-420B-88E3-5BD9924A865C,,VAL2914,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8AF65953-142F-48C1-A8F7-8658E5AC2766,,P361-2101,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8B159F34-4838-4018-8A37-24C030AC6120,,344883C-04,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8B1EC2BA-AD4D-4715-B915-41EA485E872B,,2433163,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8B23D873-859A-47A1-BD34-1C73E1670811,,J28R6894-2,STERLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8B47153E-56C1-431C-8CD0-4356B3944C78,,VAL3418,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8B529228-65A6-435C-B316-4BD03697A9F4,,VAL07215,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8B594810-F418-4E48-8179-48598A7434B9,,S1-02514171000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8B7B2854-FE41-482A-B705-DEA16D58FBBD,,10370701,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8B85DBF6-E8FB-4AF0-AA4C-05E052D9055A,,S1-2667-3571,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8B95BD6C-A3A7-4C22-89A9-6A2B515240F2,,37933B002,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8B9D7F78-2C9F-4EA4-B3E4-22F87C041DA6,,110038-06,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8BA29A0E-3A66-4633-A5F4-7934B3E895B5,,VAL1161,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8BC46790-BDD1-4D6E-B9E4-59A929BDC9F3,,381-400-170,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8BF8665D-7D4D-4D33-B24E-664235AA7B0D,,C9257801,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8C0B1E62-222A-4525-9028-12170D2C2F62,,VAL00531,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8C1DBA26-981F-499C-BD42-2E1D8D6DD550,,45693-001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8C294117-E308-4132-A780-1DB0AF1B280D,,WG19X197,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8C50F5A7-34E7-4801-9E55-B1696723DD84,,T2W521661,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8C89CAA1-D0D9-4AD9-AD6C-4125335BEB96,,P-8-9013,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CAE202F-CD97-49EE-A9EF-742A2266424E,,932143,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CBB86B9-D318-48BF-8058-9B60501B2121,,EF33CZ188,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CC3CED4-65DE-4F2E-8C79-A266A0B7D6D4,,L98850-02,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CC9C0B0-5338-4D3A-8BD1-0A5EE55E2CE9,,AS-60906-05,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CCAF4C2-21D2-4E71-A743-1A0064E81CFC,,11002701,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CE10B0F-041F-4677-96CA-914BDD103D12,,77-501,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CEC0508-9791-47EE-B8EF-8604B965E1E4,,VAL01889,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CF68B0B-BA3E-4C5B-8BF4-49791D18988A,,EF11CW032,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CFA538E-606F-45AD-8C3B-521FD0E8EEC7,,585965,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D05109F-4774-453F-A249-BBA982DE8D49,,60-42508-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D112E61-E2DA-4851-82B4-CB11976B742E,,EF53CJ181,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D40CDE0-4DD4-4C37-8ACC-032C6CE1C1F0,,9043-371,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D423E37-E9FC-459D-B788-6BEEFBCC506F,,VAL03194,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D747AF9-A9A1-4F4F-87B9-4E686701B750,,21-0809,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D759730-C44B-4F78-8434-150A13BDED6F,,VAL3210,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D7A2D7E-E1D7-4B5E-A68D-0B45B99C6AF5,,21J77,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D7EC01F-0784-48A6-90E0-78742044A13A,,AS-60902-03,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D7EF91D-6F57-468C-8D0F-491A066275C7,,S1-02525467000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D94FCF8-B770-449A-94E0-5A8FF99B7CB1,,70680CP4,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D950339-072C-41B3-90D6-91584F706C46,,VAL00507,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D95D447-C29F-478B-98DC-0E8AD8F4291C,,S1-7990-328P,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8DB6549D-96F8-47D0-991C-11781A3B1E77,,S1-02532794000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8DCF5A27-869C-4CD9-A688-FC1CAB784476,,6024938,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8DD1599E-B38B-42BF-AF6B-F82451C81AC0,,VAL01730,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8DE3191B-58DC-4826-9123-5A1B65CE2BAC,,TP-1241A,DETROIT RADIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8DE9A0D3-7CB6-46AC-96A3-8B4B0C84E740,,1176529,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8DFF5186-35F9-4533-9080-8F4B1CA7A693,,VAL03203,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E09A9F5-EF83-4EEA-AE30-A7DFA92A577C,,EF33CW195,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E1CA6A4-54AA-4DA2-A26B-CA89ED270B38,,0151M00037,GOODMAN,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E466BD8-E691-4941-8858-CF06F58C6E0B,,VAL04307,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E4F1463-776C-43B1-89A0-4EC03DC0C451,,160961,SUBURBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E5F9C3F-0121-447D-A7C9-7A523596DFEF,,C6376501,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E65F478-3776-4AE3-BB0F-9DCC050129F5,,5H70915B,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E7054E9-E6CB-4FA7-88A3-41CFEF169692,,5H70869B1,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E78A2C2-7305-46D0-898D-0E0061A03667,,112462,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E84A112-B2BD-43A0-8D9A-C742FC85083E,,932262,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E8A92CF-3E52-4687-8A1B-1139CD25ED5E,,VAL00152,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E92706F-A40A-4AFD-80F4-DAB281CFA6C5,,60-2247-03,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8EC49ADD-FB5F-4D76-9B28-88938F7D8ADF,,VAL02683,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8EDD5090-6827-436B-88D9-15854B67753F,,VAL1170,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8EE2337C-2200-4043-9C60-0558F1816548,,WG19X164,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8EE2DECF-F9A3-492B-B28A-4A02797F0CC8,,54G08,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8EE95B7F-23B0-47E8-90E0-901AC143AA1D,,VAL00503,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8F18E197-F99C-4F1F-B96B-C337F9FA2813,,VAL01115,CUMBERLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8F3B86C5-88C7-48D5-A7C6-9683E9975D7F,,122845,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8F423AEC-FACC-4637-AA05-92FD3C135F4F,,932141,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8F4DA8BA-47F1-4A05-BD2D-8FA323B6D128,,S1-02920040000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8F885882-5820-471B-A9FE-45468270DB8E,,72C95,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8FD29681-8FDC-441D-84A3-3E511732025F,,E22N99661,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8FE19304-7B53-4FE2-BD06-200BDBFD394F,,207141,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8FF421D6-FF05-454B-AB88-4E3C9A26C04F,,P-8-9777,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8FF735A3-5154-490C-AF4A-13D38215468F,,EF32CK181,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8FFA46F8-4082-4A15-BC2D-87A3F85CB9DA,,098522-11,FMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GWFA3AF6RBOQITRVTX49BG6XGBVVCMHLVV2,,6602310,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905FB6B9-A93D-4028-9EB4-A5E8306AF2CD,,1585857,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907CDAED-48D6-4A3B-A2AF-90F2D34640A4,,39475B001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908575E0-3B02-4AEB-AA83-C786FC4E0EBD,,EF680054,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90900367-29BE-4FC7-B557-D587AE3DE8CE,,J28R5042-2,STERLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909982E1-AED3-4D8A-8FD6-73E8CF56B6C8,,511-044-215,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90ADE50C-7E31-4CBA-9C2F-6062667F72FE,,100047-08,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90C85DF6-1F8B-4367-9FC9-F966C2D75480,,J28R6895-2,STERLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90E67C26-F614-4283-9F74-123714AE19DF,,VAL02685,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90ED47E2-7C63-4723-BE79-08820EAB9447,,EF33CZ255,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90FA71FA-E6DF-4316-962A-0FB3AB197A4F,,VAL00145,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91166A64-56BA-4129-AF6D-0CFCE96FAA79,,P323209,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91173EED-8605-46E8-A12C-ED9DBA546894,,60-20714-96,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91320A09-0B0C-46B4-9ECB-24DAF8AE29DD,,VAL2918,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9146D927-F71D-4C50-AF96-90739255ADCA,,611259,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914BA92D-4BC5-42F2-BA1A-6D1A63360C06,,0151F00014,GOODMAN,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916409F1-1A47-4F45-AF1D-161ADED4FF31,,EF23CZ243,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917F5BD2-EA28-40FE-9DD8-9B84AB8729DE,,41K38,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91B76CF4-77AB-42DB-BB72-C32763089193,,FCV706,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91E063C3-9211-45A5-B1CC-6AA20B884978,,VAL07325,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91EA6A70-4DD9-4145-902F-0AEA3B3DFA96,,88K53,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91F56769-1B6D-4FA2-9540-EA633BD08D85,,121599,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92003A24-2F3D-496F-AC99-3DF87D47D890,,932153,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
