part_id,show,part_number,part_brand,subcategory,part_image,diameter,number_of_blades,pitch,bore,rotation,rpm,cfm,bhp,material,ingress_protection,certifications,nema_rating
913E17A2-84B9-41BD-B0CD-26D33245995E,1,853699,SEARS,,,,,,,,,,,,,,
914AA5F8-F388-4CFB-8A0F-38089E1266E3,1,LA01AA017,CARRIER,,,,,,,,,,,,,,
9172F88A-CFF8-4BAC-9A79-14FE1FB481E2,1,0150M00018,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
91902E9F-541A-4A71-81D2-B96CA7F24D5E,1,65802D2,CARRIER,,,,,,,,,,,,,,
919420C8-DE32-4681-AE30-5DF8B380F7FD,1,BLD00810,TRANE,,,,,,,,,,,,,,
9197CD06-8C48-4B17-B9F7-5150D9B433E1,1,03023,TECUMSEH,,,,,,,,,,,,,,
91D9BDC8-EF85-417A-A7B9-F7CA23E8726F,1,642691,WHIRLPOOL,,,,,,,,,,,,,,
91ED3C44-B26F-402E-83E3-330207F7C767,1,2325501,HEIL,,,,,,,,,,,,,,
91FC23D6-BF6B-4409-90BA-210E70D9E457,1,2291240,LARKIN,,,,,,,,,,,,,,
924A3390-852E-4735-9D3D-532FA569E378,1,S1-02646771000,YORK UPG,,,,,,,,,,,,,,
92552F24-CBC3-43BC-8878-C6D51A92B420,1,27K60,LENNOX,,,,,,,,,,,,,,
9262112D-AF34-4DBC-80F9-0C2CF7963081,1,S1-02631434000,YORK UPG,,,,,,,,,,,,,,
92733099-B01C-416F-81FB-E5E6A9648A63,1,77000911,NUTONE,,,,,,,,,,,,,,
9280CE72-5A06-4F30-8EBD-D37CA5A6D6B0,1,S1-02631441000,YORK UPG,,,,,,,,,,,,,,
928314E2-9E16-4007-ABF8-3AA63056BD17,1,G504355,GIBSON,,,,,,,,,,,,,,
9286D7DE-5C57-4A7A-B720-99F33926640E,1,J34R04767-001,BEACON MORRIS,,,,,,,,,,,,,,
9289AF83-879B-467B-A6E5-33A7D2277DC9,1,5151-5530,WEATHERKING,,,,,,,,,,,,,,
92B3D3F2-8DDC-4280-9D40-81FC1DF8D323,1,FAN03658,TRANE,,,,,,,,,,,,,,
92B42417-8E61-4278-A032-4D2E935BCA34,1,UF-1112,DETROIT RADIANT,,,,,,,,,,,,,,
92C373DF-009D-4B9A-97C2-5F34010803D8,1,706419,HEIL,,,,,,,,,,,,,,
92C649D3-C7AE-4AF8-8CB8-3C89E5F0754D,1,7080764,HEIL,,,,,,,,,,,,,,
92J4AD7SG6JYOEFI60CS797V3JFQ4OMVIU78,1,669279,NORDYNE,,,,,,,,,,,,,,
92SEMQ95ZIBDTLDT6IDTI4LH776S38RFV99X,1,667262,NORDYNE,,,,,,,,,,,,,,
9331F687-25E5-44B5-A66F-1DB4C1B13E3F,1,5151-160,CARRIER,,,,,,,,,,,,,,
9343A5A3-DC49-48FD-B1E8-A54D05DB2531,1,393010001A,THERMAL ZONE,,,,,,,,,,,,,,
934A92DC-C521-43C9-AD3B-3025B99AA278,1,5151824A02,TECUMSEH,,,,,,,,,,,,,,
93537557-3B8D-45A6-974C-5F0ED5AF99AD,1,6348A000,BROAN-NUTONE,,,,,,,,,,,,,,
9364E71B-1765-4D70-BC70-D5478194C152,1,5150-025,BARD,,,,,,,,,,,,,,
9373E161-CC17-48EF-A8C4-163ABADC13EB,1,S1-02630905000,YORK UPG,,,,,,,,,,,,,,
9382B890-228E-4EEF-9DE9-6081B7337163,1,F0030,KOOL-AIR,,,,,,,,,,,,,,
9383AD92-30E1-4D93-A02A-89512F494586,1,1155616,WHIRLPOOL,,,,,,,,,,,,,,
938B8974-0891-4C08-814F-B27842CBF36F,1,94046,,,,,,,,,,,,,,,
93959061-6393-42A4-A7E8-7CE5C13BD3D3,1,WK73X13,GE,,,,,,,,,,,,,,
93AB6E94-FE7B-412E-87C0-BF44F2F83E1F,1,30502C,ELKAY,,,,,,,,,,,,,,
93B9FE81-7D62-4D23-9C30-961BEF759953,1,10331004,CARRIER,,,,,,,,,,,,,,
93D7A50C-2905-4C11-9F06-AB2C899C090B,1,S1-02625511000,YORK UPG,,,,,,,,,,,,,,
93DA6E08-D2D8-4DFD-97DD-C639E90C771B,1,5H80258,MODINE,,,,,,,,,,,,,,
93DD53BF-1BFF-441C-B44C-24384B4A4D58,1,22380-09,NUTONE,,,,,,,,,,,,,,
93DF6D77-2C76-4E0F-8C08-E487CF57A7B0,1,LA06AA012,CARRIER,,,,,,,,,,,,,,
93E8FEF5-59CB-49DB-AF32-3AEC698F1AC0,1,1086513,HEIL,,,,,,,,,,,,,,
93EE3758-0AB2-4DB8-83C0-2607E203AB5C,1,5127A,BOHN,,,,,,,,,,,,,,
93EFC6C8-FBA0-4C12-80BF-3FE271A87E89,1,949124,WHIRLPOOL,,,,,,,,,,,,,,
9405F493-3655-4E6A-9754-29FB101F5406,1,70-19896-03,RHEEM,,,,,,,,,,,,,,
941923C1-05C7-4106-9953-4550F6D34D16,1,E02851501,MITSUBISHI,,,,,,,,,,,,,,
9427BF07-BF70-43E8-8090-208D98234D71,1,C4229401,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
9431092C-4562-4CB5-9372-51F5975D042A,1,LA03EA200,CARRIER,,,,,,,,,,,,,,
943CCC73-9C6A-48B4-BA5D-EF40D2344C5B,1,S1-02642195000,YORK UPG,,,,,,,,,,,,,,
947D1ACB-CE72-4B20-9BFA-949282B2023D,1,D6746602,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
94868B76-EC4D-4E07-8CD5-981C28E1CC73,1,5151-218,WEATHERKING,,,,,,,,,,,,,,
948E5C9E-A94A-4C32-827D-88FF1110A18E,1,5151-5501,WEATHERKING,,,,,,,,,,,,,,
9498EA59-90F0-40D1-810D-4D7827FD4609,1,S1-1472-7501,COLEMAN,,,,,,,,,,,,,,
949CC865-D8E4-4F9E-B6FF-BEE0B28DC516,1,22900101,LARKIN,,,,,,,,,,,,,,
94AF3A9B-D370-4462-B983-41757C1B0BBA,1,S1-7836-3241,COLEMAN,,,,,,,,,,,,,,
94B695F6-7B99-464D-97B7-1F3AF4F87BF7,1,LA680514,CARRIER,,,,,,,,,,,,,,
94DDBB3C-F85B-4EE3-9FEB-8F4AB60A4EF9,1,1080771,HEIL,,,,,,,,,,,,,,
94E5C896-B536-43E0-8577-DAAAA45650B1,1,D6854403,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
94E7E312-DC45-40CD-B5E5-8EA635BEFC63,1,S1-02631360000,YORK UPG,,,,,,,,,,,,,,
94F026A8-74F2-4BAF-926B-BC82E27560AA,1,D69879-1,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
94F4B9BF-2C96-4931-8016-889DA8EB808D,1,P-8-10470,LENNOX,,,,,,,,,,,,,,
94F6F715-53C6-487A-A27B-FA74CB895CF8,1,0691037A,CARRIER,,,,,,,,,,,,,,
951BC06C-C0E5-496E-BF35-049F543FD7BA,1,201100300047,THERMAL ZONE,,,,,,,,,,,,,,
9524896E-923D-4ACE-B94B-C553397CB806,1,5H70435C4,MODINE,,,,,,,,,,,,,,
95409C52-C72F-4A91-AE8C-47C30FCD8686,1,5303270893,KELVINATOR,,,,,,,,,,,,,,
954418AB-6AF7-4EC7-B925-83E81A9D7E02,1,HUM1318080,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
9556319B-E004-47DB-B910-AC1A7031D4BD,1,EVN0160,CARRIER,,,,,,,,,,,,,,
955AF91C-6F4C-4F5E-A655-BB29C7C925BF,1,1070047,HEIL,,,,,,,,,,,,,,
95615423-E7A1-4BCB-93C1-E38C3C886FE5,1,D6748101,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
956BFBB7-E095-48DB-A822-1923E6C1ADB3,1,D6937007,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
95737F6A-8D7D-4BCC-872F-8F1BD260D5AD,1,FAN02157,AMERICAN STANDARD,,,,,,,,,,,,,,
95767EE9-F710-41B1-AE34-F5416D7115DE,1,FAN01887,KLIMAIRE,,,,,,,,,,,,,,
957ADE0F-2396-4519-A8B8-053A8D9EE842,1,20727,,,,,,,,,,,,,,,
9586C84C-428C-4C46-8113-678B15AF427B,1,61634000,FRIEDRICH,,,,,,,,,,,,,,
959A7A9B-977A-4744-ACED-A8AC87C6A54B,1,26G07,ALLIED,,,,,,,,,,,,,,
95A7C4E5-B304-4876-9E95-1A31C01A2144,1,1080755,HEIL,,,,,,,,,,,,,,
95ADF7A7-A338-4CE1-BBFD-1BF1C2685468,1,5151-150,HEAT CONTROLLER,,,,,,,,,,,,,,
95BA38D4-D76B-4B3A-9AB1-7E0AB811B332,1,D5353102,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
95C9B08F-2B15-4D24-9B0A-0B370717FEA7,1,LA01RA037,CARRIER,,,,,,,,,,,,,,
95CCEC72-6816-42D6-B281-A3CDC14A1B6C,1,WW73X19,TRANE,,,,,,,,,,,,,,
95CF3AFE-75E1-412D-81DE-DD189E4B5DB1,1,1185010,WHIRLPOOL,,,,,,,,,,,,,,
95D30CCC-1FFC-4A55-8755-1D0915AE3917,1,10358203,COMFORTSTAR,,,,,,,,,,,,,,
95E94F7C-6D8C-4478-86FF-943C238B3547,1,1080790,HEIL,,,,,,,,,,,,,,
95F183A1-B432-45CD-A050-6D119494AADD,1,D6748102,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
95F98750-9BA3-47EB-BE63-E9567030E5DC,1,9322150004,FUJITSU,,,,,,,,,,,,,,
96060A7A-A0FC-413D-A62E-CC115447140D,1,B1086761,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
96077589-5218-4C1A-8BCB-D0667BD14482,1,FAN01253,TRANE,,,,,,,,,,,,,,
960F90A2-28CE-41DF-86A4-B852E1167F82,1,1113971,WHIRLPOOL,,,,,,,,,,,,,,
961BB36F-FDCB-45D7-B733-B96688885742,1,LA01EW044,CARRIER,,,,,,,,,,,,,,
963E83C3-6E3A-4425-A0E3-A76585A164DB,1,12100105000422,CARRIER,,,,,,,,,,,,,,
9642335A-778C-4829-B17C-7595CAA52AEE,1,S1-DL10335010,YORK UPG,,,,,,,,,,,,,,
9643C555-43CE-4CDA-9E97-1C240D428D6A,1,10335008,GREE,,,,,,,,,,,,,,
9660F4B9-F889-49B5-90A6-7BCB6C155FDB,1,LA01EA027,CARRIER,,,,,,,,,,,,,,
9671CD54-73EA-4CFA-8E27-EC7C5036703F,1,FAN00397,TRANE,,,,,,,,,,,,,,
967B0377-C076-4A4B-B574-81473E1935E3,1,G121069,GIBSON,,,,,,,,,,,,,,
968A4B96-7A87-4779-A292-1BBEF88EE0E1,1,70-102011-04,RHEEM,,,,,,,,,,,,,,
968AC41E-3AB9-423A-85B8-BDEA882AA899,1,LA680529,CARRIER,,,,,,,,,,,,,,
968D3466-3714-4804-84B3-573668E4C430,1,5701-00201-110,FEDDERS,,,,,,,,,,,,,,
96A11E0B-3176-421C-BC15-0115D8771C0D,1,6231527910,CARRIER,,,,,,,,,,,,,,
96E12E13-FAED-4900-A74E-FC9B2FB84646,1,LA04LA200,CARRIER,,,,,,,,,,,,,,
96F479E9-102E-4D6E-B378-D373CD847820,1,S1-02623711000,YORK UPG,,,,,,,,,,,,,,
97026260-0ECF-4CB8-829E-781E003275B1,1,FAN02106,AMERICAN STANDARD,,,,,,,,,,,,,,
9708B55D-4A31-494E-86AA-D1C28D108ABC,1,10333004,COMFORTSTAR,,,,,,,,,,,,,,
970B1992-FDF9-44D2-9CFF-47A45074E3C2,1,70-103693-01,RHEEM,,,,,,,,,,,,,,
97227D0E-96C7-4392-9406-D376C868ECC8,1,1137-9,GENERALAIR,,,,,,,,,,,,,,
9729A903-C259-49F4-8441-C7182D0FFB0B,1,1043870-001,TRENTON,,,,,,,,,,,,,,
9739685D-5671-4294-B5B0-E4B80AC7081C,1,201156600002,THERMAL ZONE,,,,,,,,,,,,,,
9771FE09-B60F-4CF5-8212-CE6A81789A03,1,12100105000032,THERMAL ZONE,,,,,,,,,,,,,,
9775E8EB-106F-46D6-A1AC-B4C4DBE6FD23,1,5151-007,BARD,,,,,,,,,,,,,,
9778F4FC-4C3C-4E27-A01B-EE4E548E2498,1,70-102033-04,RHEEM,,,,,,,,,,,,,,
9781DB87-6152-4028-A3B8-580517910EF5,1,F0012,KOOL-AIR,,,,,,,,,,,,,,
97AD660D-F6B8-4CCF-922E-96BB0137836B,1,67303201,FRIEDRICH,,,,,,,,,,,,,,
97AE3061-8CAC-482A-8689-DA11A61EACEE,1,FAN01501,TRANE,,,,,,,,,,,,,,
97B568C1-0E61-42C3-9CC0-5781C3D5FC67,1,5133C,BOHN,,,,,,,,,,,,,,
97CD984B-4C4F-48DC-9B4F-CD7C7E0D71FF,1,LA01RA220,PAYNE,,,,,,,,,,,,,,
97D696F8-24BB-44B0-A836-D0D92C9906ED,1,201100300034,THERMAL ZONE,,,,,,,,,,,,,,
97F3527A-01CD-492F-90BE-3076399D33BB,1,45532,REZNOR,,,,,,,,,,,,,,
980164D8-90A6-4603-B036-3BF7E9095DF4,1,5151-241,WEATHERKING,,,,,,,,,,,,,,
98196FE9-5ABF-4DEC-BA58-0B25DA429361,1,70-20556-02,RHEEM,,,,,,,,,,,,,,
981D74BE-0685-4C19-B6D8-62569B0B4F9A,1,1173790,HEIL,,,,,,,,,,,,,,
98216B0C-4045-4F67-9011-6F66FFD34E08,1,FAN00121,TRANE,,,,,,,,,,,,,,
982CC417-4CCD-4C11-8FFF-652AAF872E2D,1,2627D23H01,WESTINGHOUSE,,,,,,,,,,,,,,
98356B28-8651-405A-BDFD-D0E2B287AF9F,1,GBR01360,KOLDDRAFT,,,,,,,,,,,,,,
984266DD-BC30-4A84-B4A8-7D82A9B0E93B,1,1A00195B,LG,,,,,,,,,,,,,,
984673C8-0223-4FB8-961C-292485F97EF6,1,WJ73X10070,GE,,,,,,,,,,,,,,
986C6F11-E134-4FDB-9568-6ECA2365C0AD,1,5900A20007B,LUCKY GOLDSTAR,,,,,,,,,,,,,,
98738501-64B5-4B1B-BC77-D9AA8DADE3AD,1,27183,HUNTER,,,,,,,,,,,,,,
989011E8-80CF-4C09-8FC9-6D85C7564511,1,LA01AD039,CARRIER,,,,,,,,,,,,,,
98AF07E9-3E06-4D04-B115-F56ED20203F6,1,52143-206,NUTONE,,,,,,,,,,,,,,
98B879B4-4F74-4C61-9EF3-504002CC7B64,1,3002072,WESTINGHOUSE,,,,,,,,,,,,,,
98C00301-9481-4685-B2C8-D0DCCB3C2AD5,1,22-0917,LUX,,,,,,,,,,,,,,
98CB7229-3CFB-4354-980E-708740D1B0C0,1,2625D23H01,WESTINGHOUSE,,,,,,,,,,,,,,
98D44897-DFE2-4B90-8770-0E9833BFC545,1,S1-02625544000,YORK UPG,,,,,,,,,,,,,,
98E3B2FB-E731-4313-A932-6BA18AFB3E99,1,LA01AB203,PAYNE,,,,,,,,,,,,,,
98F5BC53-3D34-433B-966C-9FFA1A12F5DE,1,1080756,HEIL,,,,,,,,,,,,,,
993F6645-B7E9-4822-B97F-60D7798F196C,1,70-21858-13,RHEEM,,,,,,,,,,,,,,
99456CA8-253C-4561-9F89-55566BF34674,1,J34R6999-2,STERLING,,,,,,,,,,,,,,
99489FAF-2853-4832-9E8F-5EB505383DAA,1,5H58108-4,MODINE,,,,,,,,,,,,,,
994FE9TMNUQU4FVNEZBB0QOOINEZC3YV8R5Y,1,8006873,FRIGIDAIRE,,,,,,,,,,,,,,
99885E77-5E05-4748-A8B3-9547B6A22332,1,FAN00256,TRANE,,,,,,,,,,,,,,
99E0C766-96E1-4B3D-9890-7DCA3945CC0C,1,55035,AIRQUEST,,,,,,,,,,,,,,
99E150CE-9FE0-41B1-BF1A-0894B4F3CB11,1,10625705,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
9A1F0727-3A7A-41AD-86F1-11629ACCB808,1,5151-059,BARD,,,,,,,,,,,,,,
9A24747F-23CE-436A-B70A-EB1BB7198FD6,1,FAN01887,CUMBERLAND,,,,,,,,,,,,,,
9A4FB6C5-46E0-4339-80F9-ADC73158626D,1,LA01RA329,CARRIER,,,,,,,,,,,,,,
9A541838-A16B-4E5B-BCE0-7A82CE5450E2,1,28270,TRENTON,,,,,,,,,,,,,,
9A899627-5539-4339-9A69-8F5B6238EC49,1,LA01LB016,CARRIER,,,,,,,,,,,,,,
9A91546C-66A5-4C0F-8B93-6EA2FFD872A2,1,140224-9,CARRIER,,,,,,,,,,,,,,
9AA1B710-F04C-4127-9B1D-120A4CC363AC,1,S39030004R,THERMAL ZONE,,,,,,,,,,,,,,
9AB9ECF4-A407-4DA9-92B7-6E39D5A24543,1,1066603,HEIL,,,,,,,,,,,,,,
9ABC0430-8ACC-43EA-ACDA-EA8163FFEDE3,1,71392C1,CARRIER,,,,,,,,,,,,,,
9ACB9275-C905-4891-9BAB-19DF755E4A7E,1,BLD00090,TRANE,,,,,,,,,,,,,,
9B02F171-ABDE-4D7A-A8DC-A83CDE068AD8,1,10335253,SOLEUSAIR,,,,,,,,,,,,,,
9B2460AD-978D-48A4-8AA2-20A350F602AA,1,5151C060,BARD,,,,,,,,,,,,,,
9B2FE94A-A714-4AE8-95AD-D0178ADEF05E,1,70-100580-05,RHEEM,,,,,,,,,,,,,,
9B30B0DE-7FF2-4624-8685-4B073F0289B7,1,BLD00169,TRANE,,,,,,,,,,,,,,
9B35A6F0-DDF2-4059-8776-33A8779D826F,1,70-19897-06,MCQUAY,,,,,,,,,,,,,,
9B553443-9182-44B9-919C-8424B441510B,1,RFN-0091,REFPLUS,,,,,,,,,,,,,,
9B5A9CC4-199D-436F-8129-5C4946E25D3B,1,50HE401656,CARRIER,CONDENSER FAN ASSEMBLY,,,,,,,,,,,,,
9B7B8D3D-B334-48F2-9EF3-FA55D4171C8D,1,70-101323-19,RHEEM,,,,,,,,,,,,,,
9B7DFD25-79F0-4D09-A8E8-A1278C848253,1,1091216,AIRQUEST,,,,,,,,,,,,,,
9BB6A886-8B4F-4CC9-8F44-DDA8BCD1CD6B,1,70-24281-03,RHEEM,,,,,,,,,,,,,,
9BCB1190-B8D8-49C6-8235-1B580A84C7F4,1,22320-09,NUTONE,,,,,,,,,,,,,,
9BD2CEA6-4B1B-4496-B4C1-D3074CC454AD,1,5H63039C4,MODINE,,,,,,,,,,,,,,
9BDF24C9-BBB8-46F3-8388-A9196F435BAD,1,1020,,,,,,,,,,,,,,,
9BEFD939-7B18-42CF-ADC2-F0C7486C9EB1,1,515-10002,TECUMSEH,,,,,,,,,,,,,,
9C09415A-45CD-4384-94E7-B0B1FBD34EEA,1,P-8-8040,LENNOX,,,,,,,,,,,,,,
9C1AE8DB-DF90-4310-A81D-2DC7FC600B85,1,S1-02631365000,YORK UPG,,,,,,,,,,,,,,
9C1BAC57-A186-4570-8A58-D5EB8D9D1D16,1,LA06AA105,CARRIER,,,,,,,,,,,,,,
9C1FDFDB-60C0-4F38-BEB4-D3F833A54C04,1,5151-5506,RHEEM,,,,,,,,,,,,,,
9C3BBAB4-654C-427F-8E60-525FCC536C32,1,FAN01405,TRANE,,,,,,,,,,,,,,
9C534D6D-0DB1-44C9-8B56-748429A5AC56,1,LA01EW018,CARRIER,,,,,,,,,,,,,,
9C61E47C-744C-4810-84E5-5B0FCC3849F6,1,213456000,CARRIER,,,,,,,,,,,,,,
9C7367DA-F7C6-4D01-BBD6-3C9DF1B844A9,1,24016703,HEIL,,,,,,,,,,,,,,
9CAB94D4-6AEA-452C-BD91-9884A8431091,1,5900A20020A,FRIEDRICH,,,,,,,,,,,,,,
9CB09AB4-EE9B-4F82-A6BC-3C7BB6AD9603,1,0150M00010S,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
9CB0CFF9-0BFD-4C84-B73C-72A301734B71,1,5551EA025,CARRIER,,,,,,,,,,,,,,
9CB86A52-36CA-4A41-9C60-82BF5D5539F0,1,LA680549,CARRIER,,,,,,,,,,,,,,
9CC0716E-017A-4783-BDF6-F33899B465E9,1,FAN03849,TRANE,,,,,,,,,,,,,,
9CC31835-5658-4B67-9ADB-05D063CE220F,1,LA01RA400,CARRIER,,,,,,,,,,,,,,
9CCBDDB7-2099-4796-B2DE-59ECBB875CC5,1,17728,,,,,,,,,,,,,,,
9CDEBE51-6860-4ADF-93A1-AC5131A03A68,1,10331155,THERMAL ZONE,,,,,,,,,,,,,,
9CE5B633-0E62-4231-84CF-23ACAEE11D22,1,FAN02826,TRANE,,,,,,,,,,,,,,
9CE99482-C4CB-4091-B0A1-41198F0B0147,1,G512294,KELVINATOR,,,,,,,,,,,,,,
9CF80510-229B-496F-89A0-DCCF1F4D4F67,1,S1-02649677000,YORK UPG,,,,,,,,,,,,,,
9CF985ED-31ED-48B0-8223-125BF73F0106,1,30664C,ELKAY,,,,,,,,,,,,,,
9CFB39DE-A0E1-4F05-A96D-C5864562BF0A,1,50TM400831,CARRIER,CONDENSER FAN ASSEMBLY,,,,,,,,,,,,,
9D049B0C-17B0-48F2-8A65-7404C1C6D010,1,10650801,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
9D0860FF-B8AF-44C1-9704-5BF6A2CBE9B1,1,77000913,NUTONE,,,,,,,,,,,,,,
9D1A6EA8-8FFB-4C4D-9D33-DA80AB08E1F0,1,C6379801,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
9D2B151F-FBEE-44B4-949C-02CA968F5685,1,WP73X550,GE,,,,,,,,,,,,,,
9D2F7313-2EE4-4D06-8988-7F30C6F6124D,1,45946,REZNOR,,,,,,,,,,,,,,
9D3C3FD1-B1CA-4AE4-A70C-0486E769F7DD,1,8047447,WESTINGHOUSE,,,,,,,,,,,,,,
9D4E79BA-1BE9-46B7-8D2F-3A4D5C14FFE4,1,2325316,HEIL,,,,,,,,,,,,,,
9D662EA8-824C-4DE0-BFC9-825295803A53,1,FAN01127,TRANE,,,,,,,,,,,,,,
9D72A9E7-BAA7-4AAD-B9B9-9ED13E3DB1F6,1,WW73X74,TRANE,,,,,,,,,,,,,,
9D731A34-9D1C-4FEC-ABDF-6FE741CFC3B9,1,201100300553,CARRIER,,,,,,,,,,,,,,
9D80D688-6DC1-4994-808C-C879A1464909,1,1114-02580-001,ICP,,,,,,,,,,,,,,
9D86DFD6-9D1C-40B5-9168-2EE2D0A91E2C,1,FAN00476,TRANE,,,,,,,,,,,,,,
9D8C9D32-DD74-4D61-A097-03E4D3023E07,1,5141A,BOHN,,,,,,,,,,,,,,
9DA8C2AD-C3C6-413E-9103-F9C981F1F4AA,1,FAN00609,TRANE,,,,,,,,,,,,,,
9DB0A544-BAD9-4115-9D19-E6B859C8990D,1,02592A009,ARMSTRONG,,,,,,,,,,,,,,
9DD075A3-1691-436F-9633-24F88E6CA3B3,1,70-25055-13,RHEEM,,,,,,,,,,,,,,
9DDF7B33-047A-4EF2-9DC1-3BB2E2256993,1,5900A10011A,SEARS,,,,,,,,,,,,,,
9DF5F81D-4F64-4E07-9833-F2E7744471C1,1,1023,,,,,,,,,,,,,,,
9E041A6F-7DE0-4CD5-A59E-28D446FA6622,1,B1086765,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
9E13F0B7-0E4A-4872-AD3C-4D700F48A790,1,1080762,HEIL,,,,,,,,,,,,,,
9E214BEE-D1A5-46D4-9CC7-57F5005B3C7B,1,1087080,HEIL,,,,,,,,,,,,,,
9E4C0A9F-EE6B-4EFF-937D-3E51FE21CBCF,1,70-42572-02,RHEEM,,,,,,,,,,,,,,
9E73DEA0-E031-4AC2-B428-9621B3B6461F,1,5H58621-4,MODINE,,,,,,,,,,,,,,
9E76FE40-B564-4054-8AA2-E375FA190EF9,1,FAN00692,TRANE,,,,,,,,,,,,,,
9E81E6EE-6ACD-4960-AB86-E4065F15A3EC,1,1100026,WHIRLPOOL,,,,,,,,,,,,,,
9EA62B98-3CDF-4D35-A637-FBC04B47F061,1,S1-02625511700,YORK UPG,,,,,,,,,,,,,,
9EB792B4-D4E8-46CB-B3E7-7AE767006CA1,1,642012,EMPIRE,,,,,,,,,,,,,,
9EB8F6ED-AE94-4C80-9857-F392BED65DEB,1,DB67-50077A,FRIEDRICH,,,,,,,,,,,,,,
9EC5B25D-31BE-4927-9685-47B45AB06DFE,1,72L92,LENNOX,,,,,,,,,,,,,,
9EC8AB0B-2CB1-43DA-89FC-30DF9C79F161,1,52CQ500554,CARRIER,,,,,,,,,,,,,,
9ED435F3-070C-4C29-B986-89DDDB41ED1C,1,66644D1,CARRIER,,,,,,,,,,,,,,
9ED85586-BDF2-4D72-9F24-02947FB5321B,1,R01E02115,MITSUBISHI,,,,,,,,,,,,,,
9EDA9DE4-B053-4B46-8E1A-95159D6A433C,1,10333012,GREE,,,,,,,,,,,,,,
9F28B769-7856-40CD-927F-10181CC82937,1,LA680539,CARRIER,,,,,,,,,,,,,,
9F327AEE-7171-4724-A6EC-2889D2769CAB,1,FAN02787,AMERICAN STANDARD,,,,,,,,,,,,,,
9F376A59-0ED3-4821-BE46-428AE7F54D6E,1,D4325801,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
9F37B256-9659-4E07-8C7F-84670F841751,1,FAN01354,TRANE,,,,,,,,,,,,,,
9F51EFE7-CE03-47C3-978C-7B950BFAF19D,1,7738005600,BOSCH,,,,,,,,,,,,,,
9F64A08F-645E-4193-95CE-B719BC7E6D59,1,50HE402319,CARRIER,CONDENSER FAN ASSEMBLY,,,,,,,,,,,,,
9F650C54-A8AB-4DCF-B0CD-F7DE7F8F7AFA,1,LA01EW051,DAY & NIGHT,,,,,,,,,,,,,,
9F7183F4-F4B2-407B-B81A-1112AED7091E,1,WW73X14,TRANE,,,,,,,,,,,,,,
9F787E0B-1FD5-46F2-A7A2-275521E67F4F,1,1115-05580-001,FEDDERS,,,,,,,,,,,,,,
9F94481D-D2F8-4FE8-BFF1-5B50B895999E,1,LA01EW033,CARRIER,,,,,,,,,,,,,,
9F96ACB9-2E31-4D77-ADCE-D29C9456617F,1,5900A20015A,LUCKY GOLDSTAR,,,,,,,,,,,,,,
9FC59962-4176-4D6F-8F4A-6AE8140B3C45,1,1158986,WHIRLPOOL,,,,,,,,,,,,,,
9FCBF1FB-D6A4-4AA4-B238-4A76345F81CE,1,LA01AD032,CARRIER,,,,,,,,,,,,,,
9FE9AF4C-8169-4906-88BD-82C9DA66ACFB,1,1156980,WHIRLPOOL,,,,,,,,,,,,,,
9JIMARWJXR88OQ2IBI6Q9XJHLDLW34ACGOWA,1,104778000,NORDYNE,,,,,,,,,,,,,,
9LE5GW2KP18O018MRR5KYYA9TNF0LZG42ZW1,1,5303207279,FRIGIDAIRE,,,,,,,,,,,,,,
9LUPSYF882MTWYMCDSIGOFZUI9LMBRLZ3IHF,1,667211,NORDYNE,,,,,,,,,,,,,,
9VFWTY2RX2PWE5ZWSJH883AV88AEQ85TQF37,1,6670361,NORDYNE,,,,,,,,,,,,,,
9WSVZICWBKRWYGQIUVYLIMNRJDDB67DC6F3O,1,667308,NORDYNE,,,,,,,,,,,,,,
9XVHC8HGGE4XHWK93Q89CPUNLJ28T70E8NUU,1,667210,NORDYNE,,,,,,,,,,,,,,
9ZXIIX330B3OW8GVEXJ7A4MDYSDDS9M07WEI,1,2625D24H02,KELVINATOR,,,,,,,,,,,,,,
A01B1941-A646-40B7-81EE-E78154AC7E21,1,70-21858-16,RHEEM,,,,,,,,,,,,,,
A0512B22-EC78-4FF8-B90A-411360A589E0,1,S1-02620092000,YORK UPG,,,,,,,,,,,,,,
A06F03F3-0DB4-47AA-B554-E1FF90828013,1,A443002,WESTINGHOUSE,,,,,,,,,,,,,,
