part_id,show,part_number,part_brand,subcategory,part_image,media_type,merv_rating,nominal_width,nominal_length,nominal_depth,actual_width,actual_length,actual_depth,efficiency,max_operating_temp
742934B2-1A71-4227-9D03-FC7DB02E786C,,WJ85X153,GE,,,,,,,,,,,,
742E3100-1239-48C0-8EE1-79C03CCBE74A,,700026-61,CARRIER,,,,,,,,,,,,
7434CA48-461C-4F4B-905F-B706DAE6EABA,,LB-18482B,LENNOX,,,,,,,,,,,,
743835AC-C6F8-4290-A13F-FFF29A221E54,,KGAWF0701FRM,CARRIER,,,,,,,,,,,,
744128B2-0CFE-4120-B8E0-AD36D384B892,,06131B056,ARMSTRONG,,,,,,,,,,,,
744380EC-5AD1-4738-9585-47CD427352E4,,S1-02632278000,YORK UPG,,,,,,,,,,,,
748B55C6-E3A0-4ED6-B9FB-7A6FBF3CDDC2,,11121212,CARRIER,,,,,,,,,,,,
7494BD05-D489-42C7-B120-BF7E331CE5E4,,5153,,,,,,,,,,,,,
749EF33B-C7B6-4345-8D6A-3BE99AAB4312,,8733920332,BOSCH,,,,,,,,,,,,
74B50435-D5E3-46F9-B9E7-3A5C95A0ADDF,,UV0165,CARRIER,,,,,,,,,,,,
74E6CBC1-F363-47F4-9702-D54368455027,,B08999040,NUTONE,,,,,,,,,,,,
75054DCA-59C0-4B83-ADDD-E5EAF5023A68,,54-40112-07,WEATHERKING,,,,,,,,,,,,
752F1F76-5119-4B0C-B4A8-67C38E4675EB,,FLR02960,TRANE,,,,,,,,,,,,
75659A65-409A-498D-B270-637192287FEC,,1112209105,GREE,,,,,,,,,,,,
756BF331-55E3-4FA2-A7AA-199088472CC5,,KAACF1001MED,DAY & NIGHT,,,,,,,,,,,,
7580F165-E4C4-4571-9D36-1788E866C755,,570-045,FLORIDA HEAT PUMP,,,,,,,,,,,,
75934C99-50FB-4BD6-87B9-1C9DDA0E01A4,,CRFLTKTA002A00,CARRIER,,,,,,,,,,,,
75994BD7-4927-4A8B-866D-C6F8B253CCCF,,1114-06240-001,FEDDERS,,,,,,,,,,,,
75A04F13-BE1A-4ABC-A136-79C35004CD61,,646962,WHIRLPOOL,,,,,,,,,,,,
75A7276B-C6E0-43ED-B71F-F619A866F4AB,,B1204868,DUCANE,,,,,,,,,,,,
75AB7A4F-FDE0-41BD-BA7D-DCFE4A6E2068,,T7W045501,MITSUBISHI,,,,,,,,,,,,
75B96907-3C7D-44FE-B0F3-7C416BB8C143,,P-8-10875,LENNOX,,,,,,,,,,,,
75BB716E-905C-48FD-913D-4FD8BDD6B664,,Z04H002,HEIL,,,,,,,,,,,,
75CEFB78-4CB7-4B0E-903B-2647D3D3199B,,333N32A,HEAT CONTROLLER,,,,,,,,,,,,
75E7A8EB-0C24-4A61-A55A-00F55F8B5345,,40RE05-1226,CARRIER,,,,,,,,,,,,
75F12E43-ED8D-4D94-B39A-9CE8EE462720,,7002-5505,WEATHERKING,,,,,,,,,,,,
75FB1D35-A3FF-4CFD-8BEE-5031120CFEE1,,KH01AA580,BRYANT,,,,,,,,,,,,
762308DD-FA7A-4395-9674-474D271E1B2D,,C4265101,AMANA,AIR FILTER,,,,,,,,,,,
762FD044-F3EA-4502-91FD-75EA8566DC26,,D9818301,AMANA,AIR FILTER,,,,,,,,,,,
763639D1-1237-4846-A0D2-3B9815360176,,T2W708100,MITSUBISHI,,,,,,,,,,,,
7642A8EC-6281-4812-A9DF-4907CBD59B80,,TC-30154,LENNOX,,,,,,,,,,,,
765A2AD6-1C66-4D87-A61B-7920559DA061,,40GC900051,CARRIER,,,,,,,,,,,,
76739083-E965-427C-8BEE-202EDEB40C32,,2376120,HEIL,,,,,,,,,,,,
767927B8-C73D-4C7F-AE4B-1E9267BAE5E5,,62M680080,CARRIER,,,,,,,,,,,,
7687349A-1B27-4CEE-9766-FC3D437DF302,,8142546004600,CARRIER,,,,,,,,,,,,
76958B59-5423-486D-B37A-37A89635879C,,2X20X25:,GOODMAN,AIR FILTER,,,,,,,,,,,
76B66555-F521-4F1B-B7EC-6829EECDA0CE,,FLR01064,TRANE,,,,,,,,,,,,
76C5EDDE-719B-4F94-991F-C245B8953F41,,B03300488,NUTONE,,,,,,,,,,,,
76C5F2D6-7111-420B-88F6-BE23B065D57F,,S1-02628050024,YORK UPG,,,,,,,,,,,,
76CF9B71-ACF1-417F-A2DA-46D777590E9A,,16-3/4X21-3/4,YORK UPG,,,,,,,,,,,,
76D313F5-BB9A-41ED-A95A-4B1CE697AEC7,,7004-031,BARD,,,,,,,,,,,,
76D6D27F-FC4A-47C8-84A6-F0C7DF8FD7F3,,59P503B21,YORK UPG,,,,,,,,,,,,
76FDA77F-7986-4565-B568-F9AD834082F9,,309622304,FRIGIDAIRE,,,,,,,,,,,,
77029361-9235-46FF-9297-C875D21DC155,,12100204000539,THERMAL ZONE,,,,,,,,,,,,
77037A95-9F9B-4976-83D8-209174D186B3,,21058402,FRIEDRICH,,,,,,,,,,,,
7705EC45-2F63-4B6F-9A13-87D76BA57CE3,,S1-02632090000,YORK UPG,,,,,,,,,,,,
770F9A04-86CC-44B0-9511-1CF7E23FCFFE,,S1-02632671000,YORK UPG,,,,,,,,,,,,
77238AE7-53E2-4528-982B-DBF421EA2FB7,,8733922793,BOSCH,,,,,,,,,,,,
77327598-35A1-4225-B526-9CC56B47E3C2,,54-23217-03,RHEEM,,,,,,,,,,,,
773DECCA-66B2-4989-AA63-A2AB218BFF34,,L10521,QUIET KOOL,,,,,,,,,,,,
77439B3C-6F91-4089-A015-4D16229D7AEE,,FLR00012,TRANE,,,,,,,,,,,,
77495F2B-32B8-4E40-A1EB-D9CF784D49F3,,GAPCCCAR2420,CARRIER,,,,,,,,,,,,
7749C9E3-7146-41FD-9043-3E2BFA83A640,,7004-036,BARD,,,,,,,,,,,,
77641D2B-2700-4DBB-86BD-745AEB683211,,FLR06642,TRANE,,,,,,,,,,,,
77652143-9777-49A4-898F-E1F12CA3AB5F,,15X20X1,YORK UPG,,,,,,,,,,,,
778D7E90-342B-4E8D-9132-CFBD3735BEB4,,FLR01487,TRANE,,,,,,,,,,,,
779A6009-7D2D-4600-A8B6-5F38927502CE,,51H76,LENNOX,,,,,,,,,,,,
77AF4463-BC46-4AEA-BF1E-ED94887FD9A3,,LB-60243,LENNOX,,,,,,,,,,,,
77B2E5E2-5607-4142-84FD-D4256750830F,,FLR01061,TRANE,,,,,,,,,,,,
77C113B6-CEFF-4536-A307-10CE80441BD1,,97H08,LENNOX,,,,,,,,,,,,
77C5D8B5-5E9E-482D-A547-D5CD6DBC79C8,,LB-65055B,LENNOX,,,,,,,,,,,,
77CCF823-8506-489F-B174-47B4C7376C51,,76B0001N16,CARRIER,,,,,,,,,,,,
77CD0CE7-DA62-4041-B397-E6E61CF0762B,,5416A90001A,HEIL,,,,,,,,,,,,
77E32266-10E1-4B29-AF1D-395E1C776A98,,7004-008,BARD,,,,,,,,,,,,
77F1A0D0-4B39-49A0-8E46-E338D8EAE52E,,659942,EUBANKS,,,,,,,,,,,,
7806EED2-3072-4769-99AC-EA2483815754,,F016,HEIL,,,,,,,,,,,,
78190169-A720-45C0-89F0-591A77F79813,,8733805326,CARRIER,,,,,,,,,,,,
782199FC-726C-4E02-B1A9-9FE0441C6843,,575-006,BOSCH,,,,,,,,,,,,
7833DFD7-C23F-4E95-BC10-55FFE416F3CE,,02XR35007301,CARRIER,,,,,,,,,,,,
78412563-BABA-4E39-B5B6-89E168886890,,FLR00373,TRANE,,,,,,,,,,,,
7842DF9D-AB05-4D8E-844B-589E591F7BF9,,R01621500,MITSUBISHI,,,,,,,,,,,,
78544267-B23A-4E01-9A75-CFC13EEDE50C,,KGAWF0301FRM,CARRIER,,,,,,,,,,,,
785CD61E-BC31-4F70-B893-A1B6CDB0CEA0,,1170632,HEIL,,,,,,,,,,,,
786625D0-23BE-4427-A62B-27DCA85F21EA,,02XR35007501,CARRIER,,,,,,,,,,,,
786E77C1-DBCD-445C-9422-A8AE6B9DE32D,,P-8-10818,LENNOX,,,,,,,,,,,,
786FA576-A961-4D9D-8001-5DA5AC9C7A8B,,802008044,MCQUAY,,,,,,,,,,,,
7877E3BC-FA20-4AAE-BFF8-FBA5E260180E,,11121029,GREE,,,,,,,,,,,,
788E28ED-721A-400F-A44D-34F7248342C5,,50757002,HEIL,,,,,,,,,,,,
78AD11B3-8135-4BDA-BA1D-0946B2830FA4,,024216800,MCQUAY,,,,,,,,,,,,
78B09F43-EFEB-4C26-82DC-3A15F59941F8,,310192000C,DAEWOO,,,,,,,,,,,,
78D19A28-336C-480D-9E61-56AF6A4CC1CE,,54-24094-03,RHEEM,,,,,,,,,,,,
78E0E3E9-93DC-4533-A69B-FC1ED2A2D76E,,27.75X29.88X1,CARRIER,,,,,,,,,,,,
78EB354F-B6B2-439D-A10C-74536E273455,,1121-20480-015,CLIMATROL,,,,,,,,,,,,
78FA2599-91EA-4429-9A55-D6F6D2C45BF0,,20X62X1,LENNOX,,,,,,,,,,,,
790112B9-E172-45A0-BAC0-D89CA3587590,,50HJ540575,CARRIER,,,,,,,,,,,,
791995B5-13D0-4D79-BF5F-8CBD5EEF7F3A,,FLR00121,TRANE,,,,,,,,,,,,
7930107A-F69B-450F-94EC-9602CBC0739B,,80136,MARVAIR,,,,,,,,,,,,
793D4757-0A85-47DE-AE6D-B0AFE4C394B5,,Z04F012,DETTSON,,,,,,,,,,,,
79469C1D-0BE9-4557-AD70-9D7CF4700C79,,FM313,YORK UPG,,,,,,,,,,,,
794E35BD-CCBA-4FD1-A62D-9CEB0ACD527E,,G511592,GIBSON,,,,,,,,,,,,
798BE061-F384-48CA-84A4-B017BD6CC1CD,,E22F28100,MITSUBISHI,,,,,,,,,,,,
799E2946-8FCE-434B-BE2B-BB5FA186676E,,68544421,FRIEDRICH,,,,,,,,,,,,
79A3F10B-6939-4FCA-9475-3A6B63FE2839,,F825-45,RHEEM,,,,,,,,,,,,
79A90B48-F74D-4A65-8C63-264B701B0860,,FLR00990,TRANE,,,,,,,,,,,,
79ABCECE-E423-4579-86BA-3D60BC460D72,,FLR01116,TRANE,,,,,,,,,,,,
79B33301-C2AE-4763-9653-85298F2825A1,,7003-022,BARD,,,,,,,,,,,,
79BA3443-42C3-48C5-9463-0B2C244A5EA8,,M21K50100,MITSUBISHI,,,,,,,,,,,,
79C6204C-9877-4F99-9317-62A3AF042139,,Z04F007,DETTSON,,,,,,,,,,,,
79D6FED3-436D-4764-BBA7-D773BA0839D0,,25X20X1,CARRIER,,,,,,,,,,,,
79D8956D-93BD-4449-92A5-8ED7F5593277,,FLR00909,TRANE,,,,,,,,,,,,
7A16E7AB-EB6D-4409-B1D3-D57D2850E217,,LB-6043,LENNOX,,,,,,,,,,,,
7A2F253C-24D2-4A89-877F-C65597B7E163,,1121-20480-013,CLIMATROL,,,,,,,,,,,,
7A367150-1E00-41D0-A52D-3EBD82179854,,201144290004,CARRIER,,,,,,,,,,,,
7A77B442-6F7B-486F-BDAA-04E07A264196,,356066-604,CARRIER,,,,,,,,,,,,
7A78DF39-1BDF-4C0D-B260-B0E03CB7B25F,,685444-29,CARRIER,,,,,,,,,,,,
7A7D087C-09F4-47A6-8721-8BBC8FA02215,,FLR04057,TRANE,,,,,,,,,,,,
7A82B232-B18F-42A7-A100-1704FC7C19C8,,116251,WHIRLPOOL,,,,,,,,,,,,
7A830891-63D9-4623-ADD3-AB34E05637FF,,7738005615,BOSCH,,,,,,,,,,,,
7A8F453F-2E1B-4AE4-A03B-88D5F9D0D1CF,,FLR01082,TRANE,,,,,,,,,,,,
7A97CE5D-138A-476E-84FC-3A2E779B5DA6,,B4734711,AMANA,AIR FILTER,,,,,,,,,,,
7AA4EA34-42A7-4B4F-8AB9-A2D53442E181,,V14808,NUTONE,,,,,,,,,,,,
7AB62753-1897-4A62-857B-7511C1D9CC6F,,6231297738,SANYO,,,,,,,,,,,,
7AD1A05D-6089-4F75-9260-C6DFD2E04999,,23E47,LENNOX,,,,,,,,,,,,
7ADC7716-496D-4212-BF7B-27EDDB295F55,,50-010-556,CARRIER,,,,,,,,,,,,
7AF53BA2-44F5-401F-AD5E-4326CD942B6A,,Z04F001,HEIL,,,,,,,,,,,,
7B05591C-B2F9-4075-A576-F645CD5AC3F9,,61642001,FRIEDRICH,,,,,,,,,,,,
7B28B8B4-5FA7-4066-BC55-E9AAD6322009,,9359739005,FRIEDRICH,,,,,,,,,,,,
7B593C6B-9B4C-425D-96E5-89F5BEE499D0,,22-1148,LUX,AIR FILTER,,,,,,,,,,,
7B698A00-5934-42C2-B8C0-724CE1CF946C,,S1-02638079013,YORK UPG,,,,,,,,,,,,
7B768614-EA1F-41EA-B460-294CB2B1426A,,15.88X27.75X1,CARRIER,,,,,,,,,,,,
7B785EE3-01B2-4165-834A-FACF3E4C5DE7,,P100190139R,THERMAL ZONE,,,,,,,,,,,,
7B7AF579-1897-4218-B6D2-1C78184A29F9,,030-A-090,KOLDWAVE,,,,,,,,,,,,
7B8A0B5B-ECBF-4130-877B-BB4CF7D138BD,,FLR00120,TRANE,,,,,,,,,,,,
7B9E8730-1B7C-4E94-93E8-FA6FA3E0DF31,,11122091,GREE,,,,,,,,,,,,
7BC6D338-B0B6-45B8-9232-2DADB444BC92,,FLR00347,CUMBERLAND,,,,,,,,,,,,
7BCF97D8-F12D-47D2-8F96-74893AECD8CE,,R632E8500,MITSUBISHI,,,,,,,,,,,,
7BE2B5A8-896C-493D-B829-65A55EC93262,,7003-011,BARD,,,,,,,,,,,,
7BE2E767-8FE1-427D-820F-1726F5347EF2,,659902,EUBANKS,,,,,,,,,,,,
7BEB473E-E2D1-4DCD-816C-A3C6B428B79C,,7004-019,BARD,,,,,,,,,,,,
7BEB77FA-39CF-4896-8E1B-8E822BC9B1EA,,KH680019,CARRIER,,,,,,,,,,,,
7BF67F9F-E3FB-44EC-B91C-254470F86D38,,26X29,LENNOX,,,,,,,,,,,,
7C006FFE-BDAB-49AE-A248-5D9418727007,,1121-20480-013,HAMPTON,,,,,,,,,,,,
7C19166D-D03D-44AA-9298-C1D849FF1BC3,,FLR00264,TRANE,,,,,,,,,,,,
7C243E91-2AB0-4E87-B8BF-56B0CBA444AA,,C48551-1,AMANA,AIR FILTER,,,,,,,,,,,
7C2EC8D5-FA04-452B-8637-AA008A78CA6A,,20F25,LENNOX,,,,,,,,,,,,
7C360000-41CB-4D3A-9D01-015C02F84DE3,,7002-104,HEAT CONTROLLER,,,,,,,,,,,,
7C3876F9-9C63-4198-90DC-6889F2D8C7E9,,WJ85X195,GE,,,,,,,,,,,,
7C4371CF-62F5-40BC-AEB9-81707D769769,,S1-02625533000,YORK UPG,,,,,,,,,,,,
7C4596E5-B9B3-4626-9541-23C38BFDDA40,,16X25X.5,HEIL,,,,,,,,,,,,
7C48F814-489A-4D88-A147-2E3639FF38AC,,EXPXXFIL0016,CARRIER,,,,,,,,,,,,
7C5FCF69-5B22-41B2-B7F7-075903E48E8A,,D9936101,AMANA,AIR FILTER,,,,,,,,,,,
7C6F2A80-C4CE-4EBA-9F04-374FA26567F2,,370052,THERMO PRIDE,,,,,,,,,,,,
7C702C46-8B10-4E6A-93FC-5BE4479955BE,,27903C4,CARRIER,,,,,,,,,,,,
7C7BC42B-4A25-49F5-AEC1-6FBA11BE4F2F,,1121-20480-11,MARTA AMERICAN,,,,,,,,,,,,
7C9CC9DC-623C-47F9-B050-EFA07D431786,,87161064860,BOSCH,,,,,,,,,,,,
7CB1FA36-B90D-4068-9D71-2B2D3A929F4C,,02-53-1301,CARRIER,,,,,,,,,,,,
7CBA93C2-7663-4B8D-96FA-BCD097FA0879,,9460-3975,CARRIER,,,,,,,,,,,,
7CBE12E3-0C58-42EB-92D8-D3037363E786,,43180315,CARRIER,,,,,,,,,,,,
7CC8E011-4AF1-4DDC-9DB7-EBF5D49315AF,,9460-0452,CARRIER,,,,,,,,,,,,
7CE6CAE4-2BCA-4F93-A42B-F2726D24293A,,1124-00540-001,JCPENNEY,,,,,,,,,,,,
7D125241-3BFE-4415-BC3A-AD0BE7E8609A,,PAC-SE80KF-E,MITSUBISHI,,,,,,,,,,,,
7D237767-428A-4615-8FBB-63501F15B969,,20X28X1,CARRIER,,,,,,,,,,,,
7D400400-C8C0-45B0-9711-015920D8E8DE,,1121-18650-001,CLIMATROL,,,,,,,,,,,,
7D41A316-C3F1-4FF3-95DD-F67D272408F6,,S1-02633041700,YORK UPG,,,,,,,,,,,,
7D47AE77-570A-499D-9E8C-9FA54D38A8BB,,575-014,BOSCH,,,,,,,,,,,,
7D48B96C-BE82-401C-AC22-58BFF9A197A1,,LB-18459B,LENNOX,,,,,,,,,,,,
7D7848D2-A39F-4470-B9C4-B8B30E5AD17C,,54-22697-02,RHEEM,,,,,,,,,,,,
7D8E915E-8ECC-4101-B245-04D4A737C639,,9364577012,FUJITSU,,,,,,,,,,,,
7DABD7D1-92DD-4180-9A8B-00ADDEA48131,,854225,WHIRLPOOL,,,,,,,,,,,,
7DADD447-4F84-4555-ABF8-2682CBF051EE,,101789-01,ALLIED,,,,,,,,,,,,
7DD255BF-36EB-4E63-ABBA-ECD879D8CC7A,,S1-02633139700,YORK UPG,,,,,,,,,,,,
7DD8D384-9299-4B36-A601-DE1C826237DC,,S1-02614731000,YORK UPG,,,,,,,,,,,,
7DE3C7E9-2646-46A3-896F-AB750E6EBC6A,,51FM500342,CARRIER,,,,,,,,,,,,
7DEB2D7A-8578-4A78-8B65-5A5B409FDD5D,,3201656,SEARS,,,,,,,,,,,,
7DF741A0-0EED-4ACB-B736-15E595D7B414,,97H07011,LENNOX,,,,,,,,,,,,
7E121B6A-6B71-4049-B4C0-2FE164A69619,,89900801,LARKIN,,,,,,,,,,,,
7E35B0CB-12E0-4C8A-909A-461A87071A59,,P905-1001,CARRIER,,,,,,,,,,,,
7E3F5971-227C-4D3C-9BE9-BA9F34E3E1A3,,8733911390,BOSCH,,,,,,,,,,,,
7E426526-4487-4268-828A-CCD7203AC15F,,484401-0661,MOVINCOOL,,,,,,,,,,,,
7E458426-BA17-445E-9D46-772148384AB0,,48MA480054,CARRIER,,,,,,,,,,,,
7E82D8C6-FFB5-4A9A-813B-E012A2A05E89,,1150711,HEIL,,,,,,,,,,,,
7E883DB1-D5D1-4085-9493-F5E6E6D3CAE3,,01098A008,ARMSTRONG,,,,,,,,,,,,
7E8F4ADE-A88B-4BF0-9CF2-779AE095B257,,C4239401,AMANA,AIR FILTER,,,,,,,,,,,
7EA2040B-92BB-44BD-A487-204120DAC246,,5303320285,WESTINGHOUSE,,,,,,,,,,,,
7EDFA830-FEEC-4F36-8D3F-40CED725EB36,,DUB1204822,NORDYNE,,,,,,,,,,,,
7EE48545-0679-4372-A567-319AA77805FC,,F123,,,,,,,,,,,,,
7F1519B4-D01E-40AC-90D2-19C7FD0D7E7A,,FLR00018,TRANE,,,,,,,,,,,,
7F1962E8-5C64-42B8-BADE-0E01D1EC0EC0,,22-1140,LUX,AIR FILTER,,,,,,,,,,,
7F3B01B8-CEF8-4831-AFE7-079DB6C0916B,,FLR00001,TRANE,,,,,,,,,,,,
7F40C241-7E2E-4B48-80BE-62AF5D7166B4,,13802031,CARRIER,,,,,,,,,,,,
7F57B143-263B-416B-ABA3-CA56CFDFFC82,,S1-02628048003,YORK UPG,,,,,,,,,,,,
7F6D9DFE-1758-41F1-92E4-7B535367630A,,S1-02617500000,YORK UPG,,,,,,,,,,,,
7F784348-0F2C-4808-A15B-E4C81C4F6097,,1121-20480-015,JCPENNEY,,,,,,,,,,,,
7F851D2F-6252-4E21-A9EC-CD155B1492D7,,FLR00716,TRANE,,,,,,,,,,,,
7FAEDFD7-5031-4293-AA8C-3C488C87FCFE,,8733920363,BOSCH,,,,,,,,,,,,
7FAF2268-622E-4097-B6B1-7726E324B6E8,,S1-02620425005,YORK UPG,,,,,,,,,,,,
7FC368DA-9317-4F97-BE01-948F19C50C25,,V2A-083S,WEATHERKING,,,,,,,,,,,,
7FD7A1BC-2931-4202-923B-73AABC721708,,DB63-00600A,FRIEDRICH,,,,,,,,,,,,
7FD7A26B-3025-4670-BC64-F4479C6A498B,,A9006202,AMANA,AIR FILTER,,,,,,,,,,,
7FE86A7C-A94F-4C67-AB76-2D77033DB4EB,,051227,CARRIER,,,,,,,,,,,,
7FF4FEBE-2B8E-40B4-94B5-BCE5731B739E,,54-19655-04,RHEEM,,,,,,,,,,,,
7UH1YR3HJUPUEGFJ8WTTT8F5BPC7UDJ5N4D9,,669779,NORDYNE,,,,,,,,,,,,
7YPJPB27UCMWYFCRL4GLP0IVHIJTEI8GC994,,RH541965507,NORDYNE,,,,,,,,,,,,
8006C150-C641-4EBE-B0B6-E3AB34696A99,,8733922797,BOSCH,,,,,,,,,,,,
8049DE19-89BD-45FD-A599-7B0AA90EB78C,,FLR00043,TRANE,,,,,,,,,,,,
804AEE73-8933-4491-987E-CB326E144964,,M47208161J,DESA,,,,,,,,,,,,
805810FF-C639-4036-9613-377CD6057B72,,S1-02633379700,YORK UPG,,,,,,,,,,,,
805CCAB3-A421-481A-B9DC-51EB907660D1,,68544414,CLIMATEMASTER,,,,,,,,,,,,
8072FDAB-064B-41BF-A55B-D3487BDABE78,,16X25X2,TRANE,,,,,,,,,,,,
80770950-99A4-4499-8505-A7BB149D52FE,,314871-203,CARRIER,,,,,,,,,,,,
80774C45-469A-4BA5-AF43-4E5860047DC4,,28X36,LENNOX,,,,,,,,,,,,
807D93CB-5416-4474-8D56-9779DFA31A39,,AA213,YORK UPG,,,,,,,,,,,,
807E8BBC-E483-4CDC-AEF7-13FAE93472FC,,M0157057,AMANA,AIR FILTER,,,,,,,,,,,
809B0895-2460-4CE3-AE1A-1522E9E3B74F,,20122607,DUCANE,,,,,,,,,,,,
80A2BEA7-609E-4C08-9D3B-58AAFC44124B,,7003-030,BARD,,,,,,,,,,,,
80A8FB12-48BE-4AB7-B304-26CADAFA03E9,,22-1120,LUX,AIR FILTER,,,,,,,,,,,
80AE056B-C740-4D5F-AD40-878FED8089F4,,11122056,THERMAL ZONE,,,,,,,,,,,,
80C05EF7-1CB8-48ED-8CF9-A57A8CC4B525,,FLR00875,TRANE,,,,,,,,,,,,
810C0FAD-A3CF-4089-A2FE-15C31AF4593F,,00662,CARRIER,,,,,,,,,,,,
8120A628-9ED7-4754-9CF2-9D84CC7F64DF,,LA484401-1100,MOVINCOOL,,,,,,,,,,,,
8128AEEB-4D86-44E8-B075-94160E146E55,,612706,SEARS,,,,,,,,,,,,
81312E53-5DCC-4CF9-93A5-8B204F5F150E,,20113010,GREE,,,,,,,,,,,,
815EB560-7F69-4EFD-BF99-EC97A211CD29,,FLR00550,TRANE,,,,,,,,,,,,
8167453C-EDF7-4FDD-9399-27436942F79A,,E22N94100,MITSUBISHI,,,,,,,,,,,,
816B427D-A720-4189-AE8F-0FFAFC399994,,E12D68100,MITSUBISHI,,,,,,,,,,,,
81770BB6-5AB5-4323-9D21-ED8BC5090D97,,40QV68941DP26,CARRIER,,,,,,,,,,,,
81939D8D-2915-4184-BB14-5CE1FE147BC4,,V14810,NUTONE,,,,,,,,,,,,
81B974B9-82E1-483B-ACE5-9F06269F6A85,,7002-021,BARD,,,,,,,,,,,,
81BC09B3-CBF7-4B12-A537-E938B12979B8,,AE-59375-04,RUUD,,,,,,,,,,,,
81E34B8A-C4F3-43D3-AEE8-D9264190EDA2,,KH01AA369,CARRIER,,,,,,,,,,,,
81F5B1C6-52DB-4081-A6C3-F5BBB2C72DCB,,76B0001N08,CARRIER,,,,,,,,,,,,
81F9B00F-E2C6-4ED1-B85D-F8DA883101FA,,201121890022,THERMAL ZONE,,,,,,,,,,,,
820F54F7-604A-4F8D-965B-B59B483DC756,,FLR01502,TRANE,,,,,,,,,,,,
8223EB6C-72C5-4240-A93F-728EF549F02C,,FLR05824,TRANE,,,,,,,,,,,,
822879F0-A339-487A-BDCC-09AA039B2E16,,FLR01145,TRANE,,,,,,,,,,,,
8228EE5C-FF4D-4FDA-9F1A-AE8B93E11EA3,,4032301,TEXAS FURNACE,,,,,,,,,,,,
82356B64-2B59-4CDC-B29E-E05D02AAD252,,5231AR2148G,FRIEDRICH,,,,,,,,,,,,
8258EAEB-8092-42A3-9A41-C1757F17239E,,613479,SEARS,,,,,,,,,,,,
8276C3E2-EEE5-4DCA-8942-58F3AE6799F4,,7004-003,BARD,,,,,,,,,,,,
828A51AF-FB9C-4F06-9844-36870187B98B,,88NH1014C101,CARRIER,,,,,,,,,,,,
828B9A02-CC76-4F34-B86C-A8813189705A,,7002-5527,WEATHERKING,,,,,,,,,,,,
829BE4AD-1BD4-4C40-BEB8-E17E887E8FF5,,54-17531-18,RHEEM,,,,,,,,,,,,
82C700DB-2C53-413B-88F6-AB9DFE8B2E05,,22-1139,LUX,AIR FILTER,,,,,,,,,,,
82C99B2E-B386-4BC3-A6EA-4C410F95AE74,,WJ85X148,HOTPOINT,,,,,,,,,,,,
82CF5837-71AD-457C-B912-89772A134F36,,FLR00534,TRANE,,,,,,,,,,,,
82CFDFB7-40E6-4D7B-B5AF-4FAA59B786B6,,R01E25500,MITSUBISHI,,,,,,,,,,,,
82D073A1-7418-473B-9F48-77EC06F8413E,,7003-023,BARD,,,,,,,,,,,,
82D38058-29E3-4F5C-860D-841F89765EDD,,S1-02628050724,YORK UPG,,,,,,,,,,,,
82DA237D-B42D-4CC0-AEF8-46AF21CF9B5E,,43080304,TOSHIBA,,,,,,,,,,,,
82DD7D88-658C-4415-98EB-23A47BD1A68E,,20-1140,AMANA,AIR FILTER,,,,,,,,,,,
83085A3A-9E07-4B6F-B6B9-1C63A969D3DB,,1150709,HEIL,,,,,,,,,,,,
830F199F-87E9-4638-80D0-C8BED93383D8,,E000299H01,CARRIER,,,,,,,,,,,,
83193627-8F2C-42D7-B4AA-63D851E4F881,,WG85X51,TRANE,,,,,,,,,,,,
83577DD5-337A-4576-9464-9C914256CD60,,30GT513900,CARRIER,,,,,,,,,,,,
836722AC-9EDB-49E8-816F-030E66D301AE,,S1-07320961000,YORK UPG,,,,,,,,,,,,
836EC978-1767-4A74-BB5E-FA27195AE3BB,,R1000540,AMANA,AIR FILTER,,,,,,,,,,,
837EB1F3-EEA7-4F0E-B0EE-A80843D2ABE0,,LB-1058,LENNOX,,,,,,,,,,,,
838D04E8-9701-40CF-B0E8-0906E953EE13,,S1-2895-3391,COLEMAN,,,,,,,,,,,,
8399A3DC-FE6E-46BE-B0D9-3B794C8A9B1F,,73TC401761,CARRIER,,,,,,,,,,,,
839BF0E9-B1FD-44A0-99E0-B6596DF5D741,,613836,HEIL,,,,,,,,,,,,
839E59B3-CF41-4E37-B964-C868863ADC1A,,59B503B08,GEOSTAR,,,,,,,,,,,,
83C0D31B-73B1-4D0D-BAE9-FE6D5D41973C,,23X28X1,CARRIER,,,,,,,,,,,,
83DCF4AB-B42C-4856-A138-30A98177671F,,U01A02100,MITSUBISHI,,,,,,,,,,,,
83E44B2C-54C4-43EE-92F0-54383A69BD36,,115201,HEIL,,,,,,,,,,,,
840373F8-1A79-4562-989B-C37C0CAC0597,,MK620,HEIL,,,,,,,,,,,,
8403E765-682F-4513-A8F1-8AE55ECB6BDE,,48DF480324,CARRIER,,,,,,,,,,,,
84087F26-2795-4FE8-B4F9-CA9DDB9D39D1,,54-24094-03,RUUD,,,,,,,,,,,,
840C06C8-E3F4-49DE-A67D-80475574766F,,WJ85X10018,GE,,,,,,,,,,,,
841821DA-7046-4842-AE6A-ED691BC908C8,,52SQ500023,CARRIER,,,,,,,,,,,,
8428EAF5-1E4A-4CEB-A01F-A38DC903661C,,227833-6,TRION,,,,,,,,,,,,
844753A9-4342-4D31-BE74-61E0B819F198,,S1-02633298700,YORK UPG,,,,,,,,,,,,
