part_id,show,part_number,part_brand,subcategory,part_image,application,gas_type,voltage,terminal_TYPE,mounting,tip_style,ceramic_block,pilot_btu,orifice_diameter,pilot_tube_length,lead_length,sensor_type,steady_current,temp_rating,time_to_temp,amperage,cold_resistance,max_current,compression_fitting_diameter,probe_length,rod_angle,length,height,width,ingress_protection,certifications,nema_rating
3DD5A7D3-BB54-4CF8-B42B-F3920D2F2B9B,,R03G004,DETTSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E31AEE6-F9BB-40E9-8E1F-54FBA490C006,,383-700-113,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E3875EA-2B81-40A8-967A-DD87E990B685,,M-7616,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E664796-4544-405D-BF36-2565D57F6582,,B4306270,DUCANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E69FB6C-E8A1-497A-B5DD-12316D2BF481,,PLT1067,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E74C480-04BC-4302-93EE-79D4829F96B7,,40406-007,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E959ED1-B8FB-42AD-9939-5070F2358956,,87081070080,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F0445BC-1996-4CA3-925F-92E998B95D3C,,PLT1019,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F22D33E-BCDC-4905-9FE5-91FB2B794382,,B1401009,GOODMAN,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F36F5D4-DDEA-4CD8-8F0B-53926E0D0308,,20165703,AMANA,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F3C7000-4C04-4048-8BFB-D7EFB0E9B2FE,,WTR2524,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F4840C1-42E0-4D8B-A08C-20087803E726,,PLT1125,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F9CAE5A-D4C5-455A-A554-A76D4D68F84E,,207037,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FAC8417-7B9E-417B-B85A-B6002EF8607B,,PLT1217,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FB971CF-9558-49BB-8A1D-78A332786664,,R3K4,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FC30A8D-1D4D-42C6-8FF8-1FBA26A49585,,P320778,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FDA53C3-5EC6-4CC8-AE09-C4CF62D60739,,146-62-056-70,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FF5B9CA-FCAF-40EF-AE98-E623935909B2,,62-21005-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3H3GAMV2PAWOMADJGSGJOX9J1QTHVA8J24RQ,,631766,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3RHGO68GGL7OGNSQXD7T94Y3SJQAU45U5Q8G,,103436001,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402295DD-25E9-4453-A94A-6AE417D7849E,,PIT00052,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022D412-9B39-4898-9895-EC6B04FE4C71,,62-24203-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404700C9-FB79-4F82-9E48-0F958F0A1EF0,,S1-02918413000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409DF0F6-D2A0-4B30-A0FE-01E5E989D6F6,,62261-002,WAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40A05A6C-44F6-40DB-B976-BC3AEB38486F,,62-21025-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40A686E2-521F-4D7C-BDEC-88D75D5C1E63,,R0198013,AMANA,DIRECT SPARK IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40C5E5AA-409E-4711-8C95-185532A30EE9,,L98071-04,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40DEA917-C888-4568-B568-587D0969653C,,58EGB1811998,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40F81748-5570-4F08-8A66-A7661CFBCDBA,,P179700,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100807B-C48A-4624-B0B7-D04A0B1615AA,,1665317,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4104308B-3A49-4EE7-8095-10ED650EB134,,62-23556-10,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411A5B37-F175-49E5-8DFC-0D36910846CE,,103594-06,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41390FF3-D05C-49BE-83D6-EFAEE6DBF7EB,,WTR2525,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414A49B1-0187-409D-A473-71A0674C0801,,A3318701,AMANA,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163B638-98D6-466F-9B3C-1BA473425641,,Q314A4586,PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416B47D2-4731-44B4-A545-4C42C81B7CC1,,45-42375-82,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418C0770-36CB-499C-B0E5-E0589ACE11C6,,438-00-014,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41AD0A6D-926C-4299-B5AF-6DB8A358C6C1,,1008013,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41BB002F-36FD-4948-9036-8140F4257407,,K13785,PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41DE5204-0B6A-4D61-9F2C-7C807E5207FB,,2098-51,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423747FA-20CA-44AC-852B-22569F152F93,,P671-1302,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42528602-C5A9-4C4F-A6EF-E36EB0086C2B,,3H32608C7,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428B276D-33FA-4C75-ABBC-2B29227117B4,,WG35X103,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42A286A5-AC50-4DB0-A5A8-AACEF11567EC,,59-24065-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42A2B0CB-8E00-41E1-9640-5CEC5F66AB01,,H580129-15,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430BD187-1F2C-47C9-8199-12E47174259E,,FCV615,AMANA,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432B456F-5E27-457A-9FA1-0F34F5BC1186,,S1-02912299000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43492183-8ECD-4B30-B0F5-1FD49D7DD421,,3H32608C6,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437B624A-800D-4978-B45C-8662054CDB72,,382-930-216,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4395B6BA-4156-42B4-A402-44D8F2FF66C8,,P-8-7038,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439D18E3-FCEF-4974-8DCC-26D40F583C89,,10041601,AMANA,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43A0272F-9F7C-40F3-A0F3-564BAB9DA1D3,,60-1295,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43A3A4E4-3AC8-43FD-BDB5-DEC16D46976D,,59-25009-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43B5E007-AC90-47E6-A40B-E1131816D48B,,611134,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43BFCBFD-4C5F-4FCB-B88A-1E56DB0CC1FA,,3H32608C4,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43CE3008-496B-4AAD-9F70-3CFF8F513B0A,,93G51,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4414DA06-8160-4E2B-97A9-91DBF184D30A,,WG35X145,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4415FD45-EB0B-487C-81CD-D3E9842E947E,,111435-01,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442FBCF4-E8BF-4284-A786-E620AF9FEE9A,,M-7659,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446A0BFB-ADC3-4EEF-8CCF-D19781594AB5,,S1-02532742000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447642BB-59F5-45DC-92C1-C18624B93F27,,IGN00022,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44D30969-3865-49B9-8C1C-A7486EB9265F,,62-21005-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44E75A30-41DB-4BBF-93FD-A746BB6BE2D0,,C098,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45197EE4-BAB1-4F5C-83E1-9FAEBE413186,,REH-18-155,RINNAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45400EDB-F7FD-41A7-B21D-086A31BF6093,,M0341101,AMANA,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454F08FD-ADAC-462B-AF4C-134A457A3790,,WG35X140,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456B8A83-7C9D-4FDD-BA52-BB570FF707FE,,62-21884-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457A24D9-D47B-4D33-AC35-94F496BB9B40,,5651-5521,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4590DA5B-A639-4693-A028-60EF102EC364,,S1-02527766000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45A4043A-31F4-4F12-B8C6-F1163604CA46,,LH31WF058,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45E00905-92A5-44B0-8DC6-35AE3319BDED,,C313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45FC18E2-858C-4F84-8BDA-5C46589FE05F,,8708108040,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45FD541E-F7EF-48F6-A0A5-B4E188B752AB,,762150,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46054C62-EF5C-443B-A21B-79A6FBD15B6A,,B1401018S,GOODMAN,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4660DC0C-3FE0-4001-B528-95E5C922A94E,,P501618,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4661A4CA-9BE0-4ADF-A9B2-F62F27D431FC,,LH33CZ007,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696237B-49D8-4587-B83C-14307567903B,,762114,WHIRLPOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46B9FC75-9304-45B4-ABF5-E2608C9C74B2,,099539-02,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46BD0F2E-EFB7-495B-8484-8604D1AD362B,,21684,WAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46CBC87A-287A-4E6F-8D10-C21FD8C30725,,LH33WZ018,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46DBD83F-F849-4F77-B6AA-04B1D7A7F3F5,,20261709,GOODMAN,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46EC3098-ED24-4851-980C-8E01C65580B1,,512200079,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46F4916F-1193-48D9-828B-5DE513F49966,,106842-01,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47228BAC-2217-4C29-83FA-898D32BFAF64,,910-3521,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4754E585-1810-4340-AE00-9D31E5CE5D07,,7590FRU,BECKETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476B116D-D14F-4306-9011-6C69AB124022,,1680030,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47B8A2D2-F379-4242-B9EB-38B134C916C1,,P229300,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47F228C4-D5D3-47AE-8E4C-47D11729F3DF,,62-24164-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4805360C-24BA-47CF-9E55-2C3717834F54,,FD-F-1,BARBER-COLMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48162781-69AC-4435-B6A7-BDAF744EF253,,M0253516,AMANA,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48438F42-6E86-4F81-8B76-F4E030F46BB2,,14010S,GOODMAN,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485B4C27-B2B0-4839-92EF-86BC5B7F1341,,11149401,AMANA,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485D82A5-F763-4708-8B12-2B78F88FE0FD,,ELC00018,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872CBAB-D2EA-4062-BF66-CE9504C1645B,,36447B001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489CCADF-FF25-474D-8CAF-7828E474909D,,87197S,CARLIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491AC58A-315D-46C1-9A8B-72CA2009DA6A,,R1968,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4930DFE7-D861-472E-A781-458C2347C246,,DH30,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493BE9B1-397D-45CA-AE15-A327F2F550F6,,PC-105-1P,RINNAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497C764C-FF65-499C-B308-AD59E5538431,,42445-001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49EDD59D-30AD-4B6A-AAB4-444053DBF2B8,,762119,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4A39C0DC-0075-4DD7-9754-E9FAE640E4C7,,62-23556-13,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4A5C7B2A-2C81-44AF-961A-CD5E646C8431,,WW37X37,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4AB5EAFF-E5EE-4160-AD9D-0CAE4ED0B060,,1380480,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ACA4CF7-5735-4BC9-97C4-2E7773F39B49,,732037,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4AD40D94-E1B8-4953-82B1-C6DFBDECA304,,PIT00237,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4AE7F635-B3DA-4891-A897-EDF89B426B45,,HSPB1003PK,SKYMARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4B0023AC-C6E2-475A-BC69-84D16C7D6F1A,,108803G1,PERFECTION INDUSTRIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4B009AD2-B410-460A-AECE-90EDD4301096,,LH31JZ023,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4B02F656-0EB8-47BD-BA1C-74D830A00B05,,R0198467,AMANA,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4B57CF4C-DAD5-46A0-BA20-C29DC21C7ADE,,R1155,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4BE7D78D-C062-4158-8EF2-42CAE3A5CFFE,,05-06-00014,JOHNSON GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4BE9876E-E2A9-4090-911D-331ED2DE93BA,,ELC00005,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4C03F1EA-B161-47D3-924A-2304FECA39CD,,WTR1040,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4C0B0482-C307-4449-B49F-7D67418EF518,,8733951178,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4C47B891-B391-4513-87DF-C8E68C220654,,LH31CM031,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4C53344C-94D1-43E6-936B-54F5D66217A4,,RH622266901,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4C8D2BE5-B8B9-4390-B601-BD26BB0C6C7F,,LH660013,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4C93127E-D09A-47D8-BAC2-368A3BDDD0DB,,5H71938A1,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4CC5B61A-3303-475A-8644-774D03084078,,PLT1022,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4CFBDD6A-E886-4C45-850B-AA70CDF1C5CD,,FPY608,AMANA,DIRECT SPARK IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D03A4DE-4D40-46AE-BD70-B12317792C4B,,8554-023,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D0CAD31-4DA7-4F00-9DD3-04CB72A5E2E6,,1004618,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D60GGY7VQX71I2MGLK91EJJUVUWP52QO4CG,,660911,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D6F55DB-A41E-4918-884E-37900083A1D8,,62-24141-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4D992CCB-C920-4641-B771-931CF9CB68B0,,446-510A,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DBB17CC-2971-4BE4-A572-35EF6C2D0C14,,304126-701,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EB2C88B-6113-4592-8447-A2C2CC91BBEA,,87387210440,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EBCB174-4C94-4B47-ACF6-557F5C1604F2,,LH33WZ010,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EC454FE-AEE0-42AF-A6C6-FF52969DCA8F,,S1-02527691000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F03CE87-990D-4B7A-A43F-3E6DAB2BB296,,BNR00365,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F30C8F3-8218-420A-9A6C-3F41F9F83194,,R0198321,AMANA,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F499C47-4AC6-46A0-8848-2C3722C465B9,,62-21725-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F6AB652-3F58-4AE3-A83F-10D6BFF1537E,,300844,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F7057C8-CC60-4BE0-9C71-5AA8274769FF,,P322431,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4FBEBC47-DDF1-468F-91D7-A6189C44262F,,C9465201,AMANA,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4FEF6042-5010-4B3F-9021-6E2AE24D2DA5,,1001344,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4H9G66MAEHP34KFK3KL3RTSA7JIUMIG8LXU0,,104003000,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4VHY0DYEY4AN2JTKH5X5M2DRNTMNP5DYM3FI,,632320,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5005C961-D375-4D52-9FBF-E03550791122,,51824U,BECKETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502E3863-D4C8-4F45-BAEF-DC6F7544F96C,,ELC00028,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504757E3-70C9-40F7-B7DC-D0B6C1931504,,21-2025,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50B92665-681C-4A7C-AEA7-1A84C74E9B9D,,14D0503,MAJESTIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50CC4028-37CC-4F80-A391-FEC8481FC375,,B14010-15S,GOODMAN,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51306620-4946-4F06-A95B-E63743DE987E,,69070013,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51F6624A-183A-4B62-89C2-D3E9908CA872,,385-510A,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51FAB4D4-F31F-47A2-A12E-A26642A6949F,,510-811-221,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214AC6C-096F-43CF-9670-C571C6504600,,3H32308C7,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522F1061-1E0F-4A57-A3D8-86972D628A7C,,3H32308C8,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273A6CC-D79F-4B25-A1CC-1ACB57322EE2,,146-62-54-70,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299123E-BA9F-418C-BE31-0F2CF6940587,,9022-014,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52A391C4-AD96-47D2-8E04-93065ECD66F6,,LH31JZ022,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52A47783-99CE-4CBA-9DF0-B9BA9A4FBD4F,,LH31AD058,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52CA2B28-6D2C-499B-B9A4-586DB3975BE4,,102823000,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52E6C4D0-6C8A-4F22-AD36-F35CB0F0CB30,,PLT1069,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52FEB60F-6C9E-475F-AA3C-1C6D223D73C5,,9043-070,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534B4AD9-146E-45F0-99CD-A481C4AA34FC,,102835000,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535E6D5F-4617-4EFF-B50F-8A355DF7C46B,,1380667,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53606290-3C7B-4DF3-9B15-5D336C06A460,,S1-02516384000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362416E-FF3B-42E1-A673-2C85E2DB786D,,46656,CARLIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5398E6D4-8170-4204-9D6B-0D11285750B7,,26H60,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53AA4F54-4183-49FD-A523-6BA547709C92,,099059-04,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53AC5CAE-9EE6-411A-A280-F320CE9BA8C6,,IGN00059,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53C86A5B-2200-445C-A91B-398AC755EE05,,66891C09,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53DCA8C2-554F-4FE7-B697-4DEEDA1A04CD,,1380636,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53E8D6E8-1F55-4F7D-A62D-8303AD89A853,,5H80129-3,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53FFAAE8-A780-4431-B501-7F0BE557A637,,62-22441-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540E88CF-35B7-4542-8D0B-ECF94A194726,,K17546,PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419EBE5-10B5-4465-8909-6E1D7A35F8E5,,6096-5641,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5438D6CB-07FA-4B24-A134-415D0A54C3E6,,1380641,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54411B97-7725-4774-BECF-A96F0BCED197,,240009031,ECR INTERNATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544FC7D3-BB38-47F7-B71D-BBF73FE9199B,,PIT00092,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54632113-F398-420B-B1E4-2C35C9073060,,762126,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548A74BC-08BB-4C1A-BDB0-86A88D3B2C8F,,LH33AP102,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54A27B05-FFA1-4042-B4B4-1F0BB8CCD28F,,1171305,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54C1F7E2-7ABF-441A-8421-44EE30187FA0,,LH33ZG001,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54E24378-572D-4A76-B982-9034F8FD5C7E,,921000-3520,GORDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54FDA0FE-27C9-42E4-AF18-A8250A1BDA91,,P170400,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5510D7DC-239F-4B2C-AAC1-40E8B52A70DA,,62-23556-09,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5554BCEF-99D4-42C5-9478-C4C2EA441E7F,,P-3-974,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555C4BC9-E51C-4AD5-BD74-B0E565C68BD2,,R0198466,AMANA,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5564829C-8FD1-4DD2-827D-86C5C8C7C0C1,,S1-02530385700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55D0AE86-CB8D-4DA8-A0B7-1016FBFE278D,,TP-50,DETROIT RADIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55DD1EDD-4407-43CC-A183-65D922ACC151,,5218501U,BECKETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55E40862-48D6-4B30-B5BF-86B4F0FAE042,,13H27,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55E7C2AA-CC11-4C65-AF10-592652C1E239,,5218301U,BECKETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56102D70-6E9E-4BE0-A1AF-49ECDEFED124,,291-513,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56562983-4130-43BC-85E9-383D80474D5D,,45059-2,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565DB5E5-71C7-42CB-BF54-45BD1C78ED1F,,910-3544,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56764518-FAB2-4829-8AAB-702CD0D88434,,EF29ZE273,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56931CB1-C7A9-4B75-B25E-046A54D63FDC,,62-22669-92,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56B68119-A147-476E-9A77-CC4F17DF855A,,3006330,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56C04A84-2B57-4DBF-989A-69F0788462E8,,00045,SOLARONICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56C3C883-11C6-4465-96AE-1E7F65303989,,146-62-053,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56EA63C7-BDC1-4F3C-A45E-1452C324A228,,BNR00046,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
