part_id,show,part_number,part_brand,subcategory,part_image,fused,ingress_protection,certifications,nema_rating
A36EB9E7-FEE9-4FCB-8BE9-51139C133BA0,,38AP404474,CARRIER,,,,,,
A3707E40-F9B5-47BB-9971-989C4774AE26,,17X51606-09,YORK UPG,,,,,,
A3738608-0850-4312-A034-AA6DDC2A99A5,,CPN00990,TRANE,,,,,,
A3748C2F-AE1C-4D40-AFA8-CD9F94BCE93D,,201337590054,GOODMAN,MAIN CONTROL BOARD,,,,,
A3790DFF-2121-4534-ACBE-F3FE72ACE5DC,,00EFN500145655A,CARRIER,,,,,,
A3797A12-1479-4586-93E7-4C6A9FF306E6,,48ZZ402210,CARRIER,,,,,,
A37EDE03-11A3-4047-B557-6C0B2E870126,,30GX406653,CARRIER,ECM MODULE,,,,,
A389D8EA-C71C-4A3B-A71C-CB560D0CB3ED,,350184,WHIRLPOOL,,,,,,
A38B225C-DCF9-40E3-A6E4-EA5423EAC768,,00EFN500145661A,CARRIER,,,,,,
A38F57E8-23DE-4B05-9391-B0E5557DE3AB,,MOD01457,TRANE,,,,,,
A3918A7C-F02F-4158-B4E5-F4B1C19C7E73,,E12L86451,MITSUBISHI,,,,,,
A3A1E6E2-A965-47A6-BB68-81AC4C0F4759,,00EFN500146306A,CARRIER,,,,,,
A3A23EB1-7E76-4438-B329-7EE5E4ADD5BB,,HK30TA032,CARRIER,,,,,,
A3A313E0-9436-4576-B65C-6822FA7476B1,,0700400127,CARRIER,,,,,,
A3A4D721-9B5D-4D1C-9A21-DFF93963FDE9,,C8106-035-0008,BARD,,,,,,
A3A5D11C-CBCF-4FE5-A4AB-3FD70DACB16C,,38QB401641,CARRIER,,,,,,
A3A650D4-4ACE-4CB1-AE32-E50F5E106923,,38AP402412,CARRIER,,,,,,
A3ACA6AB-90DC-4508-B080-50F5CC8E2059,,610660,HEIL,,,,,,
A3AE9D7D-9C3A-424F-95E6-819D9B8819B7,,S1-DL30148250,YORK UPG,,,,,,
A3B1BA74-1CAB-4CEE-9168-329422B86EE6,,47-104778-01,RHEEM,,,,,,
A3B34D06-A94D-4159-A445-3F088AB703FC,,1600400338,CARRIER,,,,,,
A3B6BA83-E96A-4479-935B-2EDF46ED68AC,,30GT411014,CARRIER,,,,,,
A3BBC76E-57F1-4692-AD6A-38FEB94C8D1A,,HK42ER238,CARRIER,,,,,,
A3BD0F9D-8030-4EAA-B98E-E40CBBCAE4B0,,CPN00513,TRANE,,,,,,
A3C258FD-BCE8-45DD-981E-936851E9CE24,,2EE04701424,YORK UPG,,,,,,
A3C32E17-13A5-4095-93CA-E211305C09C9,,HK38EA006,CARRIER,,,,,,
A3C59C4D-7CC9-4A5A-A75C-D380E78432C4,,0060400276,CARRIER,,,,,,
A3C604B8-E29D-47CC-892F-CBCBC0690E94,,00EFN500118600A,CARRIER,,,,,,
A3CC0119-853E-4F62-9263-375AB0BFEE41,,3114303700,DAEWOO,,,,,,
A3D53B88-B9C5-40FD-A1C7-34D9DBF50D9B,,MOD00199,TRANE,,,,,,
A3D84392-D2C9-4C04-A8F1-E2F5EE3498C8,,383-700-189,WEIL-MCLAIN,,,,,,
A3DCF72D-33E5-4B14-947B-AA222F8986D6,,30GX404147,CARRIER,ECM MODULE,,,,,
A3E80C24-C8AA-4336-A5BF-F03A63AC9C84,,1110752,HEIL,,,,,,
A3F12693-8A4C-4A83-866E-3A6F39366759,,34149B001,ARMSTRONG,,,,,,
A3F30843-398D-486E-8BDC-80E7C38C0AF0,,CPN00098,TRANE,,,,,,
A3F5E0FA-B9A8-41AB-8653-B320251A04AF,,48NG480264,CARRIER,,,,,,
A3F62F23-8FD4-4E5F-BF1A-5F5FDD0C3CC7,,30568010,GREE,,,,,,
A3F662B6-556D-46EF-B863-469E638486C2,,38AP404542,CARRIER,,,,,,
A4001B22-8626-4CB8-950A-99223991BCB1,,CPN00158,TRANE,,,,,,
A40153BE-B32F-44AD-9B07-B5BF241AC547,,38AP404209,CARRIER,,,,,,
A405D224-3DE8-4446-B318-5C6899362D3B,,4011467,DAIKIN,,,,,,
A4093A9A-85D3-453C-A26F-B80BD3429AAA,,47-23118-01,THERMAL ZONE,,,,,,
A40A28B2-26B1-4EED-83BA-1A1522E8B0D6,,21T-180043,CARRIER,,,,,,
A41302D2-97B1-49D9-B749-19AD6BF7ACF4,,T2W760451,MITSUBISHI,,,,,,
A413744B-B352-45D9-8051-EF07FDF2D634,,WJ26X10046,GE,,,,,,
A4192790-44FF-4ED1-8B3E-6B4ECCBF9D36,,47-102738-102,RHEEM,,,,,,
A41BBC79-57E6-406E-A05A-393E3807C897,,WW28X139,TRANE,,,,,,
A41D75A1-680F-4B1D-9AF5-5A83FAAA9AAA,,17122000048532,CARRIER,,,,,,
A430F13F-7C5F-4CE7-94EA-AD7B5AC0CC1E,,E17C77451,MITSUBISHI,,,,,,
A431A935-7E0C-41D6-AA14-CBA9277B1639,,30GX404168,CARRIER,ECM MODULE,,,,,
A436F0C3-7FCE-496F-86AF-9BCFA65B0BEA,,52CQ480821,CARRIER,,,,,,
A43BAF8C-5F55-42D7-826F-244DADEE853B,,38CQ400121,CARRIER,,,,,,
A4412F9F-6A6C-44F2-A533-D32D5FEC6176,,00EFN500000655A,CARRIER,,,,,,
A4449B1E-59D8-4F91-917C-81C99210A3A7,,38AP404761,CARRIER,,,,,,
A4458C56-69EF-42A7-9B00-7DFDBB723887,,38AP404438,CARRIER,,,,,,
A44A8030-05FF-4E24-8551-6508A7C74316,,RLY3111,LOCHINVAR,,,,,,
A44D9E33-EF41-441E-92BD-C245E06331C1,,32LT900611,CARRIER,,,,,,
A44F1024-1735-4B1D-A009-0827B4032DA8,,9704764034,FUJITSU,,,,,,
A44F42CA-301D-47CB-A0C8-23DEF1150E4D,,0130A00055,DAIKIN,,,,,,
A4533B5F-B532-4686-956E-D29785330842,,R1981,EMPIRE,,,,,,
A45362C5-4983-4484-A6A6-2208B78D3940,,1600400349,CARRIER,,,,,,
A454DF39-7A0D-4545-9F4E-62960F81D0FD,,S1-02521463900,YORK UPG,,,,,,
A45E2CB8-DC6E-4987-AD3F-DE3B68944176,,RMOD44AE131,CARRIER,,,,,,
A463F160-2C3C-454B-BDDD-57C0C6202CA3,,WK28X22,GE,,,,,,
A46656F0-449B-44C8-9F35-6FE527DBFCD6,,C6455201,AMANA,IGNITION CONTROL BOARD,,,,,
A46EE79B-4435-47B8-B9CD-26DD15F0C4EF,,30568112,CARRIER,,,,,,
A4727412-D73C-4363-8C0D-1A5A7A5E0831,,52CQ480021,CARRIER,,,,,,
A473A2CC-B38D-4407-AF99-D2953FE363A6,,47-22693-01,RHEEM,,,,,,
A474FD0A-5D10-425F-BDD7-40F2721ED904,,48HG402888,CARRIER,,,,,,
A47918D4-AA8D-4560-9E88-63C67AED775F,,320981-752,CARRIER,,,,,,
A47BBD48-99D8-4BB1-A8BD-9467A672E039,,38AP400341,CARRIER,,,,,,
A47C338F-F125-451D-A501-1D6E0955CD8B,,30GX405232,CARRIER,ECM MODULE,,,,,
A4866CA9-31DD-4E68-AB0C-BF9742B22E7B,,CPN01643,TRANE,,,,,,
A4907893-B2A4-4DAD-B0DC-1E56DD2E9758,,00EFN500145676A,CARRIER,,,,,,
A49B74BB-8D95-497D-9926-C2087DFE0F1B,,WJ28X10002,GE,,,,,,
A49CED99-400F-4FBE-83C3-FCA960AE068C,,C9465101,AMANA,IGNITION CONTROL BOARD,,,,,
A49D949D-2DC8-4B0E-8900-CB89B4584222,,389034-201,BRYANT,,,,,,
A49DFF8F-3CF5-472B-BF90-554AA7DD9979,,R01E00316,MITSUBISHI,,,,,,
A4A712AD-F1E6-4D57-B0C1-01C57EDCDF91,,8404-39,WEATHERKING,,,,,,
A4AAC0CE-140A-4F27-A012-29AC180EA667,,18L42,LENNOX,,,,,,
A4AF4DC9-65D6-4E33-AA4D-8D1255F70366,,AE-58385-28,RHEEM,,,,,,
A4B032E4-4690-48B8-B987-D5FB695AFABF,,30562022,SEA BREEZE,,,,,,
A4B27A79-4264-4813-80CE-E52B118BD343,,17122500A01727,CARRIER,,,,,,
A4B6D2AA-D1CA-4714-B962-05722329E25B,,CPN01632,TRANE,,,,,,
A4B77993-5DD2-4913-862B-F79C6435DC51,,T7WE85310,MITSUBISHI,,,,,,
A4BC2E02-A827-4E72-B7DF-43043FEF824F,,KSAC0101AAA,CARRIER,,,,,,
A4BE5006-C3D6-43A6-BBB8-FC0A27BAA8DB,,2050481,DAIKIN,,,,,,
A4C3264A-C858-4661-86A4-DA3F29B9304C,,450-111,FLORIDA HEAT PUMP,,,,,,
A4CFD7EC-E321-44BE-94D4-A58E2A6BDBBF,,00EFN500000619A,CARRIER,,,,,,
A4DDCF1C-EE4B-404E-B777-6DB2A98CC1D7,,6871A10070N,FRIEDRICH,,,,,,
A4DED811-CA34-438B-B5EB-A84EE52F27AC,,00EFN500046200A,CARRIER,,,,,,
A4E12DA7-660B-444E-B33B-BA9D8C06708C,,S17B000N01,CARRIER,,,,,,
A4E47395-781A-44A6-B0FE-7E3E4C4B2942,,CNT00377,TRANE,,,,,,
A4EDA526-F0FA-4C82-BAF0-3680DA0DD653,,R99G013,DETTSON,,,,,,
A4F04FB2-6B2B-4B57-AAB3-8DF0487B258C,,6871A10036D,HEIL,,,,,,
A4FAC16C-1496-4157-8D54-939DA0680FC9,,CPN01982,TRANE,,,,,,
A4FB4EC0-5579-4868-9F56-B4B27891D22B,,52CE480901,CARRIER,,,,,,
A4URIJ2W4M5ZA1E8CS2RB4ZV5HV8JRF0LOYE,,RH622174702,NORDYNE,,,,,,
A5094740-6873-4F14-BB20-1065AF577BF1,,E12G49452,MITSUBISHI,,,,,,
A50A5AB9-8CFB-4DF5-BBA7-51007F5E009C,,CPN00295,TRANE,,,,,,
A50D71A5-279B-40AF-B019-D0B78ED2D51D,,62-103498-01,RUUD,,,,,,
A5100358-29C6-4A34-81CD-74FC9CFCA84E,,301381281,GREE,,,,,,
A5135BBE-2A8C-4129-89C8-842A7B90C89C,,00EFN500015803A,CARRIER,,,,,,
A51518E8-A365-4037-993A-5E6F4FAAE40A,,44870-001,ARMSTRONG,,,,,,
A519320F-685D-4AD8-9166-131F8BA89DA1,,20103503,AMANA,PC BOARD,,,,,
A519F53E-A02D-42C1-9724-9FABC4750442,,0700400009,CARRIER,,,,,,
A51E0A3F-A089-4CC9-9392-8C8902C3965E,,WW22X16,TRANE,,,,,,
A51EBDD9-210C-4878-A37A-31F121900CBB,,600400543,CARRIER,,,,,,
A521B782-A87A-4F20-8CF1-7296AF268796,,1907779,DAIKIN,,,,,,
A526E8D8-9316-4705-92C9-E3021783A7A6,,S1-3612-300P,COLEMAN,,,,,,
A527076F-1E7D-45B6-94EB-79336025DA92,,30132015,THERMAL ZONE,,,,,,
A52B448F-E782-4485-BC03-7828A151399B,,4316V451,CARRIER,,,,,,
A52CBC66-6365-449C-A632-A342044A4024,,50ZZ401148,CARRIER,,,,,,
A52E4945-A0BD-4B3F-BC13-F710EC164998,,ED-248V1,RINNAI,,,,,,
A53223FD-54FE-483E-BBBE-44EA90E5F9FF,,48NG480721,CARRIER,,,,,,
A53821E2-698A-466E-BD50-3EF3208E8660,,48NG480834,CARRIER,,,,,,
A53A9820-554B-49FF-A959-121CE0F8AD45,,30038215,SEA BREEZE,,,,,,
A53AB5E3-3602-44E0-8213-948A169DB66E,,266370-001,RHEEM,,,,,,
A53E18AD-A3CA-45A3-B0E3-5FB56C673959,,38AP404859,CARRIER,,,,,,
A54608D2-D115-4EEA-85C9-936BA2F38C41,,S1-32432014141,YORK UPG,,,,,,
A547F7F2-2A7D-437B-A9DB-544B6B31C0EE,,2392976,DAIKIN,,,,,,
A549E135-8C3E-485E-9FA7-B20B08285E17,,S1-32432014088,COLEMAN,,,,,,
A552E574-7953-490F-BE05-39D07B5AD532,,30GX401817,CARRIER,ECM MODULE,,,,,
A557A913-F1FB-4F6E-BAD1-E047B329AD44,,38AP402464,CARRIER,,,,,,
A563961E-8587-42C9-8786-F1AEDDC3F44C,,48NG400367,CARRIER,,,,,,
A5664A76-42C5-4D44-981A-CD28C07068B7,,PCBJA104,GOODMAN,MAIN CONTROL BOARD,,,,,
A5674A41-C80E-4129-A2A5-B46252078889,,30GX406570,CARRIER,ECM MODULE,,,,,
A5778D2B-ADCB-41C9-A2EB-EA2E2F9DD306,,WK28X10003,GE,,,,,,
A579BA86-87BB-4BC3-9EC6-F534F6F16E49,,42-101504-05,RUUD,,,,,,
A57D78F8-F8B0-47B5-9D6E-BB2873B44367,,HH24ZZ001,CARRIER,,,,,,
A5809CE3-0E68-49C2-B1CD-E4D5274C3433,,334210023,SEA BREEZE,,,,,,
A587CFBD-4989-4E2A-BA93-A0834BC0C1FB,,30138000232,AIR-CON,,,,,,
A58DE1EC-C484-4678-8651-51286748D90D,,2013381A0019,THERMAL ZONE,,,,,,
A59303ED-4EA3-44C9-9DBD-A64120BDCF0F,,E02A54451,MITSUBISHI,,,,,,
A59D476B-A3AB-46B7-98F7-55351CB912C4,,50HEFMRMT-2600,CARRIER,,,,,,
A59D5BF3-385E-4589-B7C2-4F19F789471B,,8733945627,BOSCH,,,,,,
A5AB867C-B02F-4EAF-A23D-5B694DEB0690,,MOD01176,AMERICAN STANDARD,,,,,,
A5ADE019-55A0-44CD-9F0C-4D221B7CE078,,S1-02515660000,YORK UPG,,,,,,
A5B11FA2-1F18-4233-8C3F-F405D723F510,,HR46ZT005,CARRIER,,,,,,
A5BD2BD6-F3B3-4A70-8F66-054F42065C07,,WP29X26,GE,,,,,,
A5C4657C-9219-40A7-BC2F-16814E47A96C,,50DW411153,CARRIER,,,,,,
A5C4CA78-5499-4E62-AF58-E4272FEDAAD2,,CPN01617,TRANE,,,,,,
A5CDEBD5-A788-4D81-9921-1C3E7F5153F3,,1907762,DAIKIN,,,,,,
A5CFA887-209E-4A69-BE1C-1061A6CEB4C0,,38AP404351,CARRIER,,,,,,
A5D1FFD1-2150-4F5B-BA26-A7CFB77E5EAC,,T2W522426,MITSUBISHI,,,,,,
A5D323F5-66BE-418C-9489-5808AC682072,,51M95,LENNOX,,,,,,
A5D449D9-2163-45C8-ADB2-67448C3B07FC,,48ZZ501302,CARRIER,,,,,,
A5D47ED2-4D99-42AA-A237-296B34F13F60,,11100002808A,CARRIER,,,,,,
A5DC69AF-9192-4D94-8C95-D235F8899372,,38AP404476,CARRIER,,,,,,
A5DDFDE7-FE6F-49C0-84C5-EACFE98F9DAB,,IS0B12-20SN,YORK UPG,,,,,,
A5DEBE86-C83A-4B88-8D1F-128A5292F5CE,,R47582-001,LENNOX,,,,,,
A5DF9A5E-7FD2-41D3-8961-FC8E1539488F,,5304471045,CARRIER,,,,,,
A5DFC20B-178D-48AF-BFB6-03BC1EB88700,,S1-TP350836,YORK UPG,,,,,,
A5E4F0A3-0DDC-4E90-A41E-8B8E82741200,,372581,NORDYNE,,,,,,
A5EAEB1D-1909-4873-8260-062C5FC430B5,,47-102738-85,RHEEM,,,,,,
A5EB43D6-8BDA-44CD-8C9E-EB28E6137EAD,,30RB660030,CARRIER,,,,,,
A5EEE594-B0AE-4610-B038-8EF897E10C7E,,S1-32436080550,YORK UPG,,,,,,
A5F13308-424E-4FCD-A7EA-1CD4A4CC76CD,,CES0110006-00,CARRIER,,,,,,
A5F68A61-B442-4D97-807D-FC1D3974D3E5,,38AP403368,CARRIER,,,,,,
A5F82EA1-F882-41CD-AB3F-F605C1DC8378,,372582,NORDYNE,,,,,,
A5F87E31-423B-4F02-9233-DB6DA8DB2F62,,47-102738-43,RUUD,,,,,,
A5FA1CEC-6714-41E0-97B6-7C0599DAAA78,,00EFN500145672A,CARRIER,,,,,,
A5FD014E-E2FB-4B70-A236-C1D8F981DE7A,,HK46ER254,CARRIER,,,,,,
A5FDABA9-305D-4223-AC90-454DF338BD8C,,38AP404843,CARRIER,,,,,,
A600D4AF-E9FC-47B0-9C49-51315709D8C7,,127540J,DAIKIN,,,,,,
A603D7EA-CCDE-4C5A-9831-4031D7C69003,,50NP400608,CARRIER,,,,,,
A60689A5-8662-4B6E-8DD7-B872A4FF360D,,42KH4C5850AP,CARRIER,,,,,,
A60C633A-44B4-4544-BA68-42ED43D86221,,84026-5,TECUMSEH,,,,,,
A61126A7-5B7F-4D64-8AF8-2B54E14EAF7B,,MOD00216,TRANE,,,,,,
A6112F9A-4861-435F-B896-447B2C94C442,,E12A54451,MITSUBISHI,,,,,,
A618D276-21AA-4934-9E02-0DBAAA7C72EF,,23XR04017521,CARRIER,,,,,,
A6198E4A-F3D0-4280-BE45-45DDA520E771,,B03669,CARRIER,,,,,,
A6206962-DEBD-4751-B7C8-03751218A6BA,,1380699,COMFORT,,,,,,
A62070F0-12D4-4A03-9B92-1DB5435D71EE,,R99G002,DETTSON,,,,,,
A621F4B9-7AA1-49B9-9B3C-31B7AE6649FB,,T2W595329,MITSUBISHI,,,,,,
A62471B4-E071-41DE-B6F1-5362DDBF972B,,53J27,LENNOX,,,,,,
A62C50D1-72FC-4496-9426-376A8431C1C7,,HK50ZT001,CARRIER,,,,,,
A63336C9-BD97-40D6-AC4C-DDDED64342B3,,0600400602,CARRIER,,,,,,
A6334A7A-9178-45A7-96F7-F603C774BE70,,HK32EA007,PAYNE,,,,,,
A6370F4B-D2E0-4BD8-B427-6C8F33584517,,00EFN500000771A,CARRIER,,,,,,
A63C9020-389D-4C9C-BFFA-2A7154B43CF6,,38AP404392,CARRIER,,,,,,
A6408395-CA38-4CD3-871A-6DDF8A8BCEDC,,30HR410467,CARRIER,,,,,,
A643B15F-E81A-4D04-BAF4-5A71E845626E,,201319990018,CARRIER,,,,,,
A64912F9-4BA4-4A19-A326-1318E43B8706,,38AP403388,CARRIER,,,,,,
A64BFB5B-659E-4BAD-A130-21E33169729E,,2617300601,THERMAL ZONE,,,,,,
A6515ED4-68DE-4608-99B1-AFDB151A1C6B,,38AP403398,CARRIER,,,,,,
A6533D9F-7085-44E4-88E0-E331FC41892A,,S1-03101261000,YORK UPG,,,,,,
A656A67B-3CFC-4F16-903D-5E804C4F8AA4,,38AP404728,CARRIER,,,,,,
A65F9936-1732-4984-8A22-77D0364BBE09,,30GU400461,CARRIER,,,,,,
A6601D6F-04F1-4779-A532-94AB4C69466E,,38AP402468,CARRIER,,,,,,
A664EABB-3B0C-46C3-8496-7EB27C46680C,,BRD00960,TRANE,,,,,,
A668BC7E-C15F-4843-BE72-EF16016A7B0B,,R99G004,CARRIER,,,,,,
A66B848B-507C-4B3E-81BA-3F5B88D30CFD,,S1-DL30148236,YORK UPG,,,,,,
A66F392D-6849-4B51-B9E1-C2144E06A9F5,,T7WE14713,MITSUBISHI,,,,,,
A670CE51-9760-4ADA-8FC5-AEE0B86F6347,,LB-90701A,LENNOX,,,,,,
A678D193-A98A-4F09-9ECE-E7C404662A20,,0130M00379,DAIKIN,,,,,,
A68B01EB-17CA-4D79-B602-7C65C58F3DE9,,47-102738-49,RUUD,,,,,,
A68B2CC0-5092-4F59-810C-DCBA67581063,,30565210,CARRIER,,,,,,
A69707A9-4C10-425D-8EB8-793E712D75A0,,CPN00503,TRANE,,,,,,
A698AA84-F556-4C40-817B-ABA0F1457197,,LB-90745BP,LENNOX,,,,,,
A699797F-4C13-4941-99C8-938322FCA750,,30HK410032,CARRIER,,,,,,
A69A01A8-469C-49A3-82C4-B3D6705C94C5,,S1-02518568016,YORK UPG,,,,,,
A69AF4F4-354C-4726-915C-92E65BAF6A63,,HK42FZ080,PAYNE,,,,,,
A69E8BD0-91FC-401F-B122-E488561F8F8D,,S1-32432013053,YORK UPG,,,,,,
A6A72175-8222-4FE3-933F-05C0C30CE4DD,,50DJ406854,CARRIER,,,,,,
A6ADA8F8-8DB5-486A-9400-2DD4E7E1581C,,0130F00380,GOODMAN,COMMUNICATION BOARD,,,,,
A6B01328-473A-4029-9363-FF15EDD71DFF,,00EFN500000605A,CARRIER,,,,,,
A6B0BBD1-1558-4E5A-A67C-67D70C837AE1,,47-102738-48,RHEEM,,,,,,
A6B255A3-A68B-4C7C-BD4F-3F8A95A8AA63,,30GX400960,CARRIER,ECM MODULE,,,,,
A6B756F3-D4DC-4470-9EC0-6DF9D34DFE92,,01349414P,GREE,,,,,,
A6B8F524-9092-4364-89FA-BF36C3701E87,,PCBGR103,GOODMAN,MAIN CONTROL BOARD,,,,,
A6BACF45-F441-41C8-AF3D-E2839807D75C,,42QH5A5851D,CARRIER,,,,,,
A6BE8BBB-125C-4143-9E56-C7ABBE864C1F,,00EFN500000615A,CARRIER,,,,,,
A6C21F54-9034-4C31-9941-B1493DF66774,,50DJ417894,CARRIER,,,,,,
A6C3AA67-0E07-4CC5-B303-B8E939FB9A15,,CPN00490,TRANE,,,,,,
A6C95EC5-473E-4863-A389-4CCB71E78160,,38AP404660,CARRIER,,,,,,
A6CB605D-41CF-4A7B-B2D8-02077EA903E7,,9707090086,FRIEDRICH,,,,,,
A6D1BFA7-2A2E-42DF-A4C3-7FB986CB8C47,,50DW410803,CARRIER,,,,,,
A6D6073F-458B-4AD8-9910-A722AA5FB482,,48HG400969,CARRIER,,,,,,
A6D97FC8-BF90-40F7-A685-65E8E1AE9978,,6871A20683A,HEAT CONTROLLER,,,,,,
A6DC0762-04B1-4929-A1A0-86C1E6AC12B3,,48ZZ402202,CARRIER,,,,,,
A6E3543F-E483-4C58-9214-3110AEB6FCBA,,S1-32436079267,YORK UPG,,,,,,
A6E3F8AF-157E-4C80-8FD6-2F9FF9D15D4F,,00EFN500000620A,CARRIER,,,,,,
A6E40BB1-9605-4E75-9FCD-28B6338852D8,,CPN00533,TRANE,,,,,,
A6E5EA89-346C-4D11-8DDF-3A22F2327577,,HR46ZS001,CARRIER,,,,,,
A6ED8B77-8E08-496C-8964-7EC5A0285033,,0130A00007,GOODMAN,COMMUNICATION BOARD,,,,,
A6EF927A-F5FA-4060-95F8-FBA52779E72E,,HR46GH001,CARRIER,,,,,,
A6F15E05-1491-486A-8140-D0DAF44D9601,,HK38EA001,CARRIER,,,,,,
A6F37CA5-ACB6-4359-9CB4-BA525348E9C1,,1150480,HEIL,,,,,,
A6FD957B-9B00-4394-B215-F6A5ED1E843B,,CNT00376,TRANE,,,,,,
A704DB91-B5B9-4A7E-A5E0-9A4815AD69C6,,S1-3230B3541,COLEMAN,,,,,,
A70FB2D0-A8E4-4A09-9A8B-C73C59D902F0,,47-102685-06,RHEEM,,,,,,
A7183ECE-4210-4ECA-830E-0A944A71422C,,47-102090-02,RUUD,,,,,,
A718A1F5-AE96-4A94-B3B6-097D74B825E8,,30GX401598,CARRIER,ECM MODULE,,,,,
A71E54BF-CF46-422A-B6EF-5FF57606EB41,,CES0130003-01,CARRIER,,,,,,
A72FF0CA-C262-4580-92DA-D91B0C6585EF,,1600400346,CARRIER,,,,,,
A73016EE-3BD5-425E-820C-6F6FA55E8E32,,9704125019,FUJITSU,,,,,,
A7425DF6-AD06-49E3-971E-806220783D47,,48NGFLRXT08000H,CARRIER,,,,,,
A74E737A-3C9A-4A79-9FEE-D1DAD4565968,,AC-5210-48,RHEEM,,,,,,
A75148D2-7586-4507-829E-DC7B93105BCA,,50HEFMRMT-2500,CARRIER,,,,,,
A758BF88-D9A9-4689-A22B-D69B4C9E5570,,30GX402533,CARRIER,ECM MODULE,,,,,
A75B7A86-C9DB-4144-BE3D-A4FD484849E8,,38AP404741,CARRIER,,,,,,
A764A9F2-2132-43D3-9CBA-44E4D5771DEB,,38AP401367,CARRIER,,,,,,
A769BCCF-72E4-4A15-9CF8-ABE45AF3D246,,P211-4013,PAYNE,,,,,,
A7708A4A-CAE6-43F7-B579-FB466E4C007A,,CPN01516,CUMBERLAND,,,,,,
A771909B-F490-4E1A-A697-73775A5BDA74,,CNT00909,TRANE,,,,,,
A78032DD-05D3-497A-85D4-2FE9890E27E5,,2EE04700224,YORK UPG,,,,,,
A7809211-EAC3-4534-91B0-0440AC5BBB80,,38EC400431,CARRIER,,,,,,
A78522C9-FD89-4533-894C-51625666357F,,0600400746,CARRIER,,,,,,
A785AD6B-9BA9-4520-999A-1A6D82203D43,,B033908H01,CARRIER,,,,,,
A785EB4C-2956-4C20-A331-F40A01EC1800,,109008507,CARRIER,,,,,,
A786B411-FBCB-468A-894D-85488BE9DF85,,CAL0WAMB001A00,CARRIER,,,,,,
A78A6279-ABCA-40C2-8967-9E9FF5821829,,0600400359,CARRIER,,,,,,
A78B687D-344E-4093-8F66-BD85E2CFAF40,,47-20545-03,RHEEM,,,,,,
A78BB057-1874-40F4-973E-D682011F1CB0,,5303284618,WESTINGHOUSE,,,,,,
A78DF5CD-0DC1-4911-8BDA-3353C550E984,,AS-52444-33,RHEEM,,,,,,
A792A60C-C09A-43A7-AB9C-4B6250F00A8A,,0130M00423,GOODMAN,COMMUNICATION BOARD,,,,,
A7944D9D-8B41-42DC-A5F3-FF31E72A2BEB,,2387361,DAIKIN,,,,,,
A7964B7A-6854-421D-B8C0-697230EB0A82,,S1-03100202000,YORK UPG,,,,,,
A79EB2BC-200A-4FB9-B580-A715EE5AA037,,HK30AA047,CARRIER,,,,,,
A7A1FEBB-6FF6-4D0E-BA1A-CFA24D60B3B5,,2890109,LARKIN,,,,,,
A7A34A9A-738C-4BE2-B2FA-A56F66841CA8,,20111023,SEA BREEZE,,,,,,
A7A92BF9-1A6D-41C8-9941-8510F14E2408,,973303526R,SAMSUNG,,,,,,
A7B23033-D6D7-467A-AA60-2D68CE3E28AB,,T2WE68424,MITSUBISHI,,,,,,
A7B5D156-EE55-4E4B-A21C-C72B5B047607,,42QH8B5850AC-R,CARRIER,,,,,,
A7BBAD5F-1492-4E33-8D8D-9CF2C9A314AC,,S1-32432015090,YORK UPG,,,,,,
A7CE4A20-63D9-4710-9DBC-4DD8CD9F22CF,,AC1390-1,TECUMSEH,,,,,,
A7D4EC53-1CBC-4C76-A193-27F55D66F695,,AY41X99,TRANE,,,,,,
A7D850A2-2022-4118-A955-40C31A79C847,,201322190042,MIDEA,,,,,,
A7E34744-E365-41EE-9660-4A8A33A61387,,372583,NORDYNE,,,,,,
A7E468C6-6991-4351-A696-D6CFC3041CD4,,48NGFLRXJ02000H,CARRIER,,,,,,
A7E515A3-54D9-47E8-887E-4EF240603AC6,,50DW410198,CARRIER,,,,,,
A7F90204-0B41-4B26-8C05-95F2F7BCD318,,00EFN500135514A,CARRIER,,,,,,
A7FC1D83-14FC-48D5-A3A8-BCC63BACFE3C,,6711A20056U,FRIEDRICH,,,,,,
A7FF7814-DB5C-49B7-A5C6-789C2CE00397,,48NGFLRFT12500H,CARRIER,,,,,,
A80B8AB6-7145-4C4E-9CB7-06D20892AC73,,T7WE59310,MITSUBISHI,,,,,,
A810CA04-1345-4E98-A9EB-BBD14FFE45AC,,HK30AA037,CARRIER,,,,,,
A8172281-3810-4675-96E0-60045B35FF36,,62-102635-01,RUUD,,,,,,
A819E407-EDC6-4C77-8245-18E5F1A222E6,,CPN00760,TRANE,,,,,,
A81D6A49-EA62-4257-A077-5E661BF3DC96,,52CQ480121,CARRIER,,,,,,
A81EB095-BD7B-4D6F-95C0-98707C898F54,,42QN8B50900,CARRIER,,,,,,
A82B00DA-D178-4F81-A87B-E34FA9A6098F,,WP29X18,GE,,,,,,
A82E2711-E697-4986-9FCF-628EA4FB0119,,CPN01406,TRANE,,,,,,
A82E4DBE-2AC7-44EC-B5AB-694E09646C5A,,CPN01972,TRANE,,,,,,
A835F1F0-79B0-48B2-9B2B-C4F067C2B3D0,,316961-752,CARRIER,,,,,,
A83E0B81-E1F5-4F9A-9243-2EDBEB6C331C,,38AP402450,CARRIER,,,,,,
A83E0D34-7118-4015-9FAB-B939EFFAFCDE,,38AP402434,CARRIER,,,,,,
